brygada,kierunek,trasa,czas
1,Dw.Centralny,TO-DWCS,04:46:00
3,Dw.Centralny,TO-DWCS,05:11:00
5,Dw.Centralny,TO-DWCS,05:36:00
1,Dw.Centralny,TO-DWCS,06:04:00
3,Dw.Centralny,TO-DWCS,06:19:00
4,Dw.Centralny,TO-DWCS,06:34:00
5,Dw.Centralny,TO-DWCS,06:49:00
6,Dw.Centralny,TO-DWCS,07:03:00
1,Dw.Centralny,TO-DWCS,07:18:00
2,Dw.Centralny,TO-DWCS,07:33:00
3,Dw.Centralny,TO-DWCS,07:48:00
4,Dw.Centralny,TO-DWCS,08:03:00
5,Dw.Centralny,TO-DWCS,08:18:00
6,Dw.Centralny,TO-DWCS,08:33:00
1,Dw.Centralny,TO-DWCS,08:52:00
2,Dw.Centralny,TO-DWCS,09:07:00
3,Dw.Centralny,TO-DWCS,09:22:00
4,Dw.Centralny,TO-DWCS,09:37:00
5,Dw.Centralny,TO-DWCS,09:52:00
6,Dw.Centralny,TO-DWCS,10:07:00
1,Dw.Centralny,TO-DWCS,10:22:00
2,Dw.Centralny,TO-DWCS,10:37:00
3,Dw.Centralny,TO-DWCS,10:52:00
4,Dw.Centralny,TO-DWCS,11:07:00
5,Dw.Centralny,TO-DWCS,11:22:00
6,Dw.Centralny,TO-DWCS,11:37:00
1,Dw.Centralny,TO-DWCS,11:52:00
2,Dw.Centralny,TO-DWCS,12:07:00
3,Dw.Centralny,TO-DWCS,12:22:00
4,Dw.Centralny,TO-DWCS,12:37:00
5,Dw.Centralny,TO-DWCS,12:52:00
6,Dw.Centralny,TO-DWCS,13:07:00
1,Dw.Centralny,TO-DWCS,13:22:00
2,Dw.Centralny,TO-DWCS,13:37:00
3,Dw.Centralny,TO-DWCS,13:52:00
4,Dw.Centralny,TO-DWCS,14:07:00
5,Dw.Centralny,TO-DWCS,14:22:00
6,Dw.Centralny,TO-DWCS,14:37:00
1,Dw.Centralny,TO-DWCS,14:51:00
2,Dw.Centralny,TO-DWCS,15:06:00
3,Dw.Centralny,TO-DWCS,15:21:00
4,Dw.Centralny,TO-DWCS,15:36:00
5,Dw.Centralny,TO-DWCS,15:51:00
6,Dw.Centralny,TO-DWCS,16:06:00
1,Dw.Centralny,TO-DWCS,16:21:00
2,Dw.Centralny,TO-DWCS,16:36:00
3,Dw.Centralny,TO-DWCS,16:51:00
4,Dw.Centralny,TO-DWCS,17:06:00
5,Dw.Centralny,TO-DWCS,17:21:00
6,Dw.Centralny,TO-DWCS,17:36:00
1,Dw.Centralny,TO-DWCS,17:52:00
2,Dw.Centralny,TO-DWCS,18:07:00
3,Dw.Centralny,TO-DWCS,18:22:00
4,Dw.Centralny,TO-DWCS,18:37:00
5,Dw.Centralny,TO-DWCS,18:52:00
6,Dw.Centralny,TO-DWCS,19:07:00
1,Dw.Centralny,TO-DWCS,19:22:00
2,Dw.Centralny,TO-DWCS,19:40:00
3,Dw.Centralny,TO-DWCS,19:55:00
4,Dw.Centralny,TO-DWCS,20:10:00
5,Dw.Centralny,TO-DWCS,20:25:00
6,Dw.Centralny,TO-DWCS,20:40:00
1,Dw.Centralny,TO-DWCS,20:55:00
2,Dw.Centralny,TO-DWCS,21:11:00
4,Dw.Centralny,TO-DWCS,21:26:00
6,Dw.Centralny,TO-DWCS,21:46:00
2,Dw.Centralny,TO-DWCS,22:16:00
4,Dw.Centralny,TX-DWC2,22:46:00
