brygada,kierunek,trasa,czas
1,Metro Bemowo,TP-MBE,06:45:00
1,Metro Bemowo,TP-MBE,07:14:00
1,Metro Bemowo,TP-MBE,07:44:00
1,Metro Bemowo,TP-MBE,08:14:00
1,Metro Bemowo,TP-MBE,08:44:00
1,Metro Bemowo,TP-MBE,09:30:00
1,Metro Bemowo,TP-MBE,10:15:00
1,Metro Bemowo,TP-MBE,10:45:00
1,Metro Bemowo,TP-MBE,11:15:00
1,Metro Bemowo,TP-MBE,11:45:00
1,Metro Bemowo,TP-MBE,12:15:00
1,Metro Bemowo,TP-MBE,12:45:00
1,Metro Bemowo,TP-MBE,13:15:00
1,Metro Bemowo,TP-MBE,13:45:00
1,Metro Bemowo,TP-MBE,14:15:00
1,Metro Bemowo,TP-MBE,14:45:00
1,Metro Bemowo,TP-MBE,15:14:00
1,Metro Bemowo,TP-MBE,15:44:00
1,Metro Bemowo,TP-MBE,16:14:00
1,Metro Bemowo,TP-MBE,16:44:00
1,Metro Bemowo,TP-MBE,17:14:00
1,Metro Bemowo,TP-MBE,17:44:00
1,Metro Bemowo,TP-MBE,18:29:00
1,Metro Bemowo,TP-MBE,19:14:00
