brygada,kierunek,trasa,czas
1,Wiatraczna,TX-WIA,05:15:00
5,Wiatraczna,TP-WIA,05:45:00
010,Wiatraczna,TP-WIA,06:06:00
6,Wiatraczna,TX-WIA,06:23:00
7,Wiatraczna,TP-WIA,06:39:00
012,Wiatraczna,TX-WIA,06:54:00
8,Wiatraczna,TX-WIA,07:09:00
9,Wiatraczna,TP-WIA,07:24:00
011,Wiatraczna,TX-WIA,07:37:00
1,Wiatraczna,TP-WIA,07:53:00
2,Wiatraczna,TP-WIA,08:08:00
3,Wiatraczna,TX-WIA,08:23:00
4,Wiatraczna,TP-WIA,08:38:00
5,Wiatraczna,TP-WIA,08:54:00
010,Wiatraczna,TP-WIA,09:11:00
6,Wiatraczna,TP-WIA,09:31:00
7,Wiatraczna,TP-WIA,09:51:00
8,Wiatraczna,TP-WIA,10:11:00
9,Wiatraczna,TP-WIA,10:31:00
1,Wiatraczna,TP-WIA,10:51:00
2,Wiatraczna,TP-WIA,11:11:00
3,Wiatraczna,TP-WIA,11:31:00
4,Wiatraczna,TP-WIA,11:51:00
5,Wiatraczna,TP-WIA,12:11:00
6,Wiatraczna,TP-WIA,12:31:00
7,Wiatraczna,TP-WIA,12:51:00
8,Wiatraczna,TP-WIA,13:11:00
9,Wiatraczna,TP-WIA,13:31:00
1,Wiatraczna,TP-WIA,13:50:00
2,Wiatraczna,TP-WIA,14:05:00
012,Wiatraczna,TX-WIA,14:20:00
3,Wiatraczna,TP-WIA,14:35:00
4,Wiatraczna,TP-WIA,14:50:00
5,Wiatraczna,TP-WIA,15:05:00
011,Wiatraczna,TX-WIA,15:22:00
6,Wiatraczna,TP-WIA,15:38:00
7,Wiatraczna,TP-WIA,15:53:00
8,Wiatraczna,TP-WIA,16:08:00
010,Wiatraczna,TP-WIA,16:23:00
9,Wiatraczna,TP-WIA,16:38:00
1,Wiatraczna,TP-WIA,16:53:00
2,Wiatraczna,TP-WIA,17:08:00
012,Wiatraczna,TP-WIA,17:23:00
3,Wiatraczna,TP-WIA,17:38:00
4,Wiatraczna,TP-WIA,17:53:00
5,Wiatraczna,TP-WIA,18:08:00
011,Wiatraczna,TP-WIA,18:23:00
6,Wiatraczna,TP-WIA,18:38:00
7,Wiatraczna,TP-WIA,18:56:00
8,Wiatraczna,TP-WIA,19:13:00
010,Wiatraczna,TP-WIA,19:32:00
9,Wiatraczna,TP-WIA,19:52:00
1,Wiatraczna,TP-WIA,20:12:00
2,Wiatraczna,TP-WIA,20:32:00
3,Wiatraczna,TP-WIA,20:52:00
4,Wiatraczna,TP-WIA,21:15:00
6,Wiatraczna,TP-WIA,21:45:00
8,Wiatraczna,TX-WIA3,22:15:00
9,Wiatraczna,TX-WIA3,22:45:00
2,Wiatraczna,TX-WIA3,23:15:00
3,Wiatraczna,TX-WIA3,23:45:00
