brygada,kierunek,trasa,czas
11,Konwiktorska,TP-KON,05:04:00
12,Konwiktorska,TP-KON,05:19:00
2,Konwiktorska,TP-KON,05:34:00
4,Konwiktorska,TP-KON,05:49:00
013,Konwiktorska,TP-KON,06:04:00
8,Konwiktorska,TP-KON,06:20:00
9,Konwiktorska,TP-KON,06:35:00
10,Konwiktorska,TP-KON,06:47:00
11,Konwiktorska,TP-KON,06:57:00
12,Konwiktorska,TP-KON,07:07:00
1,Konwiktorska,TP-KON,07:17:00
2,Konwiktorska,TP-KON,07:27:00
3,Konwiktorska,TP-KON,07:35:00
4,Konwiktorska,TP-KON,07:45:00
5,Konwiktorska,TP-KON,07:53:00
013,Konwiktorska,TP-KON,08:01:00
6,Konwiktorska,TP-KON,08:09:00
7,Konwiktorska,TP-KON,08:19:00
8,Konwiktorska,TP-KON,08:29:00
014,Konwiktorska,TP-KON,08:39:00
9,Konwiktorska,TP-KON,08:49:00
10,Konwiktorska,TP-KON,08:59:00
11,Konwiktorska,TP-KON,09:09:00
12,Konwiktorska,TP-KON,09:17:00
1,Konwiktorska,TP-KON,09:27:00
2,Konwiktorska,TP-KON,09:37:00
3,Konwiktorska,TP-KON,09:47:00
4,Konwiktorska,TP-KON,09:57:00
5,Konwiktorska,TP-KON,10:07:00
6,Konwiktorska,TP-KON,10:17:00
7,Konwiktorska,TP-KON,10:27:00
8,Konwiktorska,TP-KON,10:37:00
9,Konwiktorska,TP-KON,10:47:00
10,Konwiktorska,TP-KON,10:57:00
11,Konwiktorska,TP-KON,11:07:00
12,Konwiktorska,TP-KON,11:17:00
1,Konwiktorska,TP-KON,11:27:00
2,Konwiktorska,TP-KON,11:37:00
3,Konwiktorska,TP-KON,11:47:00
4,Konwiktorska,TP-KON,11:57:00
5,Konwiktorska,TP-KON,12:07:00
6,Konwiktorska,TP-KON,12:17:00
7,Konwiktorska,TP-KON,12:27:00
8,Konwiktorska,TP-KON,12:37:00
9,Konwiktorska,TP-KON,12:47:00
10,Konwiktorska,TP-KON,12:57:00
11,Konwiktorska,TP-KON,13:07:00
12,Konwiktorska,TP-KON,13:17:00
1,Konwiktorska,TP-KON,13:27:00
2,Konwiktorska,TP-KON,13:37:00
3,Konwiktorska,TP-KON,13:47:00
013,Konwiktorska,TP-KON,13:57:00
4,Konwiktorska,TP-KON,14:07:00
5,Konwiktorska,TP-KON,14:17:00
6,Konwiktorska,TP-KON,14:27:00
7,Konwiktorska,TP-KON,14:37:00
8,Konwiktorska,TP-KON,14:47:00
9,Konwiktorska,TP-KON,14:57:00
10,Konwiktorska,TP-KON,15:07:00
11,Konwiktorska,TP-KON,15:17:00
12,Konwiktorska,TP-KON,15:27:00
1,Konwiktorska,TP-KON,15:37:00
2,Konwiktorska,TP-KON,15:47:00
3,Konwiktorska,TP-KON,15:57:00
013,Konwiktorska,TP-KON,16:07:00
4,Konwiktorska,TP-KON,16:17:00
5,Konwiktorska,TP-KON,16:27:00
6,Konwiktorska,TP-KON,16:37:00
014,Konwiktorska,TP-KON,16:47:00
7,Konwiktorska,TP-KON,16:57:00
8,Konwiktorska,TP-KON,17:07:00
9,Konwiktorska,TP-KON,17:17:00
10,Konwiktorska,TP-KON,17:27:00
11,Konwiktorska,TP-KON,17:37:00
12,Konwiktorska,TP-KON,17:47:00
1,Konwiktorska,TP-KON,17:57:00
2,Konwiktorska,TP-KON,18:07:00
3,Konwiktorska,TP-KON,18:17:00
013,Konwiktorska,TP-KON,18:27:00
4,Konwiktorska,TP-KON,18:37:00
5,Konwiktorska,TP-KON,18:47:00
6,Konwiktorska,TP-KON,18:57:00
014,Konwiktorska,TP-KON,19:07:00
7,Konwiktorska,TP-KON,19:17:00
8,Konwiktorska,TP-KON,19:27:00
9,Konwiktorska,TP-KON,19:37:00
10,Konwiktorska,TP-KON,19:47:00
11,Konwiktorska,TP-KON,19:57:00
12,Konwiktorska,TP-KON,20:07:00
1,Konwiktorska,TP-KON,20:17:00
2,Konwiktorska,TP-KON,20:27:00
3,Konwiktorska,TP-KON,20:37:00
5,Konwiktorska,TP-KON,20:47:00
6,Konwiktorska,TP-KON,20:57:00
014,Konwiktorska,TP-KON,21:06:00
7,Konwiktorska,TP-KON,21:16:00
8,Konwiktorska,TP-KON,21:26:00
9,Konwiktorska,TP-KON,21:36:00
10,Konwiktorska,TP-KON,21:49:00
11,Konwiktorska,TP-KON,22:04:00
1,Konwiktorska,TP-KON,22:19:00
3,Konwiktorska,TP-KON,22:34:00
6,Konwiktorska,TP-KON,22:49:00
7,Konwiktorska,TP-KON,23:04:00
