brygada,kierunek,trasa,czas
2,Kępa Zawadowska,TX-KEPW1,05:09:00
3,Kępa Zawadowska,TX-KEP,05:39:00
1,Kępa Zawadowska,TX-KEP,06:10:00
2,Kępa Zawadowska,TX-KEP,06:40:00
05,Kępa Zawadowska,TP-KEPW,06:55:00
3,Kępa Zawadowska,TX-KEP,07:11:00
04,Kępa Zawadowska,TP-KEPW,07:26:00
1,Kępa Zawadowska,TX-KEP,07:42:00
05,Kępa Zawadowska,TP-KEPWP,07:59:00
2,Kępa Zawadowska,TX-KEP,08:12:00
04,Kępa Zawadowska,TP-KEPW,08:27:00
3,Kępa Zawadowska,TP-KEP,08:42:00
1,Kępa Zawadowska,TX-KEP,09:11:00
2,Kępa Zawadowska,TP-KEP,09:41:00
3,Kępa Zawadowska,TX-KEP,10:11:00
1,Kępa Zawadowska,TP-KEP,10:41:00
2,Kępa Zawadowska,TP-KEP,11:11:00
3,Kępa Zawadowska,TX-KEP,11:41:00
1,Kępa Zawadowska,TP-KEP-P,12:14:00
2,Kępa Zawadowska,TP-KEP,12:41:00
3,Kępa Zawadowska,TP-KEPCP,13:14:00
1,Kępa Zawadowska,TP-KEP,13:41:00
2,Kępa Zawadowska,TP-KEPCP,14:14:00
3,Kępa Zawadowska,TP-KEP,14:41:00
1,Kępa Zawadowska,TP-KEPCP,15:14:00
05,Kępa Zawadowska,TP-KEPW,15:27:00
2,Kępa Zawadowska,TP-KEP-C,15:42:00
04,Kępa Zawadowska,TP-KEPWP,15:59:00
3,Kępa Zawadowska,TP-KEP-C,16:12:00
05,Kępa Zawadowska,TP-KEPW,16:27:00
1,Kępa Zawadowska,TP-KEP-C,16:42:00
04,Kępa Zawadowska,TP-KEPW,16:57:00
2,Kępa Zawadowska,TP-KEP-C,17:12:00
05,Kępa Zawadowska,TP-KEPW,17:27:00
3,Kępa Zawadowska,TP-KEP-C,17:42:00
04,Kępa Zawadowska,TP-KEPW,17:57:00
1,Kępa Zawadowska,TP-KEP-C,18:12:00
05,Kępa Zawadowska,TP-KEPW,18:27:00
2,Kępa Zawadowska,TP-KEP-C,18:42:00
04,Kępa Zawadowska,TP-KEPW,18:57:00
3,Kępa Zawadowska,TP-KEP-C,19:10:00
05,Kępa Zawadowska,TP-KEPW,19:25:00
1,Kępa Zawadowska,TP-KEP-C,19:40:00
2,Kępa Zawadowska,TP-KEP-C,20:10:00
3,Kępa Zawadowska,TP-KEP,20:40:00
1,Kępa Zawadowska,TP-KEP-C,21:09:00
2,Kępa Zawadowska,TP-KEP,21:39:00
3,Kępa Zawadowska,TP-KEP-C,22:09:00
1,Kępa Zawadowska,TP-KEP,22:39:00
2,Kępa Zawadowska,TP-KEP-C,23:09:00
3,Kępa Zawadowska,TP-KEP,23:39:00
3,Kępa Zawadowska,TP-KEPW,24:09:00
3,Kępa Zawadowska,TP-KEPW,25:09:00
