brygada,kierunek,trasa,czas
1,Dw.Centralny,TP-DWC,23:51:00
2,Dw.Centralny,TP-DWC,24:21:00
1,Dw.Centralny,TP-DWC,24:51:00
2,Dw.Centralny,TP-DWC,25:21:00
1,Dw.Centralny,TP-DWC,25:51:00
2,Dw.Centralny,TP-DWC,26:21:00
1,Dw.Centralny,TP-DWC,26:51:00
2,Dw.Centralny,TP-DWC,27:21:00
1,Dw.Centralny,TP-DWC,27:51:00
2,Dw.Centralny,TP-DWC,28:21:00
1,Dw.Centralny,TP-DWC,28:51:00
