brygada,kierunek,trasa,czas
06,Wiśniowa Góra,TO-WIG,04:44:00
07,Wiśniowa Góra,TO-WIG,05:14:00
1,Wiśniowa Góra,TO-WIG,05:41:00
3,Wiśniowa Góra,TO-WIG,06:11:00
4,Wiśniowa Góra,TO-WIG,06:34:00
06,Wiśniowa Góra,TO-WIG,06:54:00
5,Wiśniowa Góra,TO-WIG,07:14:00
07,Wiśniowa Góra,TO-WIG,07:33:00
1,Wiśniowa Góra,TO-WIG,07:53:00
2,Wiśniowa Góra,TO-WIG,08:13:00
3,Wiśniowa Góra,TO-WIG,08:43:00
4,Wiśniowa Góra,TO-WIG,09:15:00
5,Wiśniowa Góra,TO-WIG,09:45:00
1,Wiśniowa Góra,TO-WIG,10:15:00
2,Wiśniowa Góra,TO-WIG,10:45:00
3,Wiśniowa Góra,TO-WIG,11:15:00
4,Wiśniowa Góra,TO-WIG,11:45:00
5,Wiśniowa Góra,TO-WIG,12:15:00
1,Wiśniowa Góra,TO-WIG,12:45:00
2,Wiśniowa Góra,TO-WIG,13:15:00
3,Wiśniowa Góra,TO-WIG,13:45:00
4,Wiśniowa Góra,TO-WIG,14:15:00
07,Wiśniowa Góra,TO-WIG,14:35:00
5,Wiśniowa Góra,TO-WIG,14:54:00
1,Wiśniowa Góra,TO-WIG,15:13:00
2,Wiśniowa Góra,TO-WIG,15:33:00
06,Wiśniowa Góra,TO-WIG,15:53:00
3,Wiśniowa Góra,TO-WIG,16:13:00
4,Wiśniowa Góra,TO-WIG,16:33:00
07,Wiśniowa Góra,TO-WIG,16:53:00
5,Wiśniowa Góra,TO-WIG,17:13:00
1,Wiśniowa Góra,TO-WIG,17:33:00
2,Wiśniowa Góra,TO-WIG,17:53:00
06,Wiśniowa Góra,TO-WIG,18:17:00
3,Wiśniowa Góra,TO-WIG,18:43:00
4,Wiśniowa Góra,TO-WIG,19:14:00
5,Wiśniowa Góra,TO-WIG,19:44:00
1,Wiśniowa Góra,TO-WIG,20:14:00
2,Wiśniowa Góra,TO-WIG,20:44:00
3,Wiśniowa Góra,TO-WIG,21:15:00
4,Wiśniowa Góra,TO-WIG,21:45:00
5,Wiśniowa Góra,TO-WIG,22:14:00
1,Wiśniowa Góra,TO-WIG,22:44:00
2,Wiśniowa Góra,TO-WIG,23:14:00
