brygada,kierunek,trasa,czas
4,Stegny,TD-1STE,04:46:00
5,Stegny,TD-1STE,05:16:00
7,Stegny,TD-1STE,05:40:00
1,Stegny,TO-STE,06:06:00
2,Stegny,TD-1STE,06:18:00
3,Stegny,TO-STE,06:31:00
010,Stegny,TD-1STE,06:44:00
4,Stegny,TO-STE,06:55:00
5,Stegny,TO-STE,07:06:00
011,Stegny,TO-STE,07:16:00
6,Stegny,TD-1STE,07:26:00
7,Stegny,TO-STE,07:37:00
8,Stegny,TO-STE,07:48:00
9,Stegny,TO-STE,08:00:00
1,Stegny,TO-STE,08:12:00
2,Stegny,TO-STE,08:24:00
3,Stegny,TO-STE,08:36:00
010,Stegny,TO-STE,08:48:00
4,Stegny,TO-STE,09:00:00
5,Stegny,TO-STE,09:11:00
011,Stegny,TX-STE02,09:23:00
6,Stegny,TO-STE,09:34:00
7,Stegny,TO-STE,09:49:00
8,Stegny,TO-STE,10:04:00
9,Stegny,TO-STE,10:19:00
1,Stegny,TO-STE,10:34:00
2,Stegny,TO-STE,10:45:00
3,Stegny,TO-STE,11:00:00
4,Stegny,TO-STE,11:15:00
5,Stegny,TO-STE,11:30:00
6,Stegny,TO-STE,11:45:00
7,Stegny,TO-STE,12:00:00
8,Stegny,TO-STE,12:15:00
9,Stegny,TO-STE,12:30:00
1,Stegny,TO-STE,12:45:00
2,Stegny,TO-STE,13:00:00
3,Stegny,TO-STE,13:15:00
4,Stegny,TO-STE,13:30:00
5,Stegny,TO-STE,13:45:00
6,Stegny,TO-STE,14:00:00
7,Stegny,TO-STE,14:15:00
8,Stegny,TO-STE,14:30:00
9,Stegny,TO-STE,14:45:00
1,Stegny,TO-STE,15:00:00
2,Stegny,TO-STE,15:17:00
3,Stegny,TO-STE,15:33:00
010,Stegny,TD-1STE,15:48:00
4,Stegny,TO-STE,16:03:00
5,Stegny,TO-STE,16:18:00
6,Stegny,TO-STE,16:33:00
7,Stegny,TO-STE,16:48:00
8,Stegny,TO-STE,17:03:00
9,Stegny,TO-STE,17:18:00
1,Stegny,TO-STE,17:33:00
2,Stegny,TO-STE,17:48:00
3,Stegny,TO-STE,18:03:00
010,Stegny,TO-STE,18:18:00
4,Stegny,TO-STE,18:33:00
5,Stegny,TO-STE,18:48:00
6,Stegny,TO-STE,19:03:00
7,Stegny,TO-STE,19:16:00
8,Stegny,TO-STE,19:29:00
9,Stegny,TO-STE,19:42:00
1,Stegny,TX-STE02,19:57:00
2,Stegny,TO-STE,20:12:00
3,Stegny,TO-STE,20:27:00
4,Stegny,TO-STE,20:42:00
5,Stegny,TO-STE,20:57:00
6,Stegny,TO-STE,21:10:00
7,Stegny,TO-STE,21:26:00
8,Stegny,TX-STE02,21:45:00
9,Stegny,TO-STE,22:05:00
3,Stegny,TO-STE,22:22:00
5,Stegny,TO-STE,22:46:00
6,Stegny,TO-STE,23:16:00
9,Stegny,TX-STE02,23:46:00
