brygada,kierunek,trasa,czas
2,Metro Marymont,TO-MMA,05:05:00
3,Metro Marymont,TO-MMA,05:25:00
4,Metro Marymont,TO-MMA,05:45:00
06,Metro Marymont,TO-MMA,06:04:00
5,Metro Marymont,TO-MMA,06:24:00
07,Metro Marymont,TO-MMA,06:44:00
1,Metro Marymont,TO-MMA,07:04:00
2,Metro Marymont,TO-MMA,07:24:00
3,Metro Marymont,TO-MMA,07:44:00
4,Metro Marymont,TO-MMA,08:04:00
06,Metro Marymont,TO-MMA,08:24:00
5,Metro Marymont,TO-MMA,08:44:00
07,Metro Marymont,TO-MMA,09:04:00
1,Metro Marymont,TO-MMA,09:34:00
2,Metro Marymont,TO-MMA,10:04:00
3,Metro Marymont,TO-MMA,10:34:00
4,Metro Marymont,TO-MMA,11:04:00
5,Metro Marymont,TO-MMA,11:34:00
1,Metro Marymont,TO-MMA,12:04:00
2,Metro Marymont,TO-MMA,12:34:00
3,Metro Marymont,TO-MMA,13:04:00
4,Metro Marymont,TO-MMA,13:34:00
5,Metro Marymont,TO-MMA,14:04:00
1,Metro Marymont,TO-MMA,14:34:00
2,Metro Marymont,TO-MMA,15:01:00
3,Metro Marymont,TO-MMA,15:21:00
4,Metro Marymont,TO-MMA,15:41:00
06,Metro Marymont,TO-MMA,16:01:00
5,Metro Marymont,TO-MMA,16:22:00
07,Metro Marymont,TO-MMA,16:42:00
1,Metro Marymont,TO-MMA,17:02:00
2,Metro Marymont,TO-MMA,17:22:00
3,Metro Marymont,TO-MMA,17:42:00
4,Metro Marymont,TO-MMA,18:02:00
06,Metro Marymont,TO-MMA,18:22:00
5,Metro Marymont,TO-MMA,18:42:00
07,Metro Marymont,TO-MMA,19:05:00
1,Metro Marymont,TO-MMA,19:35:00
2,Frachtowa,TX-FRA,20:05:00
3,Frachtowa,TX-FRA,20:34:00
4,Frachtowa,TX-FRA,21:04:00
5,Frachtowa,TX-FRA,21:33:00
