brygada,kierunek,trasa,czas
4,Olesin,TO-OLE,06:14:00
1,Olesin,TO-OLE,06:44:00
2,Olesin,TO-OLE,07:14:00
454,Olesin,TO-OLE,07:44:00
4,Olesin,TO-OLE,08:14:00
1,Olesin,TO-OLE,08:47:00
2,Olesin,TO-OLE,09:17:00
454,Olesin,TO-OLE,09:47:00
4,Olesin,TO-OLE,10:17:00
1,Olesin,TO-OLE,10:47:00
2,Olesin,TO-OLE,11:17:00
454,Olesin,TO-OLE,11:47:00
4,Olesin,TO-OLE,12:17:00
1,Olesin,TO-OLE,12:47:00
2,Olesin,TO-OLE,13:17:00
454,Olesin,TO-OLE,13:47:00
4,Olesin,TO-OLE,14:17:00
1,Olesin,TO-OLE,14:47:00
2,Olesin,TO-OLE,15:14:00
454,Olesin,TO-OLE,15:44:00
4,Olesin,TO-OLE,16:14:00
1,Olesin,TO-OLE,16:44:00
2,Olesin,TO-OLE,17:14:00
454,Olesin,TO-OLE,17:44:00
4,Olesin,TO-OLE,18:14:00
1,Olesin,TO-OLE,18:45:00
2,Olesin,TX-OLE-Y,19:18:00
454,Olesin,TX-OLE-F,19:48:00
4,Żerań Wschodni,TX-ZWS-F,20:18:00
