brygada,kierunek,trasa,czas
1,Małe Siekierki,TP-MLS,23:31:00
2,Małe Siekierki,TP-MLS,24:01:00
1,Małe Siekierki,TP-MLS,24:31:00
2,Małe Siekierki,TP-MLS,25:01:00
1,Małe Siekierki,TP-MLS,25:31:00
2,Małe Siekierki,TP-MLS,26:01:00
1,Małe Siekierki,TP-MLS,26:31:00
2,Małe Siekierki,TP-MLS,27:01:00
1,Małe Siekierki,TP-MLS,27:31:00
2,Małe Siekierki,TP-MLS,28:01:00
1,Małe Siekierki,TP-MLS,28:31:00
2,Małe Siekierki,TX-MLS2,29:01:00
