brygada,kierunek,trasa,czas
4,Witolin,TO-WIT,04:56:00
7,Witolin,TO-WIT,05:26:00
1,Witolin,TO-WIT,05:56:00
3,Witolin,TO-WIT,06:17:00
09,Witolin,TO-WIT,06:32:00
4,Witolin,TO-WIT,06:47:00
5,Witolin,TO-WIT,07:03:00
6,Witolin,TO-WIT,07:19:00
08,Witolin,TO-WIT,07:34:00
7,Witolin,TO-WIT,07:49:00
1,Witolin,TO-WIT,08:04:00
2,Witolin,TO-WIT,08:19:00
3,Witolin,TO-WIT,08:34:00
09,Witolin,TO-WIT,08:49:00
4,Witolin,TO-WIT,09:03:00
5,Witolin,TO-WIT,09:17:00
6,Witolin,TO-WIT,09:32:00
08,Witolin,TO-WIT,09:47:00
7,Witolin,TO-WIT,10:02:00
1,Witolin,TO-WIT,10:21:00
2,Witolin,TO-WIT,10:41:00
3,Witolin,TO-WIT,11:01:00
4,Witolin,TO-WIT,11:21:00
5,Witolin,TO-WIT,11:41:00
6,Witolin,TO-WIT,12:01:00
7,Witolin,TO-WIT,12:21:00
1,Witolin,TO-WIT,12:41:00
2,Witolin,TO-WIT,13:01:00
3,Witolin,TO-WIT,13:21:00
4,Witolin,TO-WIT,13:41:00
5,Witolin,TO-WIT,14:00:00
6,Witolin,TO-WIT,14:15:00
7,Witolin,TO-WIT,14:30:00
1,Witolin,TO-WIT,14:45:00
2,Witolin,TO-WIT,15:00:00
08,Witolin,TO-WIT,15:17:00
3,Witolin,TO-WIT,15:32:00
4,Witolin,TO-WIT,15:47:00
5,Witolin,TO-WIT,16:02:00
6,Witolin,TO-WIT,16:17:00
7,Witolin,TO-WIT,16:32:00
1,Witolin,TO-WIT,16:47:00
09,Witolin,TO-WIT,17:02:00
2,Witolin,TO-WIT,17:17:00
08,Witolin,TO-WIT,17:32:00
3,Witolin,TO-WIT,17:47:00
4,Witolin,TO-WIT,18:02:00
5,Witolin,TO-WIT,18:17:00
6,Witolin,TO-WIT,18:32:00
7,Witolin,TO-WIT,18:51:00
1,Witolin,TO-WIT,19:09:00
09,Witolin,TO-WIT,19:28:00
2,Witolin,TO-WIT,19:48:00
4,Witolin,TO-WIT,20:07:00
5,Witolin,TO-WIT,20:27:00
6,Witolin,TO-WIT,20:47:00
7,Witolin,TO-WIT,21:06:00
1,Witolin,TO-WIT,21:26:00
2,Witolin,TO-WIT,21:46:00
4,Witolin,TO-WIT,22:05:00
5,Witolin,TO-WIT,22:26:00
6,Witolin,TO-WIT,22:56:00
1,Witolin,TO-WIT,23:26:00
