brygada,kierunek,trasa,czas
1,Małe Siekierki,TP-MLS,23:27:00
2,Małe Siekierki,TP-MLS,23:57:00
1,Małe Siekierki,TP-MLS,24:27:00
2,Małe Siekierki,TP-MLS,24:57:00
1,Małe Siekierki,TP-MLS,25:27:00
2,Małe Siekierki,TP-MLS,25:57:00
1,Małe Siekierki,TP-MLS,26:27:00
2,Małe Siekierki,TP-MLS,26:57:00
1,Małe Siekierki,TP-MLS,27:27:00
2,Małe Siekierki,TP-MLS,27:57:00
1,Małe Siekierki,TP-MLS,28:27:00
2,Małe Siekierki,TX-MLS2,28:57:00
