brygada,kierunek,trasa,czas
5,Sarmacka,TP-BRA,04:50:00
1,Sarmacka,TP-BRA,05:10:00
2,Sarmacka,TP-BRA,05:23:00
5,Natolin Płn.,TP-NAT,05:38:00
1,Natolin Płn.,TP-NAT,05:53:00
2,Natolin Płn.,TP-NAT,06:09:00
3,Natolin Płn.,TP-NAT,06:21:00
4,Natolin Płn.,TP-NAT,06:31:00
07,Natolin Płn.,TP-NAT,06:41:00
5,Natolin Płn.,TP-NAT,06:51:00
1,Natolin Płn.,TP-NAT,07:01:00
06,Natolin Płn.,TP-NAT,07:11:00
2,Natolin Płn.,TP-NAT,07:21:00
3,Natolin Płn.,TP-NAT,07:31:00
4,Natolin Płn.,TP-NAT,07:41:00
07,Natolin Płn.,TP-NAT,07:51:00
5,Natolin Płn.,TP-NAT,08:01:00
1,Natolin Płn.,TP-NAT,08:11:00
06,Natolin Płn.,TP-NAT,08:22:00
2,Natolin Płn.,TP-NAT,08:34:00
3,Natolin Płn.,TP-NAT,08:49:00
4,Natolin Płn.,TP-NAT,09:04:00
5,Natolin Płn.,TP-NAT,09:19:00
1,Natolin Płn.,TP-NAT,09:34:00
2,Natolin Płn.,TP-NAT,09:49:00
3,Natolin Płn.,TP-NAT,10:04:00
4,Natolin Płn.,TP-NAT,10:19:00
5,Natolin Płn.,TP-NAT,10:34:00
1,Natolin Płn.,TP-NAT,10:49:00
2,Natolin Płn.,TP-NAT,11:04:00
3,Natolin Płn.,TP-NAT,11:19:00
4,Natolin Płn.,TP-NAT,11:34:00
5,Natolin Płn.,TP-NAT,11:49:00
1,Natolin Płn.,TP-NAT,12:04:00
2,Natolin Płn.,TP-NAT,12:19:00
3,Natolin Płn.,TP-NAT,12:34:00
4,Natolin Płn.,TP-NAT,12:49:00
5,Natolin Płn.,TP-NAT,13:04:00
1,Natolin Płn.,TP-NAT,13:19:00
2,Natolin Płn.,TP-NAT,13:34:00
3,Natolin Płn.,TP-NAT,13:49:00
4,Natolin Płn.,TP-NAT,14:04:00
5,Natolin Płn.,TP-NAT,14:19:00
1,Natolin Płn.,TP-NAT,14:31:00
2,Natolin Płn.,TP-NAT,14:41:00
06,Natolin Płn.,TP-NAT,14:51:00
3,Natolin Płn.,TP-NAT,15:01:00
4,Natolin Płn.,TP-NAT,15:13:00
07,Natolin Płn.,TP-NAT,15:23:00
5,Natolin Płn.,TP-NAT,15:33:00
1,Natolin Płn.,TP-NAT,15:43:00
2,Natolin Płn.,TP-NAT,15:53:00
06,Natolin Płn.,TP-NAT,16:03:00
3,Natolin Płn.,TP-NAT,16:14:00
4,Natolin Płn.,TP-NAT,16:24:00
07,Natolin Płn.,TP-NAT,16:34:00
5,Natolin Płn.,TP-NAT,16:44:00
1,Natolin Płn.,TP-NAT,16:54:00
2,Natolin Płn.,TP-NAT,17:04:00
06,Natolin Płn.,TP-NAT,17:14:00
3,Natolin Płn.,TP-NAT,17:24:00
4,Natolin Płn.,TP-NAT,17:34:00
07,Natolin Płn.,TP-NAT,17:44:00
5,Natolin Płn.,TP-NAT,17:54:00
1,Natolin Płn.,TP-NAT,18:04:00
2,Natolin Płn.,TP-NAT,18:18:00
3,Natolin Płn.,TP-NAT,18:33:00
4,Natolin Płn.,TP-NAT,18:48:00
5,Natolin Płn.,TP-NAT,19:03:00
1,Natolin Płn.,TP-NAT,19:16:00
2,Natolin Płn.,TP-NAT,19:31:00
3,Natolin Płn.,TP-NAT,19:46:00
4,Natolin Płn.,TP-NAT,20:01:00
5,Natolin Płn.,TP-NAT,20:16:00
1,Natolin Płn.,TP-NAT,20:31:00
2,Metro Imielin,TX-MIM,20:46:00
3,Metro Imielin,TX-MIM,21:01:00
4,Sarmacka,TP-BRA,21:15:00
5,Sarmacka,TP-BRA,21:30:00
1,Sarmacka,TP-BRA,21:50:00
5,Sarmacka,TP-BRA,22:10:00
1,Sarmacka,TP-BRA,22:30:00
5,Sarmacka,TP-BRA,22:50:00
1,Sarmacka,TP-BRA,23:10:00
5,Sarmacka,TP-BRA,23:30:00
1,Sarmacka,TP-BRA,24:00:00
