brygada,kierunek,trasa,czas
715,Dw.Centralny,TD-3DWCT,05:09:00
518,Dw.Centralny,TD-3DWCT,05:39:00
515,Dw.Centralny,TP-DWC,06:09:00
516,Dw.Centralny,TP-DWC,06:39:00
513,Dw.Centralny,TP-DWC,07:11:00
514,Dw.Centralny,TP-DWCT,07:44:00
515,Dw.Centralny,TP-DWCT,08:14:00
516,Dw.Centralny,TP-DWCT,08:44:00
517,Dw.Centralny,TP-DWCT,09:13:00
715,Dw.Centralny,TP-DWCT,09:41:00
518,Dw.Centralny,TP-DWCT,10:11:00
519,Dw.Centralny,TP-DWCT,10:41:00
513,Dw.Centralny,TP-DWCT,11:11:00
514,Dw.Centralny,TP-DWCT,11:41:00
515,Dw.Centralny,TP-DWCT,12:11:00
516,Dw.Centralny,TP-DWCT,12:41:00
517,Dw.Centralny,TP-DWCT,13:11:00
518,Dw.Centralny,TP-DWCT,13:41:00
519,Dw.Centralny,TP-DWCT,14:11:00
513,Dw.Centralny,TP-DWCT,14:41:00
514,Dw.Centralny,TP-DWCT,15:11:00
715,Dw.Centralny,TP-DWCT,15:43:00
518,Dw.Centralny,TP-DWCT,16:13:00
519,Dw.Centralny,TP-DWCT,16:43:00
513,Dw.Centralny,TP-DWCT,17:13:00
514,Dw.Centralny,TP-DWCT,17:43:00
715,Dw.Centralny,TP-DWCT,18:13:00
518,Dw.Centralny,TP-DWCT,18:43:00
519,Dw.Centralny,TP-DWC,19:12:00
716,Dw.Centralny,TP-DWC,19:40:00
515,Dw.Centralny,TP-DWC,20:09:00
516,Dw.Centralny,TP-DWC,20:39:00
517,Dw.Centralny,TP-DWC,21:09:00
514,Dw.Centralny,TP-DWC,21:39:00
518,Dw.Centralny,TP-DWC,22:09:00
283,Dw.Centralny,TP-DWC,22:39:00
