brygada,kierunek,trasa,czas
1,CH Blue City,TO-BLC,04:41:00
3,CH Blue City,TO-BLC,05:05:00
4,CH Blue City,TO-BLC,05:22:00
5,CH Blue City,TO-BLC,05:37:00
011,CH Blue City,TO-BLC,05:48:00
7,CH Blue City,TO-BLC,05:58:00
8,CH Blue City,TO-BLC,06:09:00
9,CH Blue City,TO-BLC,06:21:00
1,CH Blue City,TO-BLC,06:32:00
2,CH Blue City,TO-BLC,06:42:00
3,CH Blue City,TO-BLC,06:52:00
010,CH Blue City,TO-BLC,07:02:00
4,CH Blue City,TO-BLC,07:13:00
5,CH Blue City,TO-BLC,07:25:00
011,CH Blue City,TO-BLC,07:35:00
6,CH Blue City,TO-BLC,07:47:00
7,CH Blue City,TO-BLC,07:57:00
8,CH Blue City,TO-BLC,08:12:00
9,CH Blue City,TO-BLC,08:26:00
1,CH Blue City,TO-BLC,08:41:00
2,CH Blue City,TO-BLC,08:56:00
3,CH Blue City,TO-BLC,09:06:00
010,ZEA KLESZCZOWA,TZ-STE1,09:18:00
4,CH Blue City,TO-BLC,09:33:00
5,CH Blue City,TO-BLC,09:48:00
6,CH Blue City,TO-BLC,10:03:00
7,CH Blue City,TO-BLC,10:18:00
8,CH Blue City,TO-BLC,10:33:00
9,CH Blue City,TO-BLC,10:48:00
1,CH Blue City,TO-BLC,11:03:00
2,CH Blue City,TO-BLC,11:18:00
3,CH Blue City,TO-BLC,11:33:00
4,CH Blue City,TO-BLC,11:48:00
5,CH Blue City,TO-BLC,12:03:00
6,CH Blue City,TO-BLC,12:18:00
7,CH Blue City,TO-BLC,12:33:00
8,CH Blue City,TO-BLC,12:48:00
9,CH Blue City,TO-BLC,13:03:00
1,CH Blue City,TO-BLC,13:18:00
2,CH Blue City,TO-BLC,13:33:00
3,CH Blue City,TO-BLC,13:48:00
4,CH Blue City,TO-BLC,14:03:00
5,CH Blue City,TO-BLC,14:18:00
6,CH Blue City,TO-BLC,14:33:00
7,CH Blue City,TO-BLC,14:48:00
8,CH Blue City,TO-BLC,15:03:00
9,CH Blue City,TO-BLC,15:18:00
1,CH Blue City,TO-BLC,15:33:00
2,CH Blue City,TO-BLC,15:48:00
3,CH Blue City,TO-BLC,16:03:00
010,CH Blue City,TO-BLC,16:18:00
4,CH Blue City,TO-BLC,16:33:00
5,CH Blue City,TO-BLC,16:48:00
6,CH Blue City,TO-BLC,17:03:00
7,CH Blue City,TO-BLC,17:18:00
8,CH Blue City,TO-BLC,17:33:00
9,CH Blue City,TO-BLC,17:48:00
1,CH Blue City,TO-BLC,18:03:00
2,CH Blue City,TO-BLC,18:18:00
3,CH Blue City,TO-BLC,18:33:00
010,ZEA KLESZCZOWA,TZ-STE1,18:48:00
4,CH Blue City,TO-BLC,19:03:00
5,CH Blue City,TO-BLC,19:18:00
6,CH Blue City,TO-BLC,19:33:00
7,CH Blue City,TO-BLC,19:48:00
8,CH Blue City,TO-BLC,20:03:00
9,CH Blue City,TO-BLC,20:22:00
2,ZEA KLESZCZOWA,TZ-STE1,20:37:00
3,CH Blue City,TO-BLC,20:52:00
4,ZEA KLESZCZOWA,TZ-STE1,21:08:00
5,CH Blue City,TO-BLC,21:26:00
6,CH Blue City,TO-BLC,21:46:00
7,ZEA KLESZCZOWA,TZ-STE1,22:06:00
9,CH Blue City,TO-BLC,22:26:00
3,CH Blue City,TO-BLC,22:46:00
5,ZEA KLESZCZOWA,TZ-STE1,23:11:00
6,ZEA KLESZCZOWA,TZ-STE1,23:41:00
