brygada,kierunek,trasa,czas
1,Metro Bródno,TO-MBO,06:13:00
2,Metro Bródno,TO-MBO,06:33:00
3,Metro Bródno,TO-MBO,06:53:00
4,Metro Bródno,TO-MBO,07:12:00
06,Metro Bródno,TO-MBO,07:32:00
5,Metro Bródno,TO-MBO,07:52:00
07,Metro Bródno,TO-MBO,08:12:00
1,Metro Bródno,TO-MBO,08:32:00
2,Metro Bródno,TO-MBO,09:02:00
3,Metro Bródno,TO-MBO,09:32:00
4,Metro Bródno,TO-MBO,10:02:00
5,Metro Bródno,TO-MBO,10:32:00
1,Metro Bródno,TO-MBO,11:02:00
2,Metro Bródno,TO-MBO,11:32:00
3,Metro Bródno,TO-MBO,12:02:00
4,Metro Bródno,TO-MBO,12:32:00
5,Metro Bródno,TO-MBO,13:02:00
1,Metro Bródno,TO-MBO,13:32:00
2,Metro Bródno,TO-MBO,14:02:00
3,Metro Bródno,TO-MBO,14:32:00
4,Metro Bródno,TO-MBO,14:58:00
06,Metro Bródno,TO-MBO,15:18:00
5,Metro Bródno,TO-MBO,15:39:00
07,Metro Bródno,TO-MBO,15:59:00
1,Metro Bródno,TO-MBO,16:19:00
2,Metro Bródno,TO-MBO,16:39:00
3,Metro Bródno,TO-MBO,16:59:00
4,Metro Bródno,TO-MBO,17:19:00
06,Metro Bródno,TO-MBO,17:39:00
5,Metro Bródno,TO-MBO,17:59:00
07,Metro Bródno,TO-MBO,18:19:00
1,Metro Bródno,TO-MBO,18:39:00
2,Metro Bródno,TO-MBO,19:04:00
3,Metro Bródno,TO-MBO,19:33:00
4,Metro Bródno,TO-MBO,20:03:00
5,Metro Bródno,TO-MBO,20:33:00
1,Metro Bródno,TO-MBO,21:01:00
