brygada,kierunek,trasa,czas
8,Fort Wola,TP-FWL,05:37:00
5,Fort Wola,TP-FWL,05:53:00
6,Fort Wola,TP-FWL,06:05:00
7,Fort Wola,TP-FWL,06:17:00
018,Fort Wola,TP-FWL,06:41:00
9,Fort Wola,TP-FWL,06:49:00
11,Fort Wola,TP-FWL,07:05:00
3,Fort Wola,TP-FWL,07:13:00
13,Fort Wola,TP-FWL,07:29:00
14,Fort Wola,TP-FWL,07:37:00
1,Fort Wola,TP-FWL,07:45:00
015,Fort Wola,TP-FWL,07:53:00
2,Fort Wola,TP-FWL,08:01:00
016,Fort Wola,TP-FWL,08:09:00
12,Fort Wola,TP-FWL,08:17:00
4,Fort Wola,TP-FWL,08:25:00
5,Fort Wola,TP-FWL,08:33:00
6,Fort Wola,TP-FWL,08:41:00
7,Fort Wola,TP-FWL,08:53:00
8,Fort Wola,TP-FWL,09:05:00
9,Fort Wola,TP-FWL,09:17:00
10,Fort Wola,TP-FWL,09:29:00
11,Fort Wola,TP-FWL,09:41:00
12,Fort Wola,TP-FWL,09:53:00
13,Fort Wola,TP-FWL,10:05:00
14,Fort Wola,TP-FWL,10:17:00
1,Fort Wola,TP-FWL,10:29:00
2,Fort Wola,TP-FWL,10:41:00
3,Fort Wola,TP-FWL,10:53:00
4,Fort Wola,TP-FWL,11:05:00
5,Fort Wola,TP-FWL,11:17:00
6,Fort Wola,TP-FWL,11:29:00
7,Fort Wola,TP-FWL,11:41:00
8,Fort Wola,TP-FWL,11:53:00
9,Fort Wola,TP-FWL,12:05:00
10,Fort Wola,TP-FWL,12:17:00
11,Fort Wola,TP-FWL,12:29:00
12,Fort Wola,TP-FWL,12:41:00
13,Fort Wola,TP-FWL,12:53:00
14,Fort Wola,TP-FWL,13:05:00
1,Fort Wola,TP-FWL,13:17:00
2,Fort Wola,TP-FWL,13:29:00
3,Fort Wola,TP-FWL,13:41:00
4,Fort Wola,TP-FWL,13:53:00
5,Fort Wola,TP-FWL,14:05:00
6,Fort Wola,TP-FWL,14:17:00
7,Fort Wola,TP-FWL,14:29:00
8,Fort Wola,TP-FWL,14:43:00
9,Fort Wola,TP-FWL,14:49:00
10,Fort Wola,TP-FWL,15:05:00
11,Fort Wola,TP-FWL,15:13:00
12,Fort Wola,TP-FWL,15:21:00
13,Fort Wola,TP-FWL,15:29:00
5,Fort Wola,TP-FWL,15:37:00
019,Fort Wola,TP-FWL,15:45:00
1,Fort Wola,TP-FWL,15:53:00
2,Fort Wola,TP-FWL,16:01:00
015,Fort Wola,TP-FWL,16:09:00
3,Fort Wola,TP-FWL,16:17:00
4,Fort Wola,TP-FWL,16:25:00
016,Fort Wola,TP-FWL,16:33:00
14,Fort Wola,TP-FWL,16:41:00
6,Fort Wola,TP-FWL,16:49:00
7,Fort Wola,TP-FWL,16:57:00
017,Fort Wola,TP-FWL,17:05:00
8,Fort Wola,TP-FWL,17:13:00
9,Fort Wola,TP-FWL,17:21:00
018,Fort Wola,TP-FWL,17:29:00
10,Fort Wola,TP-FWL,17:37:00
11,Fort Wola,TP-FWL,17:45:00
12,Fort Wola,TP-FWL,17:53:00
13,Fort Wola,TP-FWL,18:05:00
019,Fort Wola,TP-FWL,18:17:00
2,Fort Wola,TP-FWL,18:29:00
015,Fort Wola,TP-FWL,18:41:00
3,Fort Wola,TP-FWL,18:53:00
4,Fort Wola,TP-FWL,19:05:00
14,Fort Wola,TP-FWL,19:17:00
6,Fort Wola,TP-FWL,19:29:00
7,Fort Wola,TP-FWL,19:41:00
8,Fort Wola,TP-FWL,19:53:00
9,Fort Wola,TP-FWL,20:05:00
10,Fort Wola,TP-FWL,20:17:00
11,Fort Wola,TP-FWL,20:37:00
12,Fort Wola,TP-FWL,20:57:00
14,Fort Wola,TP-FWL,21:17:00
015,Fort Wola,TP-FWL,21:37:00
3,Fort Wola,TP-FWL,21:57:00
2,Fort Wola,TP-FWL,22:17:00
8,Fort Wola,TP-FWL,22:37:00
10,Fort Wola,TP-FWL,22:58:00
