brygada,kierunek,trasa,czas
1,Wiatraczna,TD-3WIA,04:30:00
012,Gocławek,TD-3GCW,04:37:00
23,Wiatraczna,TD-3WIA,04:50:00
017,Gocławek,TD-3GCW,05:32:00
9,Wiatraczna,TD-3WIA,05:55:00
019,Gocławek,TD-3GCW,06:13:00
30,Gocławek,TD-3GCW,06:26:00
013,Gocławek,TD-3GCW,06:39:00
017,ZET MOKOTÓW,TZ-GCW3,08:57:00
018,ZET MOKOTÓW,TZ-GCW3,09:09:00
019,ZET MOKOTÓW,TZ-WIA3,09:20:00
013,ZET MOKOTÓW,TZ-WIA3,09:41:00
012,ZET MOKOTÓW,TZ-GCW3,09:46:00
017,Gocławek,TD-3GCW,14:14:00
018,Wiatraczna,TD-3WIA,14:32:00
019,Gocławek,TD-3GCW,14:38:00
27,ZET MOKOTÓW,TZ-GCW3,18:46:00
6,ZET MOKOTÓW,TZ-WIA3,20:42:00
5,ZET MOKOTÓW,TZ-GCW3,20:50:00
9,ZET MOKOTÓW,TZ-WIA3,21:02:00
8,ZET MOKOTÓW,TZ-WIA3,22:57:00
017,ZET MOKOTÓW,TZ-WIA3,23:18:00
018,ZET MOKOTÓW,TZ-WIA3,23:38:00
1,ZET MOKOTÓW,TZ-GCW3,24:06:00
23,ZET MOKOTÓW,TZ-GCW3,24:26:00
012,ZET MOKOTÓW,TZ-GCW3,24:36:00
