brygada,kierunek,trasa,czas
5,Witolin,TO-OST,04:57:00
8,Witolin,TO-OST,05:27:00
012,Witolin,TO-OST,05:47:00
9,Witolin,TO-OST,05:57:00
10,Witolin,TO-OST,06:07:00
1,Witolin,TO-OST,06:19:00
2,Witolin,TO-OST,06:32:00
3,Witolin,TO-OST,06:44:00
4,Witolin,TO-OST,06:56:00
5,Witolin,TO-OST,07:06:00
011,Witolin,TO-OST,07:16:00
6,Witolin,TO-OST,07:27:00
7,Witolin,TO-OST,07:37:00
8,Witolin,TO-OST,07:48:00
012,Witolin,TO-OST,08:00:00
9,Witolin,TO-OST,08:12:00
10,Witolin,TO-OST,08:24:00
013,Witolin,TX-OST3,08:36:00
1,Witolin,TO-OST,08:48:00
2,Witolin,TO-OST,09:00:00
3,Witolin,TO-OST,09:12:00
4,Witolin,TO-OST,09:23:00
5,Witolin,TO-OST,09:36:00
011,Witolin,TX-OST3,09:51:00
6,Witolin,TO-OST,10:06:00
7,Witolin,TO-OST,10:21:00
8,Witolin,TO-OST,10:35:00
9,Witolin,TO-OST,10:47:00
10,Witolin,TO-OST,11:02:00
1,Witolin,TO-OST,11:17:00
2,Witolin,TO-OST,11:32:00
3,Witolin,TO-OST,11:47:00
4,Witolin,TO-OST,12:02:00
5,Witolin,TO-OST,12:17:00
6,Witolin,TO-OST,12:32:00
7,Witolin,TO-OST,12:47:00
8,Witolin,TO-OST,13:02:00
9,Witolin,TO-OST,13:17:00
10,Witolin,TO-OST,13:32:00
1,Witolin,TO-OST,13:47:00
2,Witolin,TO-OST,14:02:00
012,Witolin,TO-OST,14:17:00
3,Witolin,TO-OST,14:32:00
4,Witolin,TO-OST,14:47:00
5,Witolin,TO-OST,15:02:00
6,Witolin,TO-OST,15:18:00
7,Witolin,TO-OST,15:35:00
8,Witolin,TO-OST,15:50:00
9,Witolin,TO-OST,16:05:00
10,Witolin,TO-OST,16:20:00
1,Witolin,TO-OST,16:35:00
2,Witolin,TO-OST,16:50:00
012,Witolin,TO-OST,17:05:00
3,Witolin,TO-OST,17:20:00
4,Witolin,TO-OST,17:35:00
5,Witolin,TO-OST,17:50:00
6,Witolin,TO-OST,18:05:00
7,Witolin,TO-OST,18:20:00
8,Witolin,TO-OST,18:34:00
9,Witolin,TO-OST,18:49:00
10,Witolin,TO-OST,19:04:00
1,Witolin,TO-OST,19:18:00
2,Witolin,TO-OST,19:31:00
012,Witolin,TO-OST,19:46:00
3,Witolin,TO-OST,20:01:00
4,Witolin,TX-OST3,20:16:00
5,Witolin,TO-OST,20:31:00
6,Witolin,TO-OST,20:46:00
7,Witolin,TX-OST3,21:01:00
8,Witolin,TO-OST,21:15:00
206,Witolin,TO-OST,21:32:00
1,Witolin,TX-OST3,21:52:00
208,Witolin,TO-OST,22:12:00
205,Witolin,TO-OST,22:32:00
3,Witolin,TX-OST3,22:57:00
6,Witolin,TX-OST3,23:27:00
