brygada,kierunek,trasa,czas
014,CH Ursynów,TX-USN1,04:54:00
015,CH Ursynów,TP-USN,05:24:00
013,CH Ursynów,TP-USN,05:54:00
11,CH Ursynów,TX-USN1,06:09:00
1,CH Ursynów,TP-USN,06:25:00
3,CH Ursynów,TP-USN,06:41:00
4,CH Ursynów,TP-USN,06:56:00
5,CH Ursynów,TP-USN,07:10:00
6,CH Ursynów,TP-USN,07:25:00
014,CH Ursynów,TP-USN,07:40:00
7,CH Ursynów,TP-USN,07:50:00
8,CH Ursynów,TP-USN,08:00:00
015,CH Ursynów,TX-USN02,08:10:00
9,CH Ursynów,TP-USN,08:20:00
013,CH Ursynów,TX-USN02,08:30:00
432,CH Ursynów,TP-USN,08:40:00
11,CH Ursynów,TP-USN,08:56:00
12,CH Ursynów,TP-USN,09:12:00
1,CH Ursynów,TP-USN,09:27:00
2,CH Ursynów,TP-USN,09:42:00
3,CH Ursynów,TP-USN,09:57:00
4,CH Ursynów,TP-USN,10:12:00
5,CH Ursynów,TP-USN,10:27:00
6,CH Ursynów,TP-USN,10:42:00
7,CH Ursynów,TP-USN,10:57:00
8,CH Ursynów,TP-USN,11:12:00
9,CH Ursynów,TP-USN,11:27:00
432,CH Ursynów,TP-USN,11:42:00
11,CH Ursynów,TP-USN,11:57:00
12,CH Ursynów,TP-USN,12:12:00
1,CH Ursynów,TP-USN,12:27:00
2,CH Ursynów,TP-USN,12:42:00
3,CH Ursynów,TP-USN,12:57:00
4,CH Ursynów,TP-USN,13:12:00
5,CH Ursynów,TP-USN,13:27:00
6,CH Ursynów,TP-USN,13:42:00
7,CH Ursynów,TP-USN,13:57:00
8,CH Ursynów,TP-USN,14:12:00
9,CH Ursynów,TP-USN,14:27:00
432,CH Ursynów,TP-USN,14:42:00
11,CH Ursynów,TP-USN,14:57:00
12,CH Ursynów,TP-USN,15:13:00
1,CH Ursynów,TP-USN,15:28:00
2,CH Ursynów,TP-USN,15:43:00
3,CH Ursynów,TP-USN,15:58:00
4,CH Ursynów,TP-USN,16:13:00
5,CH Ursynów,TP-USN,16:28:00
6,CH Ursynów,TP-USN,16:43:00
7,CH Ursynów,TP-USN,16:58:00
8,CH Ursynów,TP-USN,17:13:00
9,CH Ursynów,TP-USN,17:28:00
432,CH Ursynów,TP-USN,17:43:00
013,CH Ursynów,TX-USN02,17:58:00
11,CH Ursynów,TP-USN,18:12:00
12,CH Ursynów,TP-USN,18:27:00
1,CH Ursynów,TP-USN,18:42:00
2,CH Ursynów,TX-USN02,18:57:00
3,CH Ursynów,TP-USN,19:11:00
4,CH Ursynów,TP-USN,19:26:00
5,CH Ursynów,TX-USN02,19:41:00
6,CH Ursynów,TP-USN,19:56:00
7,CH Ursynów,TP-USN,20:11:00
8,CH Ursynów,TP-USN,20:26:00
9,CH Ursynów,TX-USN02,20:46:00
11,CH Ursynów,TP-USN,21:06:00
12,CH Ursynów,TP-USN,21:25:00
1,CH Ursynów,TP-USN,21:44:00
3,CH Ursynów,TP-USN,22:04:00
4,CH Ursynów,TX-USN02,22:24:00
6,CH Ursynów,TP-USN,22:44:00
7,CH Ursynów,TX-USN02,23:04:00
8,CH Ursynów,TP-USN,23:24:00
