brygada,kierunek,trasa,czas
270,Dw.Centralny,TX-DWC27,23:43:00
264,Dw.Centralny,TO-DWC,24:14:00
166,Dw.Centralny,TO-DWC,25:14:00
168,Dw.Centralny,TO-DWC,26:14:00
270,Dw.Centralny,TO-DWC,27:14:00
265,Dw.Centralny,TO-DWC,28:14:00
