brygada,kierunek,trasa,czas
514,Dw.Centralny,TP-DWCT,07:21:00
515,Dw.Centralny,TP-DWCT,07:51:00
516,Dw.Centralny,TP-DWCT,08:21:00
517,Dw.Centralny,TP-DWCT,08:51:00
715,Dw.Centralny,TP-DWCT,09:19:00
518,Dw.Centralny,TP-DWCT,09:49:00
519,Dw.Centralny,TP-DWCT,10:19:00
513,Dw.Centralny,TP-DWCT,10:49:00
514,Dw.Centralny,TP-DWCT,11:19:00
515,Dw.Centralny,TP-DWCT,11:49:00
516,Dw.Centralny,TP-DWCT,12:19:00
517,Dw.Centralny,TP-DWCT,12:49:00
518,Dw.Centralny,TP-DWCT,13:19:00
519,Dw.Centralny,TP-DWCT,13:49:00
513,Dw.Centralny,TP-DWCT,14:19:00
514,Dw.Centralny,TP-DWCT,14:49:00
715,Dw.Centralny,TP-DWCT,15:21:00
518,Dw.Centralny,TP-DWCT,15:51:00
519,Dw.Centralny,TP-DWCT,16:21:00
513,Dw.Centralny,TP-DWCT,16:51:00
514,Dw.Centralny,TP-DWCT,17:21:00
715,Dw.Centralny,TP-DWCT,17:51:00
518,Dw.Centralny,TP-DWCT,18:21:00
