brygada,kierunek,trasa,czas
1,Rembertów-Kolonia,TP-RKL,05:04:00
09,Rembertów-Kolonia,TP-RKL,05:19:00
2,Rembertów-Kolonia,TP-RKL,05:34:00
3,Rembertów-Kolonia,TP-RKL,05:49:00
4,Rembertów-Kolonia,TP-RKL,06:03:00
5,Rembertów-Kolonia,TP-RKL,06:18:00
7,Rembertów-Kolonia,TP-RKL,06:33:00
8,Rembertów-Kolonia,TP-RKL,06:48:00
1,Rembertów-Kolonia,TP-RKL,06:58:00
011,Rembertów-Kolonia,TP-RKL,07:08:00
09,Rembertów-Kolonia,TP-RKL,07:18:00
2,Rembertów-Kolonia,TP-RKL,07:27:00
010,Rembertów-Kolonia,TP-RKL,07:37:00
3,Rembertów-Kolonia,TP-RKL,07:47:00
4,Rembertów-Kolonia,TP-RKL,07:57:00
5,Rembertów-Kolonia,TP-RKL,08:07:00
6,Rembertów-Kolonia,TP-RKL,08:17:00
7,Rembertów-Kolonia,TP-RKL,08:27:00
8,Rembertów-Kolonia,TP-RKL,08:42:00
1,Rembertów-Kolonia,TP-RKL,08:57:00
011,Rembertów-Kolonia,TP-RKL,09:12:00
2,Rembertów-Kolonia,TP-RKL,09:27:00
3,Rembertów-Kolonia,TP-RKL,09:42:00
4,Rembertów-Kolonia,TP-RKL,09:57:00
5,Rembertów-Kolonia,TP-RKL,10:12:00
6,Rembertów-Kolonia,TP-RKL,10:27:00
7,Rembertów-Kolonia,TP-RKL,10:42:00
8,Rembertów-Kolonia,TP-RKL,10:57:00
1,Rembertów-Kolonia,TP-RKL,11:12:00
2,Rembertów-Kolonia,TP-RKL,11:27:00
3,Rembertów-Kolonia,TP-RKL,11:42:00
4,Rembertów-Kolonia,TP-RKL,11:57:00
5,Rembertów-Kolonia,TP-RKL,12:12:00
6,Rembertów-Kolonia,TP-RKL,12:27:00
7,Rembertów-Kolonia,TP-RKL,12:42:00
09,Rembertów-Kolonia,TP-RKL,12:57:00
8,Rembertów-Kolonia,TP-RKL,13:12:00
1,Rembertów-Kolonia,TP-RKL,13:27:00
2,Rembertów-Kolonia,TP-RKL,13:42:00
3,Rembertów-Kolonia,TP-RKL,13:56:00
4,Rembertów-Kolonia,TP-RKL,14:11:00
5,Rembertów-Kolonia,TP-RKL,14:26:00
6,Rembertów-Kolonia,TP-RKL,14:41:00
7,Rembertów-Kolonia,TP-RKL,14:52:00
09,Rembertów-Kolonia,TP-RKL,15:02:00
8,Rembertów-Kolonia,TP-RKL,15:13:00
010,Rembertów-Kolonia,TP-RKL,15:23:00
1,Rembertów-Kolonia,TP-RKL,15:33:00
2,Rembertów-Kolonia,TP-RKL,15:43:00
011,Rembertów-Kolonia,TP-RKL,15:53:00
3,Rembertów-Kolonia,TP-RKL,16:03:00
4,Rembertów-Kolonia,TP-RKL,16:13:00
012,Rembertów-Kolonia,TP-RKL,16:23:00
5,Rembertów-Kolonia,TP-RKL,16:33:00
6,Rembertów-Kolonia,TP-RKL,16:43:00
7,Rembertów-Kolonia,TP-RKL,16:53:00
09,Rembertów-Kolonia,TP-RKL,17:03:00
8,Rembertów-Kolonia,TP-RKL,17:13:00
010,Rembertów-Kolonia,TP-RKL,17:23:00
1,Rembertów-Kolonia,TP-RKL,17:33:00
2,Rembertów-Kolonia,TP-RKL,17:43:00
011,Rembertów-Kolonia,TP-RKL,17:53:00
3,Rembertów-Kolonia,TP-RKL,18:03:00
4,Rembertów-Kolonia,TP-RKL,18:13:00
012,Rembertów-Kolonia,TP-RKL,18:23:00
5,Rembertów-Kolonia,TP-RKL,18:33:00
6,Rembertów-Kolonia,TP-RKL,18:43:00
7,Rembertów-Kolonia,TP-RKL,18:53:00
09,Rembertów-Kolonia,TP-RKL,19:03:00
8,Rembertów-Kolonia,TP-RKL,19:13:00
1,Rembertów-Kolonia,TP-RKL,19:28:00
2,Rembertów-Kolonia,TP-RKL,19:43:00
011,Rembertów-Kolonia,TP-RKL,19:58:00
3,Rembertów-Kolonia,TP-RKL,20:13:00
4,Rembertów-Kolonia,TP-RKL,20:28:00
5,Rembertów-Kolonia,TP-RKL,20:43:00
6,Rembertów-Kolonia,TP-RKL,21:00:00
8,Rembertów-Kolonia,TP-RKL,21:15:00
1,Rembertów-Kolonia,TP-RKL,21:30:00
2,Rembertów-Kolonia,TP-RKL,21:45:00
011,Rembertów-Kolonia,TP-RKL,22:00:00
3,Rembertów-Kolonia,TX-RKL02,22:15:00
4,Rembertów-Kolonia,TP-RKL,22:30:00
5,Rembertów-Kolonia,TP-RKL,22:45:00
6,Rembertów-Kolonia,TP-RKL,23:01:00
8,Płowiecka,TX-PLOP,23:16:00
2,Rembertów-Kolonia,TX-RKL02,23:34:00
