brygada,kierunek,trasa,czas
12,Sadyba,TP-SAD,05:05:00
016,Wilanów,TP-WLW,05:20:00
015,Sadyba,TP-SAD,05:35:00
3,Wilanów,TP-WLW,05:50:00
5,Sadyba,TP-SAD,06:03:00
12,Sadyba,TP-SAD,06:13:00
10,Wilanów,TP-WLW,06:23:00
9,Sadyba,TP-SAD,06:30:00
014,Sadyba,TP-SAD,06:38:00
11,Sadyba,TP-SAD,06:45:00
015,Wilanów,TP-WLW,06:53:00
016,Sadyba,TP-SAD,07:00:00
2,Sadyba,TP-SAD,07:06:00
4,Sadyba,TP-SAD,07:12:00
6,Wilanów,TP-WLW,07:18:00
5,Sadyba,TP-SAD,07:24:00
3,Sadyba,TP-SAD,07:30:00
12,Wilanów,TP-WLW,07:36:00
8,Sadyba,TP-SAD,07:42:00
9,Sadyba,TP-SAD,07:48:00
7,Sadyba,TP-SAD,07:54:00
014,Wilanów,TP-WLW,08:00:00
10,Sadyba,TP-SAD,08:06:00
13,Sadyba,TP-SAD,08:12:00
11,Sadyba,TP-SAD,08:18:00
1,Wilanów,TP-WLW,08:24:00
016,Sadyba,TP-SAD,08:30:00
015,Sadyba,TP-SAD,08:36:00
2,Sadyba,TP-SAD,08:42:00
4,Sadyba,TP-SAD,08:48:00
5,Wilanów,TP-WLW,08:54:00
3,Sadyba,TP-SAD,09:00:00
6,Sadyba,TP-SAD,09:08:00
8,Sadyba,TP-SAD,09:15:00
9,Wilanów,TP-WLW,09:23:00
7,Sadyba,TP-SAD,09:30:00
10,Sadyba,TP-SAD,09:38:00
12,Sadyba,TP-SAD,09:45:00
13,Wilanów,TP-WLW,09:53:00
11,Sadyba,TP-SAD,10:00:00
1,Sadyba,TP-SAD,10:08:00
2,Sadyba,TP-SAD,10:15:00
4,Wilanów,TP-WLW,10:23:00
3,Sadyba,TP-SAD,10:30:00
5,Sadyba,TP-SAD,10:38:00
6,Sadyba,TP-SAD,10:45:00
8,Wilanów,TP-WLW,10:53:00
7,Sadyba,TP-SAD,11:01:00
9,Sadyba,TP-SAD,11:08:00
10,Sadyba,TP-SAD,11:15:00
12,Wilanów,TP-WLW,11:23:00
11,Sadyba,TP-SAD,11:30:00
13,Sadyba,TP-SAD,11:38:00
1,Sadyba,TP-SAD,11:45:00
2,Wilanów,TP-WLW,11:53:00
3,Sadyba,TP-SAD,12:00:00
4,Sadyba,TP-SAD,12:08:00
5,Sadyba,TP-SAD,12:15:00
6,Wilanów,TP-WLW,12:23:00
7,Sadyba,TP-SAD,12:30:00
8,Sadyba,TP-SAD,12:38:00
9,Sadyba,TP-SAD,12:45:00
10,Wilanów,TP-WLW,12:53:00
11,Sadyba,TP-SAD,13:00:00
12,Sadyba,TP-SAD,13:08:00
13,Sadyba,TP-SAD,13:15:00
1,Wilanów,TP-WLW,13:23:00
3,Sadyba,TP-SAD,13:30:00
2,Sadyba,TP-SAD,13:38:00
4,Sadyba,TP-SAD,13:45:00
5,Wilanów,TP-WLW,13:53:00
7,Sadyba,TP-SAD,14:00:00
6,Sadyba,TP-SAD,14:08:00
