brygada,kierunek,trasa,czas
1,P+R Al.Krakowska,TO-OKE,04:57:00
3,P+R Al.Krakowska,TO-OKE,05:17:00
4,P+R Al.Krakowska,TO-OKE,05:32:00
5,P+R Al.Krakowska,TO-OKE,05:44:00
011,P+R Al.Krakowska,TO-OKE,05:56:00
6,P+R Al.Krakowska,TO-OKE,06:07:00
7,P+R Al.Krakowska,TO-OKE,06:18:00
8,P+R Al.Krakowska,TO-OKE,06:31:00
012,P+R Al.Krakowska,TO-OKE,06:41:00
9,P+R Al.Krakowska,TO-OKE,06:51:00
10,P+R Al.Krakowska,TO-OKE,07:00:00
013,P+R Al.Krakowska,TO-OKE,07:10:00
1,P+R Al.Krakowska,TO-OKE,07:22:00
2,P+R Al.Krakowska,TO-OKE,07:33:00
3,P+R Al.Krakowska,TO-OKE,07:44:00
4,P+R Al.Krakowska,TO-OKE,07:54:00
5,P+R Al.Krakowska,TO-OKE,08:07:00
011,P+R Al.Krakowska,TO-OKE,08:22:00
6,P+R Al.Krakowska,TO-OKE,08:34:00
7,P+R Al.Krakowska,TO-OKE,08:49:00
8,P+R Al.Krakowska,TO-OKE,09:01:00
012,P+R Al.Krakowska,TX-OKE18,09:14:00
9,P+R Al.Krakowska,TO-OKE,09:29:00
10,P+R Al.Krakowska,TO-OKE,09:44:00
1,P+R Al.Krakowska,TO-OKE,09:59:00
2,P+R Al.Krakowska,TO-OKE,10:14:00
3,P+R Al.Krakowska,TO-OKE,10:29:00
4,P+R Al.Krakowska,TO-OKE,10:44:00
5,P+R Al.Krakowska,TO-OKE,10:59:00
6,P+R Al.Krakowska,TO-OKE,11:14:00
7,P+R Al.Krakowska,TO-OKE,11:29:00
8,P+R Al.Krakowska,TO-OKE,11:44:00
9,P+R Al.Krakowska,TO-OKE,11:59:00
10,P+R Al.Krakowska,TO-OKE,12:14:00
1,P+R Al.Krakowska,TO-OKE,12:29:00
2,P+R Al.Krakowska,TO-OKE,12:44:00
3,P+R Al.Krakowska,TO-OKE,12:59:00
4,P+R Al.Krakowska,TO-OKE,13:14:00
5,P+R Al.Krakowska,TO-OKE,13:29:00
6,P+R Al.Krakowska,TO-OKE,13:44:00
7,P+R Al.Krakowska,TO-OKE,13:59:00
8,P+R Al.Krakowska,TO-OKE,14:14:00
9,P+R Al.Krakowska,TO-OKE,14:29:00
10,P+R Al.Krakowska,TO-OKE,14:44:00
1,P+R Al.Krakowska,TO-OKE,14:59:00
2,P+R Al.Krakowska,TO-OKE,15:12:00
012,P+R Al.Krakowska,TO-OKE,15:27:00
3,P+R Al.Krakowska,TO-OKE,15:42:00
4,P+R Al.Krakowska,TO-OKE,15:57:00
5,P+R Al.Krakowska,TO-OKE,16:12:00
6,P+R Al.Krakowska,TO-OKE,16:27:00
7,P+R Al.Krakowska,TO-OKE,16:42:00
8,P+R Al.Krakowska,TO-OKE,16:57:00
9,P+R Al.Krakowska,TO-OKE,17:12:00
10,P+R Al.Krakowska,TO-OKE,17:27:00
1,P+R Al.Krakowska,TO-OKE,17:42:00
2,P+R Al.Krakowska,TO-OKE,17:57:00
012,P+R Al.Krakowska,TO-OKE,18:12:00
3,P+R Al.Krakowska,TO-OKE,18:27:00
4,P+R Al.Krakowska,TO-OKE,18:42:00
5,P+R Al.Krakowska,TO-OKE,18:57:00
6,P+R Al.Krakowska,TO-OKE,19:14:00
7,P+R Al.Krakowska,TO-OKE,19:29:00
8,P+R Al.Krakowska,TO-OKE,19:44:00
9,P+R Al.Krakowska,TX-OKE18,19:59:00
10,P+R Al.Krakowska,TX-OKE18,20:14:00
1,P+R Al.Krakowska,TO-OKE,20:33:00
2,P+R Al.Krakowska,TX-OKE18,20:48:00
012,P+R Al.Krakowska,TX-OKE18,21:03:00
3,P+R Al.Krakowska,TO-OKE,21:18:00
5,P+R Al.Krakowska,TX-OKE18,21:37:00
6,P+R Al.Krakowska,TO-OKE,21:57:00
8,P+R Al.Krakowska,TX-OKE18,22:17:00
206,P+R Al.Krakowska,TX-OKE07,22:37:00
208,P+R Al.Krakowska,TX-OKE07,22:58:00
205,P+R Al.Krakowska,TX-OKE07,23:27:00
