brygada,kierunek,trasa,czas
1,Małe Siekierki,TP-MLS,23:17:00
2,Małe Siekierki,TP-MLS,23:47:00
1,Małe Siekierki,TP-MLS,24:17:00
2,Małe Siekierki,TP-MLS,24:47:00
1,Małe Siekierki,TP-MLS,25:17:00
2,Małe Siekierki,TP-MLS,25:47:00
1,Małe Siekierki,TP-MLS,26:17:00
2,Małe Siekierki,TP-MLS,26:47:00
1,Małe Siekierki,TP-MLS,27:17:00
2,Małe Siekierki,TP-MLS,27:47:00
1,Małe Siekierki,TP-MLS,28:17:00
2,Małe Siekierki,TX-MLS2,28:47:00
