brygada,kierunek,trasa,czas
01,Gocław,TX-GOC4,06:52:00
464,Stara Miłosna (Graniczna),TP-SMG4,07:02:00
02,Gocław,TX-GOC4,07:12:00
03,Gocław,TX-GOC4,07:22:00
719,Stara Miłosna (Graniczna),TP-SMG4,07:32:00
04,Gocław,TX-GOC4,07:44:00
01,Gocław,TX-GOC4,07:54:00
02,Gocław,TX-GOC4,08:14:00
03,Gocław,TX-GOC4,08:24:00
04,Gocław,TX-GOC4,08:44:00
468,Stara Miłosna (Graniczna),TP-SMG4,14:10:00
462,Stara Miłosna (Graniczna),TP-SMG4,14:40:00
01,Gocław,TX-GOC4,14:50:00
02,Gocław,TX-GOC4,15:00:00
464,Stara Miłosna (Graniczna),TP-SMG4,15:11:00
03,Gocław,TX-GOC4,15:21:00
04,Gocław,TX-GOC4,15:31:00
466,Stara Miłosna (Graniczna),TP-SMG4,15:41:00
01,Gocław,TX-GOC4,15:51:00
02,Gocław,TX-GOC4,16:01:00
468,Stara Miłosna (Graniczna),TP-SMG4,16:11:00
03,Gocław,TX-GOC4,16:21:00
04,Gocław,TX-GOC4,16:31:00
462,Stara Miłosna (Graniczna),TP-SMG4,16:41:00
01,Gocław,TX-GOC4,16:51:00
02,Gocław,TX-GOC4,17:01:00
464,Stara Miłosna (Graniczna),TP-SMG4,17:11:00
03,Gocław,TX-GOC4,17:21:00
04,Gocław,TX-GOC4,17:31:00
466,Stara Miłosna (Graniczna),TP-SMG4,17:41:00
01,Gocław,TX-GOC4,17:51:00
02,Gocław,TX-GOC4,18:01:00
468,Stara Miłosna (Graniczna),TP-SMG4,18:11:00
03,Gocław,TX-GOC4,18:21:00
04,Gocław,TX-GOC4,18:31:00
462,Stara Miłosna (Graniczna),TP-SMG4,18:41:00
