brygada,kierunek,trasa,czas
023,Winnica,TP-WIN,05:04:00
024,Winnica,TP-WIN,05:15:00
9,Winnica,TP-WIN,05:25:00
10,Winnica,TP-WIN,05:35:00
15,Winnica,TP-WIN,05:45:00
1,Winnica,TP-WIN,05:55:00
2,Winnica,TP-WIN,06:05:00
018,Winnica,TD-3WIN,06:11:00
019,Winnica,TP-WIN,06:17:00
4,Winnica,TD-3WIN,06:22:00
020,Winnica,TP-WIN,06:27:00
5,Winnica,TP-WINK,06:32:00
021,Winnica,TP-WIN,06:37:00
6,Winnica,TD-0WIN,06:40:00
024,Winnica,TP-WINK,06:43:00
7,Winnica,TD-0WIN,06:46:00
026,Winnica,TP-WIN,06:48:00
8,Winnica,TP-WINK,06:54:00
022,Winnica,TP-WIN,06:59:00
9,Winnica,TP-WINK,07:05:00
023,Winnica,TP-WIN,07:11:00
10,Winnica,TP-WINK,07:16:00
11,Winnica,TP-WIN,07:23:00
016,Winnica,TP-WINK,07:28:00
12,Winnica,TP-WIN,07:33:00
017,Winnica,TP-WINK,07:38:00
13,Winnica,TP-WIN,07:43:00
018,Winnica,TP-WINK,07:49:00
14,Winnica,TP-WIN,07:54:00
019,Winnica,TP-WINK,07:59:00
15,Winnica,TP-WIN,08:04:00
020,Winnica,TP-WINK,08:09:00
025,Winnica,TP-WIN,08:14:00
1,Winnica,TP-WIN,08:24:00
2,Winnica,TP-WIN,08:34:00
3,Winnica,TP-WIN,08:43:00
4,Winnica,TP-WIN,08:53:00
5,Winnica,TP-WIN,09:03:00
6,Winnica,TP-WIN,09:11:00
7,Winnica,TP-WIN,09:19:00
8,Winnica,TP-WIN,09:29:00
9,Winnica,TP-WIN,09:39:00
10,Winnica,TP-WIN,09:49:00
11,Winnica,TP-WIN,09:59:00
12,Winnica,TP-WIN,10:09:00
13,Winnica,TP-WIN,10:19:00
14,Winnica,TP-WIN,10:29:00
15,Winnica,TP-WIN,10:39:00
1,Winnica,TP-WIN,10:49:00
2,Winnica,TP-WIN,10:59:00
3,Winnica,TP-WIN,11:09:00
4,Winnica,TP-WIN,11:19:00
5,Winnica,TP-WIN,11:29:00
6,Winnica,TP-WIN,11:39:00
7,Winnica,TP-WIN,11:49:00
8,Winnica,TP-WIN,11:59:00
9,Winnica,TP-WIN,12:09:00
10,Winnica,TP-WIN,12:19:00
11,Winnica,TP-WIN,12:29:00
12,Winnica,TP-WIN,12:39:00
13,Winnica,TP-WIN,12:49:00
14,Winnica,TP-WIN,12:59:00
15,Winnica,TP-WIN,13:09:00
1,Winnica,TP-WIN,13:19:00
2,Winnica,TP-WIN,13:29:00
3,Winnica,TP-WIN,13:39:00
4,Winnica,TP-WIN,13:49:00
5,Winnica,TP-WIN,13:57:00
6,Winnica,TP-WIN,14:05:00
7,Winnica,TP-WIN,14:13:00
8,Winnica,TP-WIN,14:21:00
023,Winnica,TP-WIN,14:29:00
9,Winnica,TP-WIN,14:37:00
10,Winnica,TP-WIN,14:45:00
11,Winnica,TP-WIN,14:53:00
12,Winnica,TP-WIN,15:01:00
024,Winnica,TP-WIN,15:11:00
13,Winnica,TP-WIN,15:21:00
14,Winnica,TP-WIN,15:29:00
15,Winnica,TP-WIN,15:37:00
020,Winnica,TP-WIN,15:45:00
1,Winnica,TP-WIN,15:53:00
2,Winnica,TP-WIN,16:01:00
3,Winnica,TP-WIN,16:09:00
021,Winnica,TP-WIN,16:17:00
4,Winnica,TP-WIN,16:25:00
5,Winnica,TP-WIN,16:33:00
6,Winnica,TP-WIN,16:41:00
7,Winnica,TP-WIN,16:49:00
8,Winnica,TP-WIN,16:57:00
023,Nowodwory,TX-NWD10,17:05:00
9,Winnica,TP-WIN,17:13:00
10,Winnica,TP-WIN,17:21:00
11,Winnica,TP-WIN,17:29:00
12,Winnica,TP-WIN,17:37:00
024,Nowodwory,TX-NWD10,17:45:00
13,Winnica,TP-WIN,17:53:00
14,Winnica,TP-WIN,18:01:00
15,Winnica,TP-WIN,18:09:00
020,Nowodwory,TX-NWD10,18:17:00
1,Winnica,TP-WIN,18:26:00
2,Winnica,TP-WIN,18:36:00
3,Winnica,TP-WIN,18:46:00
021,Nowodwory,TX-NWD10,18:56:00
4,Winnica,TP-WIN,19:05:00
5,Winnica,TP-WIN,19:13:00
6,Winnica,TP-WIN,19:22:00
7,Winnica,TP-WIN,19:32:00
8,Winnica,TP-WIN,19:42:00
9,Winnica,TP-WIN,19:52:00
10,Winnica,TP-WIN,20:02:00
11,Nowodwory,TX-NWD10,20:12:00
12,Winnica,TP-WIN,20:22:00
13,Nowodwory,TX-NWD10,20:32:00
14,Winnica,TP-WIN,20:42:00
15,Winnica,TP-WIN,20:52:00
1,Nowodwory,TX-NWD10,21:02:00
2,Winnica,TX-WIN2,21:11:00
3,Winnica,TP-WIN,21:18:00
4,Winnica,TP-WIN,21:27:00
5,Nowodwory,TX-NWD10,21:37:00
6,Winnica,TP-WIN,21:47:00
7,Winnica,TP-WIN,21:57:00
8,Nowodwory,TX-NWD10,22:07:00
10,Winnica,TP-WIN,22:19:00
12,Nowodwory,TX-NWD10,22:34:00
14,Winnica,TP-WIN,22:49:00
247,Nowodwory,TX-NWD09,23:04:00
3,Winnica,TP-WIN,23:24:00
