brygada,kierunek,trasa,czas
6,Metro Wilanowska,TO-WIL,04:26:00
2,Metro Wilanowska,TO-WIL,04:56:00
4,Metro Wilanowska,TO-WIL,05:16:00
09,Metro Wilanowska,TO-WIL,05:31:00
5,Metro Wilanowska,TO-WIL,05:45:00
6,Metro Wilanowska,TO-WIL,06:00:00
7,Metro Wilanowska,TO-WIL,06:15:00
011,Metro Wilanowska,TO-WIL,06:30:00
1,Metro Wilanowska,TO-WIL,06:40:00
2,Metro Wilanowska,TO-WIL,06:49:00
3,Metro Wilanowska,TO-WIL,06:59:00
4,Metro Wilanowska,TO-WIL,07:09:00
08,Metro Wilanowska,TO-WIL,07:18:00
09,Metro Wilanowska,TO-WIL,07:28:00
5,Metro Wilanowska,TO-WIL,07:38:00
010,Metro Wilanowska,TO-WIL,07:48:00
6,Metro Wilanowska,TO-WIL,07:58:00
7,Metro Wilanowska,TO-WIL,08:08:00
011,Metro Wilanowska,TO-WIL,08:18:00
1,Metro Wilanowska,TO-WIL,08:28:00
012,Metro Służew,TX-MSL4,08:38:00
2,Metro Wilanowska,TO-WIL,08:49:00
3,Metro Wilanowska,TO-WIL,08:59:00
4,Metro Wilanowska,TO-WIL,09:14:00
09,Metro Służew,TX-MSL4,09:29:00
5,Metro Wilanowska,TO-WIL,09:44:00
6,Metro Wilanowska,TO-WIL,09:59:00
7,Metro Wilanowska,TO-WIL,10:14:00
1,Metro Wilanowska,TO-WIL,10:29:00
2,Metro Wilanowska,TO-WIL,10:44:00
3,Metro Wilanowska,TO-WIL,10:59:00
4,Metro Wilanowska,TO-WIL,11:14:00
5,Metro Wilanowska,TO-WIL,11:29:00
6,Metro Wilanowska,TO-WIL,11:44:00
7,Metro Wilanowska,TO-WIL,11:59:00
1,Metro Wilanowska,TO-WIL,12:14:00
2,Metro Wilanowska,TO-WIL,12:29:00
3,Metro Wilanowska,TO-WIL,12:44:00
4,Metro Wilanowska,TO-WIL,12:59:00
5,Metro Wilanowska,TO-WIL,13:14:00
6,Metro Wilanowska,TO-WIL,13:29:00
7,Metro Wilanowska,TO-WIL,13:44:00
08,Metro Wilanowska,TO-WIL,13:59:00
1,Metro Wilanowska,TO-WIL,14:09:00
2,Metro Wilanowska,TO-WIL,14:19:00
013,Metro Wilanowska,TO-WIL,14:29:00
3,Metro Wilanowska,TO-WIL,14:39:00
4,Metro Wilanowska,TO-WIL,14:49:00
010,Metro Wilanowska,TO-WIL,14:59:00
5,Metro Wilanowska,TO-WIL,15:09:00
6,Metro Wilanowska,TO-WIL,15:19:00
011,Metro Wilanowska,TO-WIL,15:29:00
7,Metro Wilanowska,TO-WIL,15:39:00
08,Metro Wilanowska,TO-WIL,15:49:00
1,Metro Wilanowska,TO-WIL,15:59:00
2,Metro Wilanowska,TO-WIL,16:09:00
012,Metro Wilanowska,TO-WIL,16:19:00
013,Metro Wilanowska,TO-WIL,16:29:00
3,Metro Wilanowska,TO-WIL,16:39:00
4,Metro Wilanowska,TO-WIL,16:49:00
010,Metro Wilanowska,TO-WIL,16:59:00
5,Metro Wilanowska,TO-WIL,17:09:00
6,Metro Wilanowska,TO-WIL,17:19:00
011,Metro Wilanowska,TO-WIL,17:29:00
7,Metro Wilanowska,TO-WIL,17:44:00
1,Metro Wilanowska,TO-WIL,17:59:00
2,Metro Wilanowska,TO-WIL,18:14:00
012,ZEA WORONICZA,TZ-URN7,18:22:00
013,Metro Wilanowska,TO-WIL,18:29:00
3,Metro Wilanowska,TO-WIL,18:44:00
4,Metro Wilanowska,TO-WIL,18:59:00
5,Metro Wilanowska,TO-WIL,19:14:00
011,Metro Wilanowska,TO-WIL,19:29:00
7,Metro Wilanowska,TO-WIL,19:44:00
1,Metro Wilanowska,TO-WIL,19:59:00
2,Metro Wilanowska,TO-WIL,20:14:00
3,Metro Wilanowska,TO-WIL,20:29:00
4,Metro Wilanowska,TO-WIL,20:46:00
5,Metro Wilanowska,TO-WIL,21:01:00
011,Metro Wilanowska,TO-WIL,21:16:00
7,Metro Wilanowska,TO-WIL,21:36:00
2,Metro Wilanowska,TO-WIL,21:56:00
4,Metro Wilanowska,TO-WIL,22:26:00
011,ZEA WORONICZA,TZ-URN7,22:56:00
