brygada,kierunek,trasa,czas
03,Metro Młociny,TP-MML,04:47:00
1,Metro Młociny,TP-MML,05:07:00
03,Metro Młociny,TP-MML,05:27:00
1,Metro Młociny,TP-MML,05:44:00
03,Metro Młociny,TP-MML,05:59:00
1,Metro Młociny,TP-MML,06:14:00
03,Metro Młociny,TP-MML,06:29:00
472,Metro Młociny,TP-MML,06:39:00
1,Metro Młociny,TP-MML,06:49:00
03,Metro Młociny,TP-MML,06:59:00
472,Metro Młociny,TP-MML,07:09:00
1,Metro Młociny,TP-MML,07:19:00
03,Metro Młociny,TP-MML,07:29:00
472,Metro Młociny,TP-MML,07:39:00
1,Metro Młociny,TP-MML,07:49:00
03,Metro Młociny,TP-MML,07:59:00
472,Metro Młociny,TP-MML,08:09:00
1,Metro Młociny,TP-MML,08:19:00
03,Metro Młociny,TP-MML,08:29:00
472,Metro Młociny,TP-MML,08:39:00
1,Metro Młociny,TP-MML,08:49:00
03,Metro Młociny,TP-MML,08:59:00
472,Metro Młociny,TP-MML,09:09:00
1,Metro Młociny,TP-MML,09:27:00
472,Metro Młociny,TP-MML,09:47:00
1,Metro Młociny,TP-MML,10:07:00
472,Metro Młociny,TP-MML,10:27:00
1,Metro Młociny,TP-MML,10:47:00
472,Metro Młociny,TP-MML,11:07:00
1,Metro Młociny,TP-MML,11:27:00
472,Metro Młociny,TP-MML,11:47:00
1,Metro Młociny,TP-MML,12:07:00
472,Metro Młociny,TP-MML,12:27:00
1,Metro Młociny,TP-MML,12:47:00
472,Metro Młociny,TP-MML,13:07:00
1,Metro Młociny,TP-MML,13:27:00
472,Metro Młociny,TP-MML,13:47:00
1,Metro Młociny,TP-MML,14:07:00
472,Metro Młociny,TP-MML,14:27:00
1,Metro Młociny,TP-MML,14:44:00
472,Metro Młociny,TP-MML,14:59:00
1,Metro Młociny,TP-MML,15:14:00
472,Metro Młociny,TP-MML,15:29:00
1,Metro Młociny,TP-MML,15:44:00
472,Metro Młociny,TP-MML,15:59:00
1,Metro Młociny,TP-MML,16:14:00
472,Metro Młociny,TP-MML,16:29:00
1,Metro Młociny,TP-MML,16:44:00
472,Metro Młociny,TP-MML,16:59:00
1,Metro Młociny,TP-MML,17:14:00
472,Metro Młociny,TP-MML,17:29:00
1,Metro Młociny,TP-MML,17:44:00
472,Metro Młociny,TP-MML,17:59:00
1,Metro Młociny,TP-MML,18:14:00
472,Metro Młociny,TP-MML,18:29:00
1,Metro Młociny,TP-MML,18:47:00
472,Metro Młociny,TP-MML,19:07:00
1,Metro Młociny,TP-MML,19:27:00
472,Metro Młociny,TP-MML,19:47:00
1,Metro Młociny,TP-MML,20:07:00
472,Metro Młociny,TP-MML,20:27:00
1,Metro Młociny,TP-MML,20:47:00
472,Metro Młociny,TP-MML,21:07:00
1,Metro Młociny,TP-MML,21:27:00
472,Metro Młociny,TP-MML,21:47:00
1,Metro Młociny,TP-MML,22:17:00
472,Metro Młociny,TP-MML,22:47:00
472,Metro Młociny,TP-MML,23:17:00
472,Metro Młociny,TX-MML19,23:47:00
