brygada,kierunek,trasa,czas
1,Metro Bródno,TO-MBO,06:11:00
2,Metro Bródno,TO-MBO,06:31:00
3,Metro Bródno,TO-MBO,06:51:00
4,Metro Bródno,TO-MBO,07:10:00
06,Metro Bródno,TO-MBO,07:30:00
5,Metro Bródno,TO-MBO,07:50:00
07,Metro Bródno,TO-MBO,08:10:00
1,Metro Bródno,TO-MBO,08:30:00
2,Metro Bródno,TO-MBO,09:00:00
3,Metro Bródno,TO-MBO,09:30:00
4,Metro Bródno,TO-MBO,10:00:00
5,Metro Bródno,TO-MBO,10:30:00
1,Metro Bródno,TO-MBO,11:00:00
2,Metro Bródno,TO-MBO,11:30:00
3,Metro Bródno,TO-MBO,12:00:00
4,Metro Bródno,TO-MBO,12:30:00
5,Metro Bródno,TO-MBO,13:00:00
1,Metro Bródno,TO-MBO,13:30:00
2,Metro Bródno,TO-MBO,14:00:00
3,Metro Bródno,TO-MBO,14:30:00
4,Metro Bródno,TO-MBO,14:56:00
06,Metro Bródno,TO-MBO,15:16:00
5,Metro Bródno,TO-MBO,15:37:00
07,Metro Bródno,TO-MBO,15:57:00
1,Metro Bródno,TO-MBO,16:17:00
2,Metro Bródno,TO-MBO,16:37:00
3,Metro Bródno,TO-MBO,16:57:00
4,Metro Bródno,TO-MBO,17:17:00
06,Metro Bródno,TO-MBO,17:37:00
5,Metro Bródno,TO-MBO,17:57:00
07,Metro Bródno,TO-MBO,18:17:00
1,Metro Bródno,TO-MBO,18:37:00
2,Metro Bródno,TO-MBO,19:02:00
3,Metro Bródno,TO-MBO,19:31:00
4,Metro Bródno,TO-MBO,20:01:00
5,Metro Bródno,TO-MBO,20:31:00
1,Metro Bródno,TO-MBO,20:59:00
