brygada,kierunek,trasa,czas
1,Spartańska,TO-SPA,05:08:00
09,Spartańska,TO-SPA,05:38:00
4,Spartańska,TO-SPA,05:56:00
6,Spartańska,TO-SPA,06:11:00
08,Spartańska,TO-SPA,06:26:00
7,Spartańska,TO-SPA,06:41:00
1,Spartańska,TO-SPA,06:56:00
2,Spartańska,TO-SPA,07:12:00
3,Spartańska,TO-SPA,07:29:00
09,Spartańska,TO-SPA,07:45:00
4,Spartańska,TO-SPA,08:00:00
5,Spartańska,TO-SPA,08:15:00
6,Spartańska,TO-SPA,08:30:00
08,Spartańska,TO-SPA,08:45:00
7,Spartańska,TO-SPA,09:00:00
1,Spartańska,TO-SPA,09:15:00
2,Spartańska,TO-SPA,09:34:00
3,Spartańska,TO-SPA,09:54:00
4,Spartańska,TO-SPA,10:13:00
5,Spartańska,TO-SPA,10:34:00
6,Spartańska,TO-SPA,10:54:00
7,Spartańska,TO-SPA,11:14:00
1,Spartańska,TO-SPA,11:34:00
2,Spartańska,TO-SPA,11:54:00
3,Spartańska,TO-SPA,12:14:00
4,Spartańska,TO-SPA,12:33:00
5,Spartańska,TO-SPA,12:54:00
6,Spartańska,TO-SPA,13:14:00
7,Spartańska,TO-SPA,13:31:00
1,Spartańska,TO-SPA,13:47:00
2,Spartańska,TO-SPA,14:02:00
08,Spartańska,TO-SPA,14:17:00
3,Spartańska,TO-SPA,14:32:00
4,Spartańska,TO-SPA,14:46:00
5,Spartańska,TO-SPA,15:02:00
6,Spartańska,TO-SPA,15:18:00
7,Spartańska,TO-SPA,15:33:00
1,Spartańska,TO-SPA,15:48:00
09,Spartańska,TO-SPA,16:03:00
2,Spartańska,TO-SPA,16:18:00
08,Spartańska,TO-SPA,16:33:00
3,Spartańska,TO-SPA,16:48:00
4,Spartańska,TO-SPA,17:02:00
5,Spartańska,TO-SPA,17:18:00
6,Spartańska,TO-SPA,17:33:00
7,Spartańska,TO-SPA,17:48:00
1,Spartańska,TO-SPA,18:03:00
09,Spartańska,TO-SPA,18:18:00
2,Spartańska,TO-SPA,18:34:00
3,Spartańska,TO-SPA,18:54:00
4,Spartańska,TO-SPA,19:12:00
5,Spartańska,TO-SPA,19:33:00
6,Spartańska,TO-SPA,19:53:00
7,Spartańska,TO-SPA,20:13:00
1,Spartańska,TO-SPA,20:33:00
2,Spartańska,TO-SPA,20:53:00
4,Spartańska,TO-SPA,21:12:00
5,Spartańska,TO-SPA,21:32:00
6,Spartańska,TO-SPA,21:52:00
7,Spartańska,TO-SPA,22:12:00
1,Spartańska,TO-SPA,22:38:00
4,Spartańska,TO-SPA,23:08:00
5,Spartańska,TO-SPA,23:38:00
