brygada,kierunek,trasa,czas
6,Stare Bemowo,TO-BEM,05:20:00
7,Fort Radiowo,TO-FRA,05:35:00
8,Stare Bemowo,TO-BEM,05:49:00
9,Fort Radiowo,TO-FRA,06:00:00
10,Stare Bemowo,TO-BEM,06:14:00
12,Stare Bemowo,TO-BEM,06:26:00
1,Fort Radiowo,TO-FRA,06:38:00
013,Stare Bemowo,TO-BEM,06:50:00
2,Stare Bemowo,TO-BEM,07:02:00
3,Fort Radiowo,TO-FRA,07:15:00
014,Stare Bemowo,TO-BEM,07:27:00
4,Stare Bemowo,TO-BEM,07:37:00
5,Fort Radiowo,TO-FRA,07:49:00
6,Stare Bemowo,TO-BEM,08:01:00
015,Stare Bemowo,TO-BEM,08:13:00
7,Fort Radiowo,TO-FRA,08:25:00
8,Stare Bemowo,TO-BEM,08:37:00
016,Stare Bemowo,TO-BEM,08:49:00
9,Stare Bemowo,TO-BEM,09:01:00
10,Fort Radiowo,TO-FRA,09:13:00
601,Stare Bemowo,TO-BEM,09:26:00
12,Stare Bemowo,TO-BEM,09:41:00
1,Fort Radiowo,TO-FRA,09:56:00
2,Stare Bemowo,TO-BEM,10:11:00
3,Stare Bemowo,TO-BEM,10:26:00
4,Fort Radiowo,TO-FRA,10:41:00
5,Stare Bemowo,TO-BEM,10:56:00
6,Stare Bemowo,TO-BEM,11:11:00
7,Fort Radiowo,TO-FRA,11:26:00
8,Stare Bemowo,TO-BEM,11:41:00
9,Stare Bemowo,TO-BEM,11:56:00
10,Fort Radiowo,TO-FRA,12:11:00
601,Stare Bemowo,TO-BEM,12:26:00
12,Fort Radiowo,TO-FRA,12:41:00
1,Stare Bemowo,TO-BEM,12:56:00
2,Fort Radiowo,TO-FRA,13:11:00
3,Stare Bemowo,TO-BEM,13:26:00
4,Fort Radiowo,TO-FRA,13:41:00
5,Stare Bemowo,TO-BEM,13:56:00
6,Fort Radiowo,TO-FRA,14:11:00
7,Stare Bemowo,TO-BEM,14:26:00
8,Fort Radiowo,TO-FRA,14:39:00
017,Stare Bemowo,TO-BEM,14:51:00
9,Fort Radiowo,TO-FRA,15:03:00
10,Stare Bemowo,TO-BEM,15:15:00
601,Stare Bemowo,TO-BEM,15:27:00
12,Fort Radiowo,TO-FRA,15:39:00
014,Stare Bemowo,TO-BEM,15:51:00
1,Fort Radiowo,TO-FRA,16:03:00
2,Stare Bemowo,TO-BEM,16:15:00
013,Stare Bemowo,TO-BEM,16:27:00
3,Fort Radiowo,TO-FRA,16:39:00
4,Stare Bemowo,TO-BEM,16:51:00
5,Fort Radiowo,TO-FRA,17:03:00
016,Stare Bemowo,TO-BEM,17:15:00
6,Stare Bemowo,TO-BEM,17:27:00
7,Stare Bemowo,TO-BEM,17:39:00
8,Fort Radiowo,TO-FRA,17:51:00
017,Stare Bemowo,TO-BEM,18:03:00
9,Stare Bemowo,TO-BEM,18:16:00
10,Stare Bemowo,TO-BEM,18:31:00
601,Fort Radiowo,TO-FRA,18:46:00
12,Stare Bemowo,TO-BEM,18:59:00
1,Stare Bemowo,TO-BEM,19:12:00
2,Stare Bemowo,TO-BEM,19:27:00
013,Fort Radiowo,TO-FRA,19:42:00
3,Stare Bemowo,TO-BEM,19:57:00
5,Stare Bemowo,TO-BEM,20:12:00
016,Stare Bemowo,TO-BEM,20:27:00
7,Fort Radiowo,TO-FRA,20:42:00
8,Stare Bemowo,TO-BEM,21:00:00
9,Stare Bemowo,TO-BEM,21:15:00
601,Stare Bemowo,TO-BEM,21:30:00
12,Fort Radiowo,TO-FRA,21:45:00
1,Stare Bemowo,TO-BEM,22:00:00
2,Stare Bemowo,TO-BEM,22:20:00
3,Stare Bemowo,TO-BEM,22:50:00
016,Stare Bemowo,TO-BEM,23:20:00
8,Metro Pole Mokotowskie,TX-MPO,23:50:00
