brygada,kierunek,trasa,czas
032,PKP Służewiec,TP-S12ZT,06:09:00
28,PKP Służewiec,TP-S12ZT,06:32:00
29,PKP Służewiec,TP-S12ZT,06:49:00
21,PKP Służewiec,TP-S12ZT,07:05:00
22,PKP Służewiec,TP-S12ZT,07:21:00
23,PKP Służewiec,TP-S12ZT,07:37:00
031,PKP Służewiec,TP-S12ZT,07:53:00
26,PKP Służewiec,TP-S12ZT,08:09:00
27,PKP Służewiec,TP-S12ZT,08:25:00
032,ZET MOKOTÓW,TZ-TAK3,08:40:00
30,PKP Służewiec,TP-S12ZT,08:57:00
036,ZET MOKOTÓW,TZ-TAK3,09:22:00
033,PKP Służewiec,TP-S12ZT,15:21:00
21,PKP Służewiec,TP-S12ZT,15:37:00
22,PKP Służewiec,TP-S12ZT,15:53:00
036,PKP Służewiec,TP-S12ZT,16:09:00
25,PKP Służewiec,TP-S12ZT,16:25:00
26,PKP Służewiec,TP-S12ZT,16:41:00
035,PKP Służewiec,TP-S12ZT,16:57:00
29,PKP Służewiec,TP-S12ZT,17:13:00
037,PKP Służewiec,TP-S12ZT,17:29:00
032,PKP Służewiec,TP-S12ZT,17:45:00
23,PKP Służewiec,TP-S12ZT,18:09:00
24,PKP Służewiec,TP-S12ZT,18:33:00
034,ZET ŻOLIBORZ,TZ-TAK4,18:36:00
27,ZET MOKOTÓW,TZ-TAK3,18:54:00
28,ZET ŻOLIBORZ,TZ-TAK4,18:58:00
30,ZET MOKOTÓW,TZ-TAK3,19:17:00
