brygada,kierunek,trasa,czas
012,Utrata,TP-UTS,05:07:00
7,Utrata,TP-UTS,05:37:00
9,Utrata,TP-UTS,06:02:00
1,Utrata,TP-UTS,06:21:00
2,Utrata,TP-UTS,06:36:00
3,Utrata,TP-UTS,06:51:00
011,Utrata,TP-UTS,07:06:00
4,Utrata,TP-UTS,07:21:00
5,Utrata,TP-UTS,07:37:00
012,Utrata,TP-UTS,07:52:00
6,Utrata,TP-UTS,08:07:00
7,Utrata,TP-UTS,08:22:00
8,Utrata,TP-UTS,08:37:00
9,Utrata,TP-UTS,08:52:00
1,Utrata,TP-UTS,09:09:00
2,Utrata,TP-UTS,09:29:00
3,Utrata,TP-UTS,09:49:00
4,Utrata,TP-UTS,10:09:00
5,Utrata,TP-UTS,10:29:00
6,Utrata,TP-UTS,10:49:00
7,Utrata,TP-UTS,11:09:00
8,Utrata,TP-UTS,11:29:00
9,Utrata,TP-UTS,11:49:00
1,Utrata,TP-UTS,12:09:00
2,Utrata,TP-UTS,12:29:00
3,Utrata,TP-UTS,12:49:00
4,Utrata,TP-UTS,13:09:00
5,Utrata,TP-UTS,13:29:00
6,Utrata,TP-UTS,13:49:00
012,Utrata,TD-7UTS,13:59:00
7,Utrata,TP-UTS,14:05:00
8,Utrata,TP-UTS,14:20:00
9,Utrata,TP-UTS,14:35:00
1,Utrata,TP-UTS,14:50:00
010,Utrata,TP-UTS,15:05:00
2,Utrata,TP-UTS,15:20:00
3,Utrata,TP-UTS,15:35:00
011,Utrata,TP-UTS,15:50:00
4,Utrata,TP-UTS,16:05:00
5,Utrata,TP-UTS,16:20:00
6,Utrata,TP-UTS,16:35:00
012,Utrata,TP-UTS,16:50:00
7,Utrata,TP-UTS,17:05:00
8,Utrata,TP-UTS,17:20:00
9,Utrata,TP-UTS,17:35:00
1,Utrata,TP-UTS,17:50:00
010,Utrata,TP-UTS,18:05:00
2,Utrata,TP-UTS,18:20:00
3,Utrata,TP-UTS,18:36:00
4,Utrata,TP-UTS,18:56:00
5,Utrata,TP-UTS,19:15:00
6,Utrata,TP-UTS,19:35:00
7,Utrata,TP-UTS,19:55:00
8,Utrata,TP-UTS,20:15:00
1,Utrata,TP-UTS,20:35:00
257,Utrata,TP-UTS,20:55:00
2,Utrata,TP-UTS,21:14:00
4,Utrata,TP-UTS,21:37:00
5,Utrata,TP-UTS,22:07:00
6,Utrata,TP-UTS,22:37:00
8,Utrata,TP-UTS,23:07:00
