brygada,kierunek,trasa,czas
5,Metro Wilanowska,TP-WIL2,05:03:00
1,Metro Wilanowska,TP-WIL2,05:23:00
2,Metro Wilanowska,TP-WIL2,05:40:00
4,Metro Wilanowska,TP-WIL,05:55:00
5,Metro Wilanowska,TP-WIL,06:10:00
1,Metro Wilanowska,TP-WIL,06:25:00
06,Metro Wilanowska,TP-WIL,06:35:00
2,Metro Wilanowska,TP-WIL,06:45:00
3,Metro Wilanowska,TP-WIL,06:55:00
4,Metro Wilanowska,TP-WIL,07:05:00
07,Metro Wilanowska,TP-WIL,07:15:00
5,Metro Wilanowska,TP-WIL,07:25:00
1,Metro Wilanowska,TP-WIL,07:35:00
06,Metro Wilanowska,TP-WIL,07:45:00
2,Metro Wilanowska,TP-WIL,07:55:00
3,Metro Wilanowska,TP-WIL,08:05:00
4,Metro Wilanowska,TP-WIL,08:15:00
07,Metro Wilanowska,TX-WIL,08:25:00
5,Metro Wilanowska,TP-WIL,08:35:00
1,Metro Wilanowska,TP-WIL,08:45:00
06,Metro Wilanowska,TX-WIL,08:55:00
2,Metro Wilanowska,TP-WIL,09:05:00
3,Metro Wilanowska,TP-WIL,09:20:00
4,Metro Wilanowska,TP-WIL,09:35:00
5,Metro Wilanowska,TP-WIL,09:50:00
1,Metro Wilanowska,TP-WIL,10:05:00
2,Metro Wilanowska,TP-WIL,10:20:00
3,Metro Wilanowska,TP-WIL,10:35:00
4,Metro Wilanowska,TP-WIL,10:50:00
5,Metro Wilanowska,TP-WIL,11:05:00
1,Metro Wilanowska,TP-WIL,11:20:00
2,Metro Wilanowska,TP-WIL,11:35:00
3,Metro Wilanowska,TP-WIL,11:50:00
4,Metro Wilanowska,TP-WIL,12:05:00
5,Metro Wilanowska,TP-WIL,12:20:00
1,Metro Wilanowska,TP-WIL,12:35:00
2,Metro Wilanowska,TP-WIL,12:50:00
3,Metro Wilanowska,TP-WIL,13:05:00
4,Metro Wilanowska,TP-WIL,13:20:00
5,Metro Wilanowska,TP-WIL,13:35:00
1,Metro Wilanowska,TP-WIL,13:50:00
2,Metro Wilanowska,TP-WIL,14:05:00
3,Metro Wilanowska,TP-WIL,14:20:00
4,Metro Wilanowska,TP-WIL,14:35:00
5,Metro Wilanowska,TP-WIL,14:50:00
1,Metro Wilanowska,TP-WIL,15:05:00
2,Metro Wilanowska,TP-WIL,15:18:00
06,Metro Wilanowska,TP-WIL,15:28:00
3,Metro Wilanowska,TP-WIL,15:38:00
4,Metro Wilanowska,TP-WIL,15:48:00
07,Metro Wilanowska,TP-WIL,15:58:00
5,Metro Wilanowska,TP-WIL,16:08:00
1,Metro Wilanowska,TP-WIL,16:19:00
2,Metro Wilanowska,TP-WIL,16:29:00
06,Metro Wilanowska,TP-WIL,16:39:00
3,Metro Wilanowska,TP-WIL,16:49:00
4,Metro Wilanowska,TP-WIL,16:59:00
07,Metro Wilanowska,TP-WIL,17:09:00
5,Metro Wilanowska,TP-WIL,17:19:00
1,Metro Wilanowska,TP-WIL,17:29:00
2,Metro Wilanowska,TP-WIL,17:39:00
06,Metro Wilanowska,TX-WIL,17:49:00
3,Metro Wilanowska,TP-WIL,17:59:00
4,Metro Wilanowska,TP-WIL,18:09:00
07,Metro Wilanowska,TX-WIL,18:19:00
5,Metro Wilanowska,TP-WIL,18:29:00
1,Metro Wilanowska,TP-WIL,18:39:00
2,Metro Wilanowska,TP-WIL,18:50:00
3,Metro Wilanowska,TP-WIL,19:05:00
4,Metro Wilanowska,TP-WIL,19:20:00
5,Metro Wilanowska,TP-WIL,19:35:00
1,Metro Wilanowska,TP-WIL,19:50:00
2,Metro Wilanowska,TP-WIL,20:05:00
3,Metro Wilanowska,TP-WIL,20:20:00
4,Metro Wilanowska,TP-WIL,20:35:00
5,Metro Wilanowska,TP-WIL,20:50:00
1,Metro Wilanowska,TP-WIL,21:05:00
4,Metro Wilanowska,TX-WIL2,21:23:00
5,Metro Wilanowska,TP-WIL2,21:43:00
1,Metro Wilanowska,TP-WIL2,22:03:00
5,Metro Wilanowska,TP-WIL2,22:23:00
1,Metro Wilanowska,TP-WIL2,22:43:00
5,Metro Wilanowska,TP-WIL2,23:03:00
1,Metro Wilanowska,TP-WIL2,23:23:00
5,Metro Wilanowska,TX-WIL2,23:43:00
1,Metro Wilanowska,TX-WIL2,24:13:00
