brygada,kierunek,trasa,czas
025,Sadyba,TP-SAD,05:15:00
026,Sadyba,TP-SAD,05:21:00
1,Sadyba,TP-SAD,05:27:00
017,Sadyba,TP-SAD,05:33:00
027,Sadyba,TP-SAD,05:45:00
018,Sadyba,TP-SAD,05:50:00
3,Sadyba,TP-SAD,05:55:00
028,Sadyba,TP-SAD,06:05:00
5,Sadyba,TP-SAD,06:10:00
6,Sadyba,TP-SAD,06:15:00
7,Sadyba,TP-SAD,06:20:00
019,Sadyba,TP-SAD,06:25:00
020,Sadyba,TP-SAD,06:30:00
8,Sadyba,TP-SAD,06:35:00
021,Sadyba,TP-SAD,06:40:00
9,Sadyba,TP-SAD,06:45:00
022,Sadyba,TP-SAD,06:50:00
10,Sadyba,TP-SAD,06:55:00
11,Sadyba,TP-SAD,07:00:00
12,Sadyba,TP-SAD,07:05:00
13,Sadyba,TP-SAD,07:10:00
023,Sadyba,TP-SAD,07:15:00
14,Sadyba,TP-SAD,07:19:00
024,Sadyba,TP-SAD,07:24:00
15,Sadyba,TP-SAD,07:29:00
025,Sadyba,TP-SAD,07:35:00
026,Sadyba,TX-SADS,07:40:00
16,Sadyba,TP-SAD,07:45:00
1,Sadyba,TP-SAD,07:50:00
017,Sadyba,TX-SADS,07:55:00
2,Sadyba,TP-SAD,08:02:00
027,Sadyba,TX-SADS,08:09:00
018,Sadyba,TX-SADS,08:16:00
3,Sadyba,TP-SAD,08:24:00
4,Sadyba,TP-SAD,08:32:00
028,Sadyba,TX-SADS,08:40:00
5,Sadyba,TP-SAD,08:47:00
6,Sadyba,TP-SAD,08:54:00
7,Sadyba,TP-SAD,09:01:00
019,Sadyba,TX-SADS,09:09:00
020,Sadyba,TX-SADS,09:17:00
8,Sadyba,TP-SAD,09:24:00
021,Sadyba,TX-SADS,09:32:00
9,Sadyba,TP-SAD,09:39:00
10,Sadyba,TP-SAD,09:47:00
11,Sadyba,TP-SAD,09:55:00
12,Sadyba,TP-SAD,10:02:00
13,Sadyba,TP-SAD,10:10:00
14,Sadyba,TP-SAD,10:17:00
15,Sadyba,TP-SAD,10:26:00
025,Sadyba,TX-SADS,10:36:00
16,Sadyba,TP-SAD,10:46:00
1,Sadyba,TP-SAD,10:56:00
2,Sadyba,TP-SAD,11:06:00
3,Sadyba,TP-SAD,11:16:00
4,Sadyba,TP-SAD,11:26:00
5,Sadyba,TP-SAD,11:36:00
6,Sadyba,TP-SAD,11:46:00
7,Sadyba,TP-SAD,11:56:00
8,Sadyba,TP-SAD,12:06:00
9,Sadyba,TP-SAD,12:16:00
10,Sadyba,TP-SAD,12:26:00
11,Sadyba,TP-SAD,12:36:00
12,Sadyba,TP-SAD,12:46:00
13,Sadyba,TP-SAD,12:56:00
14,Sadyba,TP-SAD,13:06:00
15,Sadyba,TP-SAD,13:16:00
16,Sadyba,TP-SAD,13:26:00
1,Sadyba,TP-SAD,13:35:00
2,Sadyba,TP-SAD,13:43:00
3,Sadyba,TP-SAD,13:51:00
4,Sadyba,TP-SAD,14:07:00
5,Sadyba,TP-SAD,14:15:00
6,Sadyba,TP-SAD,14:23:00
7,Sadyba,TP-SAD,14:39:00
8,Sadyba,TP-SAD,14:46:00
9,Sadyba,TP-SAD,14:54:00
019,Sadyba,TP-SAD,15:02:00
10,Sadyba,TP-SAD,15:10:00
11,Sadyba,TP-SAD,15:18:00
12,Sadyba,TP-SAD,15:26:00
13,Sadyba,TP-SAD,15:42:00
021,Sadyba,TP-SAD,15:49:00
14,Sadyba,TP-SAD,15:56:00
022,Sadyba,TP-SAD,16:03:00
15,Sadyba,TP-SAD,16:10:00
16,Sadyba,TP-SAD,16:17:00
1,Sadyba,TP-SAD,16:24:00
027,Sadyba,TP-SAD,16:31:00
2,Sadyba,TP-SAD,16:38:00
3,Sadyba,TP-SAD,16:46:00
024,Sadyba,TP-SAD,16:54:00
4,Sadyba,TP-SAD,17:02:00
5,Sadyba,TP-SAD,17:10:00
6,Sadyba,TP-SAD,17:18:00
018,Sadyba,TP-SAD,17:26:00
7,Sadyba,TP-SAD,17:34:00
8,Sadyba,TP-SAD,17:42:00
9,Sadyba,TP-SAD,17:51:00
019,Sadyba,TP-SAD,17:59:00
10,Sadyba,TP-SAD,18:07:00
11,Sadyba,TP-SAD,18:15:00
12,Sadyba,TP-SAD,18:23:00
020,Sadyba,TX-SADS,18:31:00
13,Sadyba,TP-SAD,18:39:00
021,Sadyba,TX-SADS,18:48:00
14,Sadyba,TP-SAD,18:56:00
022,Sadyba,TP-SAD,19:05:00
15,Sadyba,TP-SAD,19:13:00
16,Sadyba,TP-SAD,19:21:00
1,Sadyba,TP-SAD,19:29:00
027,Sadyba,TX-SADS,19:37:00
3,Sadyba,TP-SAD,19:46:00
4,Sadyba,TP-SAD,19:56:00
5,Sadyba,TP-SAD,20:07:00
7,Sadyba,TP-SAD,20:19:00
8,Sadyba,TX-SADS,20:29:00
9,Sadyba,TP-SAD,20:40:00
11,Sadyba,TP-SAD,20:50:00
12,Sadyba,TP-SAD,21:00:00
13,Sadyba,TP-SAD,21:12:00
14,Sadyba,TP-SAD,21:27:00
15,Sadyba,TP-SAD,21:42:00
1,Sadyba,TX-SADS,21:58:00
3,Sadyba,TP-SAD,22:13:00
4,Sadyba,TP-SAD,22:28:00
5,Sadyba,TP-SAD,22:43:00
7,Sadyba,TP-SAD,22:58:00
9,Sadyba,TP-SAD,23:13:00
12,Metro Służew,TX-SLU,23:28:00
14,Metro Służew,TX-SLU,23:43:00
