brygada,kierunek,trasa,czas
3,Gocław,TP-GOC,05:34:00
1,Gocław,TP-GOC,06:05:00
2,Gocław,TP-GOC,06:38:00
3,Gocław,TP-GOC,07:09:00
1,Gocław,TP-GOC,07:40:00
2,Gocław,TP-GOC,08:10:00
3,Gocław,TP-GOC,08:39:00
1,Gocław,TP-GOC,09:09:00
2,Gocław,TP-GOC,09:39:00
3,Gocław,TP-GOC,10:09:00
1,Gocław,TP-GOC,10:39:00
2,Gocław,TP-GOC,11:09:00
3,Gocław,TP-GOC,11:39:00
1,Gocław,TP-GOC,12:09:00
2,Gocław,TP-GOC,12:39:00
3,Gocław,TP-GOC,13:09:00
1,Gocław,TP-GOC,13:39:00
2,Gocław,TP-GOC,14:09:00
3,Gocław,TP-GOC,14:39:00
1,Gocław,TP-GOC,15:09:00
2,Gocław,TP-GOC,15:39:00
3,Gocław,TP-GOC,16:10:00
1,Gocław,TP-GOC,16:40:00
2,Gocław,TP-GOC,17:10:00
3,Gocław,TP-GOC,17:40:00
1,Gocław,TP-GOC,18:10:00
2,Gocław,TP-GOC,18:40:00
3,Gocław,TP-GOC,19:09:00
1,Gocław,TP-GOC,19:39:00
2,Gocław,TP-GOC,20:09:00
3,Gocław,TP-GOC,20:39:00
1,Gocław,TP-GOC,21:07:00
2,Gocław,TP-GOC,21:34:00
3,Gocław,TP-GOC,22:04:00
1,Gocław,TP-GOC,22:34:00
2,Gocław,TP-GOC,23:04:00
