brygada,kierunek,trasa,czas
013,Piaski,TD-1TPIA,05:10:00
4,Piaski,TD-2PIA,05:17:00
014,Piaski,TP-PIA,05:37:00
7,Piaski,TP-PIA,05:57:00
015,Piaski,TP-PIA,06:17:00
10,Piaski,TP-PIA,06:36:00
11,Piaski,TP-PIA,06:48:00
12,Piaski,TD-1PIA,06:55:00
1,Piaski,TP-PIA,07:02:00
2,Piaski,TP-PIA,07:14:00
3,Piaski,TP-PIA,07:22:00
013,Piaski,TP-PIA,07:31:00
4,Piaski,TP-PIA,07:39:00
5,Piaski,TP-PIA,07:47:00
014,Piaski,TP-PIA,07:55:00
6,Piaski,TP-PIA,08:03:00
7,Piaski,TP-PIA,08:11:00
8,Piaski,TP-PIA,08:19:00
015,ZET ŻOLIBORZ,TZ-WIA4,08:27:00
9,Piaski,TP-PIA,08:35:00
10,Piaski,TP-PIA,08:43:00
016,ZET ŻOLIBORZ,TZ-WIA4,08:51:00
11,Piaski,TP-PIA,08:59:00
12,Piaski,TP-PIA,09:07:00
1,Piaski,TP-PIA,09:15:00
2,Piaski,TP-PIA,09:26:00
3,Piaski,TP-PIA,09:37:00
4,Piaski,TP-PIA,09:49:00
5,Piaski,TP-PIA,10:01:00
6,Piaski,TP-PIA,10:13:00
7,Piaski,TP-PIA,10:25:00
8,Piaski,TP-PIA,10:37:00
9,Piaski,TP-PIA,10:49:00
10,Piaski,TP-PIA,11:01:00
11,Piaski,TP-PIA,11:13:00
12,Piaski,TP-PIA,11:25:00
1,Piaski,TP-PIA,11:37:00
2,Piaski,TP-PIA,11:49:00
3,Piaski,TP-PIA,12:01:00
4,Piaski,TP-PIA,12:13:00
5,Piaski,TP-PIA,12:25:00
6,Piaski,TP-PIA,12:37:00
7,Piaski,TP-PIA,12:49:00
8,Piaski,TP-PIA,13:01:00
9,Piaski,TP-PIA,13:13:00
10,Piaski,TP-PIA,13:25:00
11,Piaski,TP-PIA,13:37:00
12,Piaski,TP-PIA,13:49:00
1,Piaski,TP-PIA,14:01:00
2,Piaski,TP-PIA,14:13:00
3,Piaski,TP-PIA,14:25:00
4,Piaski,TP-PIA,14:38:00
5,Piaski,TP-PIA,14:50:00
6,Piaski,TP-PIA,15:02:00
013,Piaski,TD-1PIA,15:07:00
7,Piaski,TP-PIA,15:14:00
8,Piaski,TP-PIA,15:23:00
9,Piaski,TP-PIA,15:31:00
014,Piaski,TP-PIA,15:39:00
10,Piaski,TP-PIA,15:47:00
11,Piaski,TP-PIA,15:55:00
12,Piaski,TP-PIA,16:03:00
1,Piaski,TP-PIA,16:11:00
2,Piaski,TP-PIA,16:19:00
015,Piaski,TP-PIA,16:27:00
3,Piaski,TP-PIA,16:35:00
4,Piaski,TP-PIA,16:43:00
016,Piaski,TP-PIA,16:51:00
5,Piaski,TP-PIA,16:59:00
6,Piaski,TP-PIA,17:07:00
013,Piaski,TP-PIA,17:15:00
7,Piaski,TP-PIA,17:23:00
8,Piaski,TP-PIA,17:31:00
9,ZET ŻOLIBORZ,TZ-WIA4,17:39:00
014,Piaski,TP-PIA,17:47:00
10,Piaski,TP-PIA,17:55:00
11,Piaski,TP-PIA,18:03:00
12,Piaski,TP-PIA,18:11:00
1,Piaski,TP-PIA,18:19:00
2,Piaski,TP-PIA,18:27:00
015,Piaski,TP-PIA,18:37:00
3,Piaski,TP-PIA,18:49:00
016,Piaski,TP-PIA,19:01:00
5,Piaski,TP-PIA,19:13:00
013,Piaski,TP-PIA,19:25:00
7,Piaski,TP-PIA,19:37:00
8,ZET ŻOLIBORZ,TZ-WIA4,19:49:00
014,Piaski,TP-PIA,20:01:00
10,ZET ŻOLIBORZ,TZ-WIA4,20:13:00
12,Piaski,TP-PIA,20:24:00
1,Piaski,TP-PIA,20:37:00
015,Piaski,TP-PIA,20:57:00
3,ZET ŻOLIBORZ,TZ-WIA4,21:08:00
016,Piaski,TP-PIA,21:17:00
5,Piaski,TP-PIA,21:37:00
7,Piaski,TP-PIA,21:57:00
014,Piaski,TP-PIA,22:17:00
12,Piaski,TP-PIA,22:37:00
1,ZET ŻOLIBORZ,TZ-WIA4,22:58:00
015,ZET ŻOLIBORZ,TZ-WIA4,23:19:00
016,ZET ŻOLIBORZ,TZ-WIA4,23:39:00
