brygada,kierunek,trasa,czas
1,PKP Gołąbki,TX-GOLU,04:53:00
07,PKP Gołąbki,TO-GOL,05:13:00
2,PKP Gołąbki,TX-GOLU,05:33:00
06,PKP Gołąbki,TO-GOL,05:48:00
1,PKP Gołąbki,TO-GOL,05:59:00
4,PKP Gołąbki,TX-GOLU,06:11:00
07,PKP Gołąbki,TO-GOL,06:23:00
63,PKP Gołąbki,TX-GOLU,06:35:00
2,PKP Gołąbki,TO-GOL,06:47:00
65,PKP Gołąbki,TX-GOLU,06:59:00
06,PKP Gołąbki,TO-GOL,07:11:00
1,PKP Gołąbki,TO-GOL,07:23:00
4,PKP Gołąbki,TO-GOL,07:35:00
07,PKP Gołąbki,TO-GOL,07:47:00
63,PKP Gołąbki,TO-GOL,07:59:00
2,PKP Gołąbki,TO-GOL,08:11:00
65,PKP Gołąbki,TO-GOL,08:23:00
06,PKP Gołąbki,TO-GOL,08:35:00
1,PKP Gołąbki,TO-GOL,08:47:00
4,PKP Gołąbki,TO-GOL,09:02:00
63,PKP Gołąbki,TO-GOL,09:17:00
2,PKP Gołąbki,TO-GOL,09:32:00
65,PKP Gołąbki,TO-GOL,09:47:00
1,PKP Gołąbki,TO-GOL,10:02:00
4,PKP Gołąbki,TO-GOL,10:17:00
63,PKP Gołąbki,TO-GOL,10:32:00
2,PKP Gołąbki,TO-GOL,10:47:00
65,PKP Gołąbki,TO-GOL,11:02:00
1,PKP Gołąbki,TO-GOL,11:17:00
4,PKP Gołąbki,TO-GOL,11:32:00
63,PKP Gołąbki,TO-GOL,11:47:00
2,PKP Gołąbki,TO-GOL,12:02:00
65,PKP Gołąbki,TO-GOL,12:17:00
1,PKP Gołąbki,TO-GOL,12:32:00
4,PKP Gołąbki,TO-GOL,12:47:00
63,PKP Gołąbki,TO-GOL,13:02:00
2,PKP Gołąbki,TO-GOL,13:17:00
65,PKP Gołąbki,TO-GOL,13:32:00
1,PKP Gołąbki,TO-GOL,13:47:00
4,PKP Gołąbki,TO-GOL,14:02:00
63,PKP Gołąbki,TO-GOL,14:16:00
2,PKP Gołąbki,TO-GOL,14:33:00
65,PKP Gołąbki,TO-GOL,14:48:00
07,PKP Gołąbki,TO-GOL,15:00:00
1,PKP Gołąbki,TO-GOL,15:12:00
4,PKP Gołąbki,TO-GOL,15:26:00
63,PKP Gołąbki,TO-GOL,15:38:00
2,PKP Gołąbki,TO-GOL,15:50:00
65,PKP Gołąbki,TO-GOL,16:02:00
07,PKP Gołąbki,TO-GOL,16:14:00
06,PKP Gołąbki,TO-GOL,16:26:00
1,PKP Gołąbki,TO-GOL,16:38:00
4,PKP Gołąbki,TO-GOL,16:50:00
63,PKP Gołąbki,TO-GOL,17:02:00
2,PKP Gołąbki,TO-GOL,17:14:00
65,PKP Gołąbki,TO-GOL,17:26:00
07,PKP Gołąbki,TO-GOL,17:38:00
06,PKP Gołąbki,TO-GOL,17:50:00
1,PKP Gołąbki,TO-GOL,18:01:00
4,PKP Gołąbki,TO-GOL,18:16:00
63,PKP Gołąbki,TO-GOL,18:31:00
2,PKP Gołąbki,TO-GOL,18:46:00
65,PKP Gołąbki,TO-GOL,19:02:00
06,PKP Gołąbki,TO-GOL,19:17:00
1,PKP Gołąbki,TO-GOL,19:32:00
4,PKP Gołąbki,TO-GOL,19:47:00
63,PKP Gołąbki,TO-GOL,20:02:00
2,PKP Gołąbki,TO-GOL,20:22:00
65,PKP Gołąbki,TO-GOL,20:42:00
1,PKP Gołąbki,TO-GOL,21:02:00
4,PKP Gołąbki,TO-GOL,21:22:00
2,PKP Gołąbki,TO-GOL,21:42:00
1,PKP Gołąbki,TO-GOL,22:02:00
4,PKP Gołąbki,TO-GOL,22:22:00
2,PKP Gołąbki,TO-GOL,22:43:00
1,PKP Gołąbki,TO-GOL,23:13:00
2,PKP Gołąbki,TO-GOL,23:43:00
1,PKP Gołąbki,TO-GOL,24:13:00
