brygada,kierunek,trasa,czas
27,Metro Marymont,TX-12MRM,05:18:00
033,Metro Marymont,TX-12MRM,05:36:00
21,Tarchomin Kościelny,TX-12TAK,05:49:00
034,Metro Marymont,TX-12MRM,06:01:00
23,Tarchomin Kościelny,TX-12TAK,06:13:00
037,Metro Marymont,TX-12MRM,06:25:00
031,Tarchomin Kościelny,TX-12TAK,06:36:00
035,Metro Marymont,TX-12MRM,06:45:00
26,Tarchomin Kościelny,TX-12TAK,06:53:00
24,Metro Marymont,TX-12MRM,07:01:00
27,Tarchomin Kościelny,TX-12TAK,07:09:00
25,Metro Marymont,TX-12MRM,07:17:00
032,Tarchomin Kościelny,TX-12TAK,07:25:00
033,Metro Marymont,TX-12MRM,07:33:00
30,Tarchomin Kościelny,TX-12TAK,07:41:00
28,Metro Marymont,TX-12MRM,07:49:00
034,ZET ŻOLIBORZ,TZ-12SL4,07:57:00
29,Metro Marymont,TX-12MRM,08:05:00
036,Tarchomin Kościelny,TX-12TAK,08:13:00
21,Metro Marymont,TX-12MRM,08:21:00
037,ZET ŻOLIBORZ,TZ-12SL4,08:29:00
22,Metro Marymont,TX-12MRM,08:38:00
035,ZET MOKOTÓW,TZ-12SL3,08:41:00
23,Metro Marymont,TX-12MRM,08:49:00
24,Metro Marymont,TX-12MRM,09:01:00
031,ZET MOKOTÓW,TZ-12SL3,09:03:00
25,Metro Marymont,TX-12MRM,09:13:00
26,Metro Marymont,TX-12MRM,09:25:00
033,ZET MOKOTÓW,TZ-12SL3,09:27:00
27,Metro Marymont,TX-12MRM,09:37:00
28,Metro Marymont,TX-12MRM,09:49:00
29,Metro Marymont,TX-12MRM,10:01:00
30,Metro Marymont,TX-12MRM,10:13:00
21,Metro Marymont,TX-12MRM,10:25:00
22,Metro Marymont,TX-12MRM,10:37:00
23,Metro Marymont,TX-12MRM,10:49:00
24,Metro Marymont,TX-12MRM,11:01:00
25,Metro Marymont,TX-12MRM,11:13:00
26,Metro Marymont,TX-12MRM,11:25:00
27,Metro Marymont,TX-12MRM,11:37:00
28,Metro Marymont,TX-12MRM,11:49:00
29,Metro Marymont,TX-12MRM,12:01:00
30,Metro Marymont,TX-12MRM,12:13:00
21,Metro Marymont,TX-12MRM,12:25:00
22,Metro Marymont,TX-12MRM,12:37:00
23,Metro Marymont,TX-12MRM,12:49:00
24,Metro Marymont,TX-12MRM,13:01:00
25,Metro Marymont,TX-12MRM,13:13:00
26,Metro Marymont,TX-12MRM,13:25:00
27,Metro Marymont,TX-12MRM,13:37:00
28,Metro Marymont,TX-12MRM,13:49:00
29,Metro Marymont,TX-12MRM,14:01:00
30,Metro Marymont,TX-12MRM,14:12:00
21,Tarchomin Kościelny,TX-12TAK,14:21:00
031,Metro Marymont,TX-12MRM,14:29:00
22,Tarchomin Kościelny,TX-12TAK,14:37:00
23,Metro Marymont,TX-12MRM,14:45:00
24,Metro Marymont,TX-12MRM,15:01:00
25,Tarchomin Kościelny,TX-12TAK,15:09:00
034,Metro Marymont,TX-12MRM,15:17:00
26,Tarchomin Kościelny,TX-12TAK,15:25:00
27,Metro Marymont,TX-12MRM,15:33:00
035,Tarchomin Kościelny,TX-12TAK,15:41:00
28,Metro Marymont,TX-12MRM,15:49:00
29,Tarchomin Kościelny,TX-12TAK,15:57:00
30,Metro Marymont,TX-12MRM,16:05:00
037,Tarchomin Kościelny,TX-12TAK,16:13:00
031,Metro Marymont,TX-12MRM,16:21:00
032,Tarchomin Kościelny,TX-12TAK,16:29:00
033,Metro Marymont,TX-12MRM,16:37:00
23,Tarchomin Kościelny,TX-12TAK,16:45:00
21,Metro Marymont,TX-12MRM,16:53:00
24,Tarchomin Kościelny,TX-12TAK,17:01:00
22,Metro Marymont,TX-12MRM,17:09:00
034,Tarchomin Kościelny,TX-12TAK,17:17:00
036,Metro Marymont,TX-12MRM,17:25:00
27,Tarchomin Kościelny,TX-12TAK,17:33:00
25,Metro Marymont,TX-12MRM,17:41:00
28,Tarchomin Kościelny,TX-12TAK,17:49:00
26,Metro Marymont,TX-12MRM,17:57:00
30,Tarchomin Kościelny,TX-12TAK,18:05:00
035,Metro Marymont,TX-12MRM,18:14:00
031,ZET MOKOTÓW,TZ-12SL3,18:17:00
29,Metro Marymont,TX-12MRM,18:25:00
033,Metro Marymont,TX-12MRM,18:37:00
037,ZET ŻOLIBORZ,TZ-12SL4,18:39:00
21,Metro Marymont,TX-12MRM,18:49:00
032,Metro Marymont,TX-12MRM,19:01:00
22,Metro Marymont,TX-12MRM,19:13:00
23,Metro Marymont,TX-12MRM,19:25:00
25,Metro Marymont,TX-12MRM,19:37:00
24,Metro Marymont,TX-12MRM,19:49:00
26,Metro Marymont,TX-12MRM,20:01:00
035,Metro Marymont,TX-12MRM,20:18:00
033,Metro Marymont,TX-12MRM,20:38:00
032,Metro Marymont,TX-12MRM,20:58:00
22,ZET ŻOLIBORZ,TZ-12SL4,21:18:00
24,Metro Marymont,TX-12MRM,21:38:00
26,ZET ŻOLIBORZ,TZ-12SL4,21:58:00
035,ZET MOKOTÓW,TZ-12SL3,22:18:00
033,ZET MOKOTÓW,TZ-12SL3,22:38:00
