brygada,kierunek,trasa,czas
1,Bródno-Podgrodzie,TP-BRP,05:07:00
3,Bródno-Podgrodzie,TP-BRP,05:37:00
5,Bródno-Podgrodzie,TP-BRP,06:08:00
1,Bródno-Podgrodzie,TP-BRP,06:34:00
2,Bródno-Podgrodzie,TP-BRP,06:54:00
3,Bródno-Podgrodzie,TP-BRP,07:14:00
4,Bródno-Podgrodzie,TP-BRP,07:34:00
5,Bródno-Podgrodzie,TP-BRP,07:54:00
1,Bródno-Podgrodzie,TP-BRP,08:14:00
2,Bródno-Podgrodzie,TP-BRP,08:34:00
3,Bródno-Podgrodzie,TP-BRP,08:54:00
4,Bródno-Podgrodzie,TP-BRP,09:14:00
5,Bródno-Podgrodzie,TP-BRP,09:34:00
1,Bródno-Podgrodzie,TP-BRP,09:54:00
2,Bródno-Podgrodzie,TP-BRP,10:14:00
3,Bródno-Podgrodzie,TP-BRP,10:34:00
4,Bródno-Podgrodzie,TP-BRP,10:54:00
5,Bródno-Podgrodzie,TP-BRP,11:14:00
1,Bródno-Podgrodzie,TP-BRP,11:34:00
2,Bródno-Podgrodzie,TP-BRP,11:54:00
3,Bródno-Podgrodzie,TP-BRP,12:14:00
4,Bródno-Podgrodzie,TP-BRP,12:34:00
5,Bródno-Podgrodzie,TP-BRP,12:54:00
1,Bródno-Podgrodzie,TP-BRP,13:15:00
2,Bródno-Podgrodzie,TP-BRP,13:35:00
3,Bródno-Podgrodzie,TP-BRP,13:55:00
4,Bródno-Podgrodzie,TP-BRP,14:15:00
5,Bródno-Podgrodzie,TP-BRP,14:35:00
1,Bródno-Podgrodzie,TP-BRP,14:55:00
2,Bródno-Podgrodzie,TP-BRP,15:15:00
3,Bródno-Podgrodzie,TP-BRP,15:35:00
4,Bródno-Podgrodzie,TP-BRP,15:55:00
5,Bródno-Podgrodzie,TP-BRP,16:15:00
1,Bródno-Podgrodzie,TP-BRP,16:35:00
2,Bródno-Podgrodzie,TP-BRP,16:55:00
3,Bródno-Podgrodzie,TP-BRP,17:15:00
4,Bródno-Podgrodzie,TP-BRP,17:35:00
5,Bródno-Podgrodzie,TP-BRP,17:55:00
1,Bródno-Podgrodzie,TP-BRP,18:15:00
2,Bródno-Podgrodzie,TP-BRP,18:35:00
3,Bródno-Podgrodzie,TP-BRP,18:55:00
4,Bródno-Podgrodzie,TP-BRP,19:15:00
5,Bródno-Podgrodzie,TP-BRP,19:35:00
1,Bródno-Podgrodzie,TP-BRP,19:55:00
2,Bródno-Podgrodzie,TP-BRP,20:14:00
3,Bródno-Podgrodzie,TP-BRP,20:34:00
5,Bródno-Podgrodzie,TP-BRP,20:54:00
1,Bródno-Podgrodzie,TP-BRP,21:13:00
2,Bródno-Podgrodzie,TP-BRP,21:37:00
5,Bródno-Podgrodzie,TP-BRP,22:07:00
1,Bródno-Podgrodzie,TP-BRP,22:37:00
2,Bródno-Podgrodzie,TP-BRP,23:07:00
5,Bródno-Podgrodzie,TP-BRP,23:37:00
