brygada,kierunek,trasa,czas
08,pl.Hallera,TP-HAL,04:56:00
2,pl.Hallera,TP-HAL,05:26:00
07,pl.Hallera,TP-HAL,05:54:00
4,pl.Hallera,TP-HAL,06:15:00
6,pl.Hallera,TP-HAL,06:32:00
08,pl.Hallera,TP-HAL,06:47:00
1,pl.Hallera,TP-HAL,07:02:00
2,pl.Hallera,TP-HAL,07:20:00
3,pl.Hallera,TP-HAL,07:35:00
07,pl.Hallera,TP-HAL,07:50:00
4,pl.Hallera,TP-HAL,08:05:00
5,pl.Hallera,TP-HAL,08:20:00
6,pl.Hallera,TP-HAL,08:35:00
08,pl.Hallera,TP-HAL,08:50:00
1,pl.Hallera,TP-HAL,09:04:00
2,pl.Hallera,TP-HAL,09:18:00
3,pl.Hallera,TP-HAL,09:39:00
07,pl.Hallera,TP-HAL,09:59:00
4,pl.Hallera,TP-HAL,10:19:00
5,pl.Hallera,TP-HAL,10:39:00
6,pl.Hallera,TP-HAL,10:59:00
1,pl.Hallera,TP-HAL,11:19:00
2,pl.Hallera,TP-HAL,11:39:00
3,pl.Hallera,TP-HAL,11:59:00
4,pl.Hallera,TP-HAL,12:19:00
5,pl.Hallera,TP-HAL,12:39:00
6,pl.Hallera,TP-HAL,12:59:00
1,pl.Hallera,TP-HAL,13:19:00
2,pl.Hallera,TP-HAL,13:34:00
08,pl.Hallera,TP-HAL,13:49:00
3,pl.Hallera,TP-HAL,14:04:00
4,pl.Hallera,TP-HAL,14:19:00
5,pl.Hallera,TP-HAL,14:34:00
07,pl.Hallera,TP-HAL,14:49:00
6,pl.Hallera,TP-HAL,15:07:00
1,pl.Hallera,TP-HAL,15:22:00
2,pl.Hallera,TP-HAL,15:38:00
08,pl.Hallera,TP-HAL,15:53:00
3,pl.Hallera,TP-HAL,16:09:00
4,pl.Hallera,TP-HAL,16:24:00
5,pl.Hallera,TP-HAL,16:39:00
07,pl.Hallera,TP-HAL,16:54:00
6,pl.Hallera,TP-HAL,17:08:00
1,pl.Hallera,TP-HAL,17:23:00
2,pl.Hallera,TP-HAL,17:43:00
08,pl.Hallera,TP-HAL,18:02:00
3,pl.Hallera,TP-HAL,18:20:00
4,pl.Hallera,TP-HAL,18:40:00
5,pl.Hallera,TP-HAL,19:00:00
6,pl.Hallera,TP-HAL,19:20:00
1,pl.Hallera,TP-HAL,19:38:00
2,pl.Hallera,TP-HAL,19:58:00
3,pl.Hallera,TP-HAL,20:17:00
4,pl.Hallera,TP-HAL,20:37:00
5,pl.Hallera,TP-HAL,20:57:00
6,pl.Hallera,TP-HAL,21:16:00
1,pl.Hallera,TP-HAL,21:34:00
2,pl.Hallera,TP-HAL,21:56:00
3,pl.Hallera,TP-HAL,22:26:00
6,pl.Hallera,TP-HAL,22:56:00
1,Dw.Wileński,TX-DWI,23:26:00
