brygada,kierunek,trasa,czas
6,Siekierki-Sanktuarium,TX-SAN-B,04:53:00
7,Siekierki-Sanktuarium,TX-SAN-B,05:08:00
9,Siekierki-Sanktuarium,TX-SANR,05:23:00
10,Siekierki-Sanktuarium,TO-SAN-R,05:39:00
1,Siekierki-Sanktuarium,TO-SAN,05:59:00
2,Siekierki-Sanktuarium,TO-SAN,06:19:00
3,Siekierki-Sanktuarium,TO-SAN-R,06:36:00
4,Siekierki-Sanktuarium,TO-SAN,06:47:00
5,Siekierki-Sanktuarium,TO-SAN-R,06:59:00
6,Siekierki-Sanktuarium,TO-SAN,07:12:00
015,Siekierki-Sanktuarium,TO-SAN,07:25:00
7,Siekierki-Sanktuarium,TO-SAN-R,07:37:00
8,Siekierki-Sanktuarium,TO-SAN,07:50:00
016,Siekierki-Sanktuarium,TO-SAN,08:01:00
9,Siekierki-Sanktuarium,TO-SAN-R,08:13:00
10,Siekierki-Sanktuarium,TO-SAN,08:25:00
601,Siekierki-Sanktuarium,TO-SAN-R,08:37:00
12,Siekierki-Sanktuarium,TO-SAN,08:49:00
1,Siekierki-Sanktuarium,TO-SAN-R,09:01:00
013,Siekierki-Sanktuarium,TO-SAN,09:12:00
2,Siekierki-Sanktuarium,TO-SAN,09:23:00
3,Siekierki-Sanktuarium,TO-SAN-R,09:34:00
014,Siekierki-Sanktuarium,TO-SAN,09:45:00
4,Siekierki-Sanktuarium,TO-SAN,09:57:00
5,Siekierki-Sanktuarium,TO-SAN-R,10:09:00
6,Siekierki-Sanktuarium,TO-SAN,10:23:00
7,Siekierki-Sanktuarium,TO-SAN-R,10:37:00
8,Siekierki-Sanktuarium,TO-SAN,10:52:00
9,Siekierki-Sanktuarium,TO-SAN,11:07:00
10,Siekierki-Sanktuarium,TO-SAN-R,11:22:00
601,Siekierki-Sanktuarium,TO-SAN,11:37:00
12,Siekierki-Sanktuarium,TO-SAN,11:52:00
1,Siekierki-Sanktuarium,TO-SAN-R,12:07:00
2,Siekierki-Sanktuarium,TO-SAN,12:22:00
3,Siekierki-Sanktuarium,TO-SAN,12:37:00
4,Siekierki-Sanktuarium,TO-SAN-R,12:52:00
5,Siekierki-Sanktuarium,TO-SAN,13:07:00
6,Siekierki-Sanktuarium,TO-SAN,13:22:00
7,Siekierki-Sanktuarium,TO-SAN-R,13:37:00
8,Siekierki-Sanktuarium,TO-SAN,13:52:00
9,Siekierki-Sanktuarium,TO-SAN,14:07:00
10,Siekierki-Sanktuarium,TO-SAN-R,14:22:00
601,Siekierki-Sanktuarium,TO-SAN,14:37:00
12,Siekierki-Sanktuarium,TO-SAN-R,14:52:00
1,Siekierki-Sanktuarium,TO-SAN,15:09:00
2,Siekierki-Sanktuarium,TO-SAN-R,15:25:00
3,Siekierki-Sanktuarium,TO-SAN,15:40:00
4,Siekierki-Sanktuarium,TO-SAN-R,15:56:00
5,Siekierki-Sanktuarium,TO-SAN,16:09:00
016,Siekierki-Sanktuarium,TO-SAN,16:21:00
6,Siekierki-Sanktuarium,TO-SAN-R,16:33:00
7,Siekierki-Sanktuarium,TO-SAN,16:45:00
8,Siekierki-Sanktuarium,TO-SAN-R,16:57:00
017,Siekierki-Sanktuarium,TO-SAN,17:09:00
9,Siekierki-Sanktuarium,TO-SAN-R,17:21:00
10,Siekierki-Sanktuarium,TO-SAN,17:33:00
601,Siekierki-Sanktuarium,TO-SAN,17:45:00
12,Siekierki-Sanktuarium,TO-SAN-R,17:57:00
014,Siekierki-Sanktuarium,TO-SAN,18:09:00
1,Siekierki-Sanktuarium,TO-SAN-R,18:21:00
2,Siekierki-Sanktuarium,TO-SAN,18:33:00
013,Siekierki-Sanktuarium,TO-SAN,18:45:00
3,Siekierki-Sanktuarium,TO-SAN-R,18:56:00
4,Siekierki-Sanktuarium,TO-SAN,19:06:00
5,Siekierki-Sanktuarium,TO-SAN-R,19:17:00
016,Siekierki-Sanktuarium,TO-SAN,19:29:00
6,Siekierki-Sanktuarium,TO-SAN,19:41:00
7,Siekierki-Sanktuarium,TO-SAN,19:53:00
8,Siekierki-Sanktuarium,TO-SAN-R,20:07:00
017,Siekierki-Sanktuarium,TO-SAN,20:22:00
9,Siekierki-Sanktuarium,TO-SAN,20:37:00
601,Siekierki-Sanktuarium,TO-SAN-R,20:52:00
12,Siekierki-Sanktuarium,TO-SAN,21:06:00
1,Siekierki-Sanktuarium,TO-SAN,21:19:00
2,Siekierki-Sanktuarium,TO-SAN,21:33:00
013,Siekierki-Sanktuarium,TO-SAN-R,21:49:00
3,Siekierki-Sanktuarium,TO-SAN,22:04:00
5,Siekierki-Sanktuarium,TO-SAN,22:19:00
016,Siekierki-Sanktuarium,TO-SAN,22:33:00
7,Siekierki-Sanktuarium,TO-SAN-R,22:48:00
8,Siekierki-Sanktuarium,TO-SAN,23:09:00
12,Siekierki-Sanktuarium,TO-SAN-R,23:39:00
