brygada,kierunek,trasa,czas
1,Bródno-Podgrodzie,TP-BRP,04:47:00
3,Bródno-Podgrodzie,TP-BRP,05:17:00
5,Bródno-Podgrodzie,TP-BRP,05:47:00
1,Bródno-Podgrodzie,TP-BRP,06:10:00
2,Bródno-Podgrodzie,TP-BRP,06:30:00
3,Bródno-Podgrodzie,TP-BRP,06:50:00
4,Bródno-Podgrodzie,TP-BRP,07:10:00
5,Bródno-Podgrodzie,TP-BRP,07:30:00
1,Bródno-Podgrodzie,TP-BRP,07:50:00
2,Bródno-Podgrodzie,TP-BRP,08:10:00
3,Bródno-Podgrodzie,TP-BRP,08:30:00
4,Bródno-Podgrodzie,TP-BRP,08:50:00
5,Bródno-Podgrodzie,TP-BRP,09:10:00
1,Bródno-Podgrodzie,TP-BRP,09:30:00
2,Bródno-Podgrodzie,TP-BRP,09:50:00
3,Bródno-Podgrodzie,TP-BRP,10:10:00
4,Bródno-Podgrodzie,TP-BRP,10:30:00
5,Bródno-Podgrodzie,TP-BRP,10:50:00
1,Bródno-Podgrodzie,TP-BRP,11:10:00
2,Bródno-Podgrodzie,TP-BRP,11:30:00
3,Bródno-Podgrodzie,TP-BRP,11:50:00
4,Bródno-Podgrodzie,TP-BRP,12:10:00
5,Bródno-Podgrodzie,TP-BRP,12:30:00
1,Bródno-Podgrodzie,TP-BRP,12:50:00
2,Bródno-Podgrodzie,TP-BRP,13:10:00
3,Bródno-Podgrodzie,TP-BRP,13:30:00
4,Bródno-Podgrodzie,TP-BRP,13:50:00
5,Bródno-Podgrodzie,TP-BRP,14:10:00
1,Bródno-Podgrodzie,TP-BRP,14:30:00
2,Bródno-Podgrodzie,TP-BRP,14:50:00
3,Bródno-Podgrodzie,TP-BRP,15:10:00
4,Bródno-Podgrodzie,TP-BRP,15:30:00
5,Bródno-Podgrodzie,TP-BRP,15:50:00
1,Bródno-Podgrodzie,TP-BRP,16:10:00
2,Bródno-Podgrodzie,TP-BRP,16:30:00
3,Bródno-Podgrodzie,TP-BRP,16:50:00
4,Bródno-Podgrodzie,TP-BRP,17:10:00
5,Bródno-Podgrodzie,TP-BRP,17:30:00
1,Bródno-Podgrodzie,TP-BRP,17:50:00
2,Bródno-Podgrodzie,TP-BRP,18:10:00
3,Bródno-Podgrodzie,TP-BRP,18:30:00
4,Bródno-Podgrodzie,TP-BRP,18:50:00
5,Bródno-Podgrodzie,TP-BRP,19:10:00
1,Bródno-Podgrodzie,TP-BRP,19:30:00
2,Bródno-Podgrodzie,TP-BRP,19:50:00
3,Bródno-Podgrodzie,TP-BRP,20:10:00
5,Bródno-Podgrodzie,TP-BRP,20:30:00
1,Bródno-Podgrodzie,TP-BRP,20:50:00
2,Bródno-Podgrodzie,TP-BRP,21:17:00
5,Bródno-Podgrodzie,TP-BRP,21:47:00
1,Bródno-Podgrodzie,TP-BRP,22:17:00
2,Bródno-Podgrodzie,TP-BRP,22:47:00
5,Bródno-Podgrodzie,TP-BRP,23:17:00
