brygada,kierunek,trasa,czas
5,Branickiego,TO-BRA,05:11:00
6,Branickiego,TO-BRA,05:34:00
1,Branickiego,TO-BRA,05:49:00
2,Branickiego,TO-BRA,06:04:00
4,Branickiego,TO-BRA,06:24:00
5,Branickiego,TO-BRA,06:39:00
08,Branickiego,TO-BRA,06:54:00
6,Branickiego,TO-BRA,07:09:00
1,Branickiego,TO-BRA,07:24:00
2,Branickiego,TO-BRA,07:40:00
3,Branickiego,TO-BRA,07:56:00
4,Branickiego,TO-BRA,08:11:00
5,Branickiego,TO-BRA,08:26:00
6,Branickiego,TO-BRA,08:41:00
1,Branickiego,TO-BRA,08:56:00
2,Branickiego,TO-BRA,09:11:00
3,Branickiego,TO-BRA,09:26:00
4,Branickiego,TO-BRA,09:43:00
5,Branickiego,TO-BRA,09:58:00
6,Branickiego,TO-BRA,10:13:00
7,Branickiego,TO-BRA,10:28:00
1,Branickiego,TO-BRA,10:43:00
2,Branickiego,TO-BRA,10:58:00
3,Branickiego,TO-BRA,11:13:00
4,Branickiego,TO-BRA,11:28:00
5,Branickiego,TO-BRA,11:43:00
6,Branickiego,TO-BRA,11:58:00
7,Branickiego,TO-BRA,12:13:00
1,Branickiego,TO-BRA,12:28:00
2,Branickiego,TO-BRA,12:43:00
3,Branickiego,TO-BRA,12:58:00
4,Branickiego,TO-BRA,13:13:00
5,Branickiego,TO-BRA,13:28:00
6,Branickiego,TO-BRA,13:43:00
7,Branickiego,TO-BRA,13:58:00
1,Branickiego,TO-BRA,14:13:00
2,Branickiego,TO-BRA,14:28:00
3,Branickiego,TO-BRA,14:43:00
4,Branickiego,TO-BRA,14:58:00
5,Branickiego,TO-BRA,15:13:00
6,Branickiego,TO-BRA,15:30:00
7,Branickiego,TO-BRA,15:45:00
1,Branickiego,TO-BRA,15:59:00
2,Branickiego,TO-BRA,16:14:00
3,Branickiego,TO-BRA,16:29:00
4,Branickiego,TO-BRA,16:44:00
5,Branickiego,TO-BRA,16:59:00
6,Branickiego,TO-BRA,17:14:00
7,Branickiego,TO-BRA,17:29:00
1,Branickiego,TO-BRA,17:45:00
2,Branickiego,TO-BRA,18:00:00
3,Branickiego,TO-BRA,18:15:00
4,Branickiego,TO-BRA,18:30:00
5,Branickiego,TO-BRA,18:45:00
6,Branickiego,TO-BRA,19:00:00
7,Branickiego,TO-BRA,19:13:00
1,Branickiego,TO-BRA,19:28:00
2,Branickiego,TO-BRA,19:43:00
3,Branickiego,TO-BRA,19:58:00
4,Branickiego,TO-BRA,20:13:00
5,Branickiego,TX-BRA03,20:28:00
269,Branickiego,TO-BRA,20:43:00
7,Branickiego,TO-BRA,20:58:00
1,Branickiego,TX-BRA03,21:13:00
2,Branickiego,TX-BRA03,21:26:00
3,Branickiego,TO-BRA,21:41:00
4,Branickiego,TX-BRA03,21:56:00
269,Branickiego,TO-BRA,22:11:00
7,Branickiego,TX-BRA03,22:36:00
3,Branickiego,TX-BRA03,23:06:00
