brygada,kierunek,trasa,czas
3,Powsin-Park Kultury,TO-POW,05:17:00
1,Powsin-Park Kultury,TO-POW,05:47:00
2,Powsin-Park Kultury,TO-POW,06:18:00
5,Wilanów,TO-WLW,06:41:00
3,Powsin-Park Kultury,TO-POW,06:57:00
7,Wilanów,TO-WLW,07:12:00
4,Powsin-Park Kultury,TO-POW,07:27:00
8,Wilanów,TO-WLW,07:42:00
1,Powsin-Park Kultury,TO-POW,07:58:00
5,Wilanów,TO-WLW,08:15:00
2,Powsin-Park Kultury,TO-POW,08:30:00
6,Wilanów,TO-WLW,08:45:00
3,Powsin-Park Kultury,TO-POW,09:00:00
7,Wilanów,TO-WLW,09:15:00
4,Powsin-Park Kultury,TO-POW,09:30:00
8,Wilanów,TO-WLW,09:45:00
1,Powsin-Park Kultury,TO-POW,10:02:00
5,Wilanów,TO-WLW,10:17:00
2,Powsin-Park Kultury,TO-POW,10:32:00
6,Wilanów,TO-WLW,10:47:00
3,Powsin-Park Kultury,TO-POW,11:02:00
7,Wilanów,TO-WLW,11:17:00
4,Powsin-Park Kultury,TO-POW,11:32:00
8,Wilanów,TO-WLW,11:47:00
1,Powsin-Park Kultury,TO-POW,12:02:00
5,Wilanów,TO-WLW,12:17:00
2,Powsin-Park Kultury,TO-POW,12:32:00
6,Wilanów,TO-WLW,12:47:00
3,Powsin-Park Kultury,TO-POW,13:02:00
7,Wilanów,TO-WLW,13:17:00
4,Powsin-Park Kultury,TO-POW,13:32:00
8,Wilanów,TO-WLW,13:47:00
1,Powsin-Park Kultury,TO-POW,14:02:00
5,Wilanów,TO-WLW,14:17:00
2,Powsin-Park Kultury,TO-POW,14:32:00
6,Wilanów,TO-WLW,14:47:00
3,Powsin-Park Kultury,TO-POW,15:02:00
7,Wilanów,TO-WLW,15:17:00
4,Powsin-Park Kultury,TO-POW,15:33:00
8,Wilanów,TO-WLW,15:50:00
1,Powsin-Park Kultury,TO-POW,16:05:00
5,Wilanów,TO-WLW,16:19:00
2,Powsin-Park Kultury,TO-POW,16:34:00
6,Wilanów,TO-WLW,16:49:00
3,Powsin-Park Kultury,TO-POW,17:04:00
7,Wilanów,TO-WLW,17:19:00
4,Powsin-Park Kultury,TO-POW,17:34:00
8,Wilanów,TO-WLW,17:49:00
1,Powsin-Park Kultury,TO-POW,18:04:00
5,Wilanów,TO-WLW,18:20:00
2,Powsin-Park Kultury,TO-POW,18:35:00
6,Wilanów,TO-WLW,18:50:00
3,Powsin-Park Kultury,TO-POW,19:05:00
7,Wilanów,TO-WLW,19:19:00
4,Powsin-Park Kultury,TO-POW,19:32:00
8,Wilanów,TO-WLW,19:46:00
1,Powsin-Park Kultury,TO-POW,20:01:00
5,Wilanów,TO-WLW,20:16:00
2,Powsin-Park Kultury,TO-POW,20:31:00
6,Wilanów,TO-WLW,20:46:00
270,Powsin-Park Kultury,TO-POW,21:01:00
7,Wilanów,TO-WLW,21:15:00
4,Powsin-Park Kultury,TO-POW,21:29:00
8,Wilanów,TO-WLW,21:43:00
1,Powsin-Park Kultury,TO-POW,21:57:00
6,Wilanów,TO-WLW,22:12:00
2,Powsin-Park Kultury,TO-POW,22:27:00
270,Powsin-Park Kultury,TO-POW,22:47:00
4,Powsin-Park Kultury,TO-POW,23:17:00
1,Wilanów,TO-WLW,23:47:00
