brygada,kierunek,trasa,czas
8,Ursus-Niedźwiadek,TX-URN71,05:40:00
11,Ursus-Niedźwiadek,TX-URN71,06:13:00
1,Ursus-Niedźwiadek,TX-URN71,06:40:00
2,Ursus-Niedźwiadek,TO-URN,06:56:00
3,Ursus-Niedźwiadek,TO-URN,07:11:00
4,Ursus-Niedźwiadek,TO-URN,07:26:00
5,Ursus-Niedźwiadek,TO-URN,07:41:00
6,Ursus-Niedźwiadek,TO-URN,07:58:00
7,Ursus-Niedźwiadek,TO-URN,08:14:00
8,Ursus-Niedźwiadek,TO-URN,08:33:00
9,Ursus-Niedźwiadek,TO-URN,08:48:00
10,Ursus-Niedźwiadek,TO-URN,09:03:00
11,Ursus-Niedźwiadek,TO-URN,09:18:00
12,Ursus-Niedźwiadek,TO-URN,09:32:00
1,Ursus-Niedźwiadek,TO-URN,09:47:00
2,Ursus-Niedźwiadek,TO-URN,09:58:00
3,Ursus-Niedźwiadek,TO-URN,10:13:00
4,Ursus-Niedźwiadek,TO-URN,10:28:00
5,Ursus-Niedźwiadek,TO-URN,10:43:00
6,Ursus-Niedźwiadek,TO-URN,10:58:00
7,Ursus-Niedźwiadek,TO-URN,11:13:00
8,Ursus-Niedźwiadek,TO-URN,11:28:00
9,Ursus-Niedźwiadek,TO-URN,11:43:00
10,Ursus-Niedźwiadek,TO-URN,11:58:00
11,Ursus-Niedźwiadek,TO-URN,12:13:00
12,Ursus-Niedźwiadek,TO-URN,12:28:00
1,Ursus-Niedźwiadek,TO-URN,12:43:00
2,Ursus-Niedźwiadek,TO-URN,12:58:00
3,Ursus-Niedźwiadek,TO-URN,13:13:00
4,Ursus-Niedźwiadek,TO-URN,13:28:00
5,Ursus-Niedźwiadek,TO-URN,13:43:00
6,Ursus-Niedźwiadek,TO-URN,13:58:00
7,Ursus-Niedźwiadek,TO-URN,14:13:00
8,Ursus-Niedźwiadek,TO-URN,14:28:00
9,Ursus-Niedźwiadek,TO-URN,14:43:00
10,Ursus-Niedźwiadek,TO-URN,14:57:00
11,Ursus-Niedźwiadek,TO-URN,15:13:00
12,Ursus-Niedźwiadek,TO-URN,15:30:00
1,Ursus-Niedźwiadek,TO-URN,15:46:00
2,Ursus-Niedźwiadek,TO-URN,16:02:00
3,Ursus-Niedźwiadek,TO-URN,16:17:00
4,Ursus-Niedźwiadek,TO-URN,16:32:00
5,Ursus-Niedźwiadek,TO-URN,16:47:00
6,Ursus-Niedźwiadek,TO-URN,17:02:00
7,Ursus-Niedźwiadek,TO-URN,17:17:00
8,Ursus-Niedźwiadek,TO-URN,17:32:00
9,Ursus-Niedźwiadek,TO-URN,17:47:00
10,Ursus-Niedźwiadek,TO-URN,18:02:00
11,Ursus-Niedźwiadek,TO-URN,18:17:00
12,Ursus-Niedźwiadek,TO-URN,18:32:00
1,Ursus-Niedźwiadek,TO-URN,18:47:00
2,Ursus-Niedźwiadek,TO-URN,19:02:00
3,Ursus-Niedźwiadek,TO-URN,19:17:00
4,Ursus-Niedźwiadek,TX-URN02,19:30:00
5,Ursus-Niedźwiadek,TO-URN,19:44:00
6,Ursus-Niedźwiadek,TX-URN02,19:58:00
7,Ursus-Niedźwiadek,TO-URN,20:13:00
9,Ursus-Niedźwiadek,TO-URN,20:33:00
10,Ursus-Niedźwiadek,TX-URN02,20:53:00
12,Ursus-Niedźwiadek,TO-URN,21:10:00
1,Ursus-Niedźwiadek,TX-URN02,21:28:00
2,Ursus-Niedźwiadek,TO-URN,21:46:00
3,Ursus-Niedźwiadek,TO-URN,22:05:00
5,Ursus-Niedźwiadek,TX-URN02,22:25:00
7,Ursus-Niedźwiadek,TX-URN02,22:45:00
9,Ursus-Niedźwiadek,TX-URN02,23:10:00
12,Ursus-Niedźwiadek,TX-URN02,23:40:00
