brygada,kierunek,trasa,czas
2,EC Siekierki,TO-SIE,05:27:00
4,EC Siekierki,TO-SIE,05:52:00
6,EC Siekierki,TO-SIE,06:07:00
7,EC Siekierki,TO-SIE,06:22:00
8,EC Siekierki,TO-SIE,06:37:00
9,EC Siekierki,TO-SIE,06:52:00
1,EC Siekierki,TO-SIE,07:07:00
2,EC Siekierki,TO-SIE,07:23:00
3,EC Siekierki,TO-SIE,07:39:00
4,EC Siekierki,TO-SIE,07:54:00
5,EC Siekierki,TO-SIE,08:09:00
6,EC Siekierki,TO-SIE,08:24:00
7,EC Siekierki,TO-SIE,08:39:00
8,EC Siekierki,TO-SIE,08:54:00
9,EC Siekierki,TO-SIE,09:08:00
1,EC Siekierki,TO-SIE,09:22:00
2,EC Siekierki,TO-SIE,09:37:00
3,EC Siekierki,TO-SIE,09:52:00
4,EC Siekierki,TO-SIE,10:07:00
5,EC Siekierki,TO-SIE,10:22:00
6,EC Siekierki,TO-SIE,10:37:00
7,EC Siekierki,TO-SIE,10:52:00
8,EC Siekierki,TO-SIE,11:07:00
9,EC Siekierki,TO-SIE,11:22:00
1,EC Siekierki,TO-SIE,11:37:00
2,EC Siekierki,TO-SIE,11:52:00
3,EC Siekierki,TO-SIE,12:07:00
4,EC Siekierki,TO-SIE,12:22:00
5,EC Siekierki,TO-SIE,12:37:00
6,EC Siekierki,TO-SIE,12:52:00
7,EC Siekierki,TO-SIE,13:07:00
8,EC Siekierki,TO-SIE,13:22:00
9,EC Siekierki,TO-SIE,13:37:00
1,EC Siekierki,TO-SIE,13:52:00
2,EC Siekierki,TO-SIE,14:07:00
3,EC Siekierki,TO-SIE,14:22:00
4,EC Siekierki,TO-SIE,14:37:00
5,EC Siekierki,TO-SIE,14:52:00
6,EC Siekierki,TO-SIE,15:07:00
7,EC Siekierki,TO-SIE,15:23:00
8,EC Siekierki,TO-SIE,15:39:00
9,EC Siekierki,TO-SIE,15:54:00
1,EC Siekierki,TO-SIE,16:09:00
2,EC Siekierki,TO-SIE,16:24:00
3,EC Siekierki,TO-SIE,16:39:00
4,EC Siekierki,TO-SIE,16:54:00
5,EC Siekierki,TO-SIE,17:09:00
6,EC Siekierki,TO-SIE,17:24:00
7,EC Siekierki,TO-SIE,17:39:00
8,EC Siekierki,TO-SIE,17:54:00
9,EC Siekierki,TO-SIE,18:09:00
1,EC Siekierki,TO-SIE,18:24:00
2,EC Siekierki,TO-SIE,18:39:00
3,EC Siekierki,TO-SIE,18:54:00
4,EC Siekierki,TO-SIE,19:08:00
5,EC Siekierki,TO-SIE,19:22:00
6,EC Siekierki,TO-SIE,19:37:00
7,EC Siekierki,TO-SIE,19:52:00
8,EC Siekierki,TO-SIE,20:07:00
9,EC Siekierki,TO-SIE,20:22:00
1,EC Siekierki,TO-SIE,20:37:00
2,EC Siekierki,TO-SIE,20:52:00
3,EC Siekierki,TO-SIE,21:07:00
5,EC Siekierki,TO-SIE,21:22:00
6,EC Siekierki,TO-SIE,21:37:00
7,EC Siekierki,TO-SIE,21:52:00
8,EC Siekierki,TO-SIE,22:07:00
1,EC Siekierki,TO-SIE,22:27:00
3,Beethovena,TX-BEE,22:57:00
7,Beethovena,TX-BEE,23:27:00
