brygada,kierunek,trasa,czas
11,Banacha,TP-BAN,05:08:00
012,Banacha,TP-BAN,05:28:00
4,Banacha,TP-BAN,05:48:00
6,Banacha,TP-BAN,06:08:00
013,Banacha,TP-BAN,06:21:00
8,Banacha,TP-BAN,06:33:00
014,Banacha,TP-BAN,06:45:00
10,Banacha,TP-BAN,06:58:00
015,Banacha,TP-BAN,07:06:00
11,Banacha,TP-BAN,07:14:00
1,Banacha,TP-BAN,07:22:00
2,Banacha,TP-BAN,07:30:00
012,Banacha,TP-BAN,07:38:00
3,Banacha,TP-BAN,07:46:00
4,Banacha,TP-BAN,07:54:00
5,Banacha,TP-BAN05,08:02:00
6,Banacha,TP-BAN05,08:10:00
7,Banacha,TP-BAN05,08:18:00
013,Banacha,TP-BAN05,08:26:00
8,Banacha,TP-BAN05,08:34:00
9,Banacha,TP-BAN05,08:42:00
014,Banacha,TP-BAN05,08:50:00
10,Banacha,TP-BAN05,08:58:00
015,Banacha,TP-BAN05,09:06:00
11,Banacha,TP-BAN05,09:14:00
1,Banacha,TP-BAN,09:22:00
2,Banacha,TP-BAN,09:33:00
012,ZET WOLA,TZ-PIA1W,09:39:00
3,Banacha,TP-BAN,09:45:00
4,Banacha,TP-BAN,09:57:00
5,Banacha,TP-BAN,10:09:00
6,Banacha,TP-BAN,10:21:00
7,Banacha,TP-BAN,10:33:00
8,Banacha,TP-BAN,10:45:00
9,Banacha,TP-BAN,10:57:00
10,Banacha,TP-BAN,11:09:00
11,Banacha,TP-BAN,11:21:00
1,Banacha,TP-BAN,11:33:00
2,Banacha,TP-BAN,11:45:00
3,Banacha,TP-BAN,11:57:00
4,Banacha,TP-BAN,12:09:00
5,Banacha,TP-BAN,12:21:00
6,Banacha,TP-BAN,12:33:00
7,Banacha,TP-BAN,12:45:00
8,Banacha,TP-BAN,12:57:00
9,Banacha,TP-BAN,13:09:00
10,Banacha,TP-BAN,13:21:00
11,Banacha,TP-BAN,13:33:00
1,Banacha,TP-BAN,13:45:00
2,Banacha,TP-BAN,13:57:00
3,Banacha,TP-BAN,14:09:00
4,Banacha,TP-BAN,14:22:00
5,Banacha,TP-BAN,14:35:00
6,Banacha,TP-BAN,14:46:00
7,Banacha,TP-BAN,14:58:00
8,Banacha,TP-BAN,15:06:00
9,Banacha,TP-BAN,15:14:00
015,Banacha,TP-BAN,15:22:00
10,Banacha,TP-BAN,15:30:00
11,Banacha,TP-BAN05,15:38:00
1,Banacha,TP-BAN05,15:46:00
012,Banacha,TP-BAN05,15:54:00
2,Banacha,TP-BAN05,16:02:00
3,Banacha,TP-BAN05,16:10:00
4,Banacha,TP-BAN05,16:18:00
013,Banacha,TP-BAN05,16:26:00
014,Banacha,TP-BAN05,16:34:00
5,Banacha,TP-BAN05,16:42:00
6,Banacha,TP-BAN05,16:50:00
7,Banacha,TP-BAN05,16:58:00
8,Banacha,TP-BAN05,17:06:00
9,Banacha,TP-BAN05,17:14:00
015,Banacha,TP-BAN05,17:22:00
10,Banacha,TP-BAN05,17:30:00
11,Banacha,TP-BAN05,17:38:00
1,Banacha,TP-BAN05,17:46:00
012,Banacha,TP-BAN05,17:54:00
2,Banacha,TP-BAN05,18:02:00
3,Banacha,TP-BAN05,18:10:00
4,Banacha,TP-BAN,18:22:00
013,ZET WOLA,TZ-PIA1W,18:27:00
014,Banacha,TP-BAN,18:33:00
5,Banacha,TP-BAN,18:45:00
6,ZET WOLA,TZ-PIA1W,18:51:00
7,Banacha,TP-BAN,18:57:00
8,Banacha,TP-BAN,19:09:00
9,Banacha,TP-BAN,19:21:00
015,Banacha,TP-BAN,19:33:00
10,Banacha,TP-BAN,19:45:00
1,Banacha,TP-BAN,19:57:00
012,Banacha,TP-BAN,20:09:00
3,ZET WOLA,TZ-PIA1W,20:19:00
4,Banacha,TP-BAN,20:28:00
014,Banacha,TP-BAN,20:48:00
5,ZET WOLA,TZ-PIA1W,21:00:00
7,Banacha,TP-BAN,21:08:00
8,Banacha,TP-BAN,21:28:00
9,Banacha,TP-BAN,21:48:00
10,Banacha,TP-BAN,22:08:00
012,Banacha,TP-BAN,22:28:00
4,Banacha,TP-BAN,22:48:00
014,ZET WOLA,TZ-PIA1W,22:59:00
7,Banacha,TP-BAN,23:09:00
