brygada,kierunek,trasa,czas
035,PKP Służewiec,TX-S12ZM,05:45:00
27,PKP Służewiec,TX-S12ZM,06:15:00
033,PKP Służewiec,TX-S12ZM,06:40:00
034,PKP Służewiec,TX-S12ZM,07:00:00
036,PKP Służewiec,TX-S12ZM,07:16:00
037,PKP Służewiec,TX-S12ZM,07:32:00
035,PKP Służewiec,TX-S12ZM,07:48:00
24,PKP Służewiec,TX-S12ZM,08:04:00
25,PKP Służewiec,TX-S12ZM,08:20:00
033,PKP Służewiec,TX-S12ZM,08:36:00
28,PKP Służewiec,TX-S12ZM,08:52:00
29,PKP Służewiec,TX-S12ZM,09:07:00
21,PKP Służewiec,TX-S12ZM,09:27:00
22,PKP Służewiec,TX-S12ZM,09:39:00
23,PKP Służewiec,TX-S12ZM,09:51:00
24,PKP Służewiec,TX-S12ZM,10:03:00
25,PKP Służewiec,TX-S12ZM,10:15:00
26,PKP Służewiec,TX-S12ZM,10:27:00
27,PKP Służewiec,TX-S12ZM,10:39:00
28,PKP Służewiec,TX-S12ZM,10:51:00
29,PKP Służewiec,TX-S12ZM,11:03:00
30,PKP Służewiec,TX-S12ZM,11:15:00
21,PKP Służewiec,TX-S12ZM,11:27:00
22,PKP Służewiec,TX-S12ZM,11:39:00
23,PKP Służewiec,TX-S12ZM,11:51:00
24,PKP Służewiec,TX-S12ZM,12:03:00
25,PKP Służewiec,TX-S12ZM,12:15:00
26,PKP Służewiec,TX-S12ZM,12:27:00
27,PKP Służewiec,TX-S12ZM,12:39:00
28,PKP Służewiec,TX-S12ZM,12:51:00
29,PKP Służewiec,TX-S12ZM,13:03:00
30,PKP Służewiec,TX-S12ZM,13:15:00
21,PKP Służewiec,TX-S12ZM,13:27:00
22,PKP Służewiec,TX-S12ZM,13:39:00
23,PKP Służewiec,TX-S12ZM,13:51:00
24,PKP Służewiec,TX-S12ZM,14:04:00
25,PKP Służewiec,TX-S12ZM,14:16:00
26,PKP Służewiec,TX-S12ZM,14:28:00
27,PKP Służewiec,TX-S12ZM,14:40:00
28,PKP Służewiec,TX-S12ZM,14:51:00
29,PKP Służewiec,TX-S12ZM,15:00:00
30,PKP Służewiec,TX-S12ZM,15:08:00
031,PKP Służewiec,TX-S12ZM,15:24:00
032,PKP Służewiec,TX-S12ZM,15:32:00
23,PKP Służewiec,TX-S12ZM,15:48:00
24,PKP Służewiec,TX-S12ZM,16:04:00
034,PKP Służewiec,TX-S12ZM,16:20:00
27,PKP Służewiec,TX-S12ZM,16:36:00
28,PKP Służewiec,TX-S12ZM,16:52:00
30,PKP Służewiec,TX-S12ZM,17:08:00
031,PKP Służewiec,TX-S12ZM,17:24:00
033,PKP Służewiec,TX-S12ZM,17:40:00
21,PKP Służewiec,TX-S12ZM,17:55:00
22,PKP Służewiec,TX-S12ZM,18:15:00
036,ZET MOKOTÓW,TZ-MRM3,18:19:00
25,PKP Służewiec,TX-S12ZM,18:39:00
26,PKP Służewiec,TX-S12ZM,19:03:00
035,PKP Służewiec,TX-S12ZM,19:15:00
29,ZET MOKOTÓW,TZ-MRM3,19:29:00
033,PKP Służewiec,TX-S12ZM,19:39:00
21,ZET MOKOTÓW,TZ-MRM3,19:51:00
032,PKP Służewiec,TX-S12ZM,20:03:00
22,PKP Służewiec,TX-S12ZM,20:15:00
23,ZET MOKOTÓW,TZ-MRM3,20:27:00
25,ZET MOKOTÓW,TZ-MRM3,20:31:00
24,PKP Służewiec,TX-S12ZM,20:45:00
26,PKP Służewiec,TX-S12ZM,21:05:00
035,PKP Służewiec,TX-S12ZM,21:25:00
033,PKP Służewiec,TX-S12ZM,21:45:00
032,ZET MOKOTÓW,TZ-MRM3,22:05:00
24,ZET MOKOTÓW,TZ-MRM3,22:25:00
