brygada,kierunek,trasa,czas
1,P+R Al.Krakowska,TP-OKEZW,05:11:00
014,P+R Al.Krakowska,TP-OKEZW,05:31:00
23,P+R Al.Krakowska,TP-OKEZW,05:45:00
6,P+R Al.Krakowska,TP-OKEZW,05:57:00
26,P+R Al.Krakowska,TP-OKEZW,06:09:00
8,P+R Al.Krakowska,TP-OKEZW,06:21:00
9,P+R Al.Krakowska,TP-OKEZW,06:33:00
10,P+R Al.Krakowska,TP-OKEZW,06:44:00
020,P+R Al.Krakowska,TP-OKEZW,06:52:00
1,P+R Al.Krakowska,TP-OKEZW,07:00:00
019,ZET MOKOTÓW,TZ-WIA3,08:52:00
30,P+R Al.Krakowska,TP-OKEZW,09:00:00
21,P+R Al.Krakowska,TP-OKEZW,09:09:00
013,ZET MOKOTÓW,TZ-WIA3,09:13:00
22,P+R Al.Krakowska,TP-OKEZW,09:21:00
23,P+R Al.Krakowska,TP-OKEZW,09:33:00
24,P+R Al.Krakowska,TP-OKEZW,09:45:00
25,P+R Al.Krakowska,TP-OKEZW,09:57:00
26,P+R Al.Krakowska,TP-OKEZW,10:09:00
27,P+R Al.Krakowska,TP-OKEZW,10:21:00
28,P+R Al.Krakowska,TP-OKEZW,10:33:00
29,P+R Al.Krakowska,TP-OKEZW,10:45:00
30,P+R Al.Krakowska,TP-OKEZW,10:57:00
21,P+R Al.Krakowska,TP-OKEZW,11:09:00
22,P+R Al.Krakowska,TP-OKEZW,11:21:00
23,P+R Al.Krakowska,TP-OKEZW,11:33:00
24,P+R Al.Krakowska,TP-OKEZW,11:45:00
25,P+R Al.Krakowska,TP-OKEZW,11:57:00
26,P+R Al.Krakowska,TP-OKEZW,12:09:00
27,P+R Al.Krakowska,TP-OKEZW,12:21:00
28,P+R Al.Krakowska,TP-OKEZW,12:33:00
29,P+R Al.Krakowska,TP-OKEZW,12:45:00
30,P+R Al.Krakowska,TP-OKEZW,12:57:00
21,P+R Al.Krakowska,TP-OKEZW,13:09:00
22,P+R Al.Krakowska,TP-OKEZW,13:21:00
23,P+R Al.Krakowska,TP-OKEZW,13:33:00
24,P+R Al.Krakowska,TP-OKEZW,13:45:00
25,P+R Al.Krakowska,TP-OKEZW,13:57:00
26,P+R Al.Krakowska,TP-OKEZW,14:09:00
27,P+R Al.Krakowska,TP-OKEZW,14:20:00
28,P+R Al.Krakowska,TP-OKEZW,14:28:00
29,P+R Al.Krakowska,TP-OKEZW,14:36:00
30,P+R Al.Krakowska,TP-OKEZW,14:52:00
21,P+R Al.Krakowska,TP-OKEZW,15:00:00
018,P+R Al.Krakowska,TP-OKEZW,15:08:00
22,P+R Al.Krakowska,TP-OKEZW,15:16:00
23,P+R Al.Krakowska,TP-OKEZW,15:24:00
8,P+R Al.Krakowska,TP-OKEZW,18:33:00
9,P+R Al.Krakowska,TP-OKEZW,18:45:00
017,P+R Al.Krakowska,TP-OKEZW,18:57:00
10,P+R Al.Krakowska,TP-OKEZW,19:09:00
23,P+R Al.Krakowska,TP-OKEZW,19:21:00
020,P+R Al.Krakowska,TP-OKEZW,19:33:00
012,P+R Al.Krakowska,TP-OKEZW,19:45:00
013,P+R Al.Krakowska,TP-OKEZW,19:57:00
26,P+R Al.Krakowska,TP-OKEZW,20:11:00
6,ZET MOKOTÓW,TZ-WIA3,20:16:00
8,P+R Al.Krakowska,TP-OKEZW,20:31:00
9,ZET MOKOTÓW,TZ-WIA3,20:36:00
017,P+R Al.Krakowska,TP-OKEZW,20:51:00
018,P+R Al.Krakowska,TP-OKEZW,21:11:00
1,P+R Al.Krakowska,TP-OKEZW,21:31:00
013,P+R Al.Krakowska,TP-OKEZW,21:51:00
26,P+R Al.Krakowska,TP-OKEZW,22:11:00
8,ZET MOKOTÓW,TZ-WIA3,22:31:00
017,ZET MOKOTÓW,TZ-WIA3,22:52:00
018,ZET MOKOTÓW,TZ-WIA3,23:12:00
28,ZET PRAGA,TZ-WIA2,24:50:00
