brygada,kierunek,trasa,czas
06,rondo Starzyńskiego,TD-3RST,04:54:00
1,rondo Starzyńskiego,TD-3RST,05:09:00
05,rondo Starzyńskiego,TP-RST,05:20:00
2,rondo Starzyńskiego,TP-RST,05:40:00
1,rondo Starzyńskiego,TP-RST,06:00:00
06,rondo Starzyńskiego,TP-RST-E,06:15:00
4,rondo Starzyńskiego,TP-RST,06:30:00
05,rondo Starzyńskiego,TP-RST-E,06:46:00
1,rondo Starzyńskiego,TP-RST,07:03:00
2,rondo Starzyńskiego,TP-RST-E,07:18:00
4,rondo Starzyńskiego,TP-RST,07:33:00
06,rondo Starzyńskiego,TX-RST-E,07:48:00
1,rondo Starzyńskiego,TP-RST,08:03:00
05,rondo Starzyńskiego,TP-RST-E,08:18:00
2,rondo Starzyńskiego,TP-RST,08:33:00
3,rondo Starzyńskiego,TP-RST-E,08:48:00
4,rondo Starzyńskiego,TP-RST,09:08:00
1,rondo Starzyńskiego,TP-RST-E,09:28:00
2,rondo Starzyńskiego,TP-RST,09:48:00
3,rondo Starzyńskiego,TP-RST-E,10:08:00
4,rondo Starzyńskiego,TP-RST,10:27:00
1,rondo Starzyńskiego,TP-RST-E,10:47:00
2,rondo Starzyńskiego,TP-RST,11:07:00
3,rondo Starzyńskiego,TP-RST-E,11:27:00
4,rondo Starzyńskiego,TP-RST,11:47:00
1,rondo Starzyńskiego,TP-RST-E,12:07:00
2,rondo Starzyńskiego,TP-RST,12:27:00
3,rondo Starzyńskiego,TP-RST-E,12:47:00
4,rondo Starzyńskiego,TP-RST,13:07:00
1,rondo Starzyńskiego,TP-RST-E,13:27:00
2,rondo Starzyńskiego,TP-RST,13:47:00
06,rondo Starzyńskiego,TP-RST-E,14:02:00
3,rondo Starzyńskiego,TP-RST,14:18:00
4,rondo Starzyńskiego,TP-RST-E,14:34:00
05,rondo Starzyńskiego,TP-RST,14:49:00
1,rondo Starzyńskiego,TP-RST-E,15:05:00
2,rondo Starzyńskiego,TP-RST,15:20:00
06,rondo Starzyńskiego,TP-RST-E,15:35:00
3,rondo Starzyńskiego,TP-RST,15:50:00
4,rondo Starzyńskiego,TP-RST-E,16:05:00
05,rondo Starzyńskiego,TP-RST,16:20:00
1,rondo Starzyńskiego,TP-RST-E,16:35:00
2,rondo Starzyńskiego,TP-RST,16:50:00
06,rondo Starzyńskiego,TP-RST-E,17:04:00
3,rondo Starzyńskiego,TP-RST,17:19:00
4,rondo Starzyńskiego,TP-RST-E,17:33:00
05,rondo Starzyńskiego,TP-RST,17:48:00
1,rondo Starzyńskiego,TP-RST-E,18:03:00
2,rondo Starzyńskiego,TP-RST,18:17:00
06,rondo Starzyńskiego,TP-RST-E,18:32:00
3,rondo Starzyńskiego,TP-RST,18:47:00
4,rondo Starzyńskiego,TP-RST-E,19:02:00
05,rondo Starzyńskiego,TP-RST,19:16:00
1,rondo Starzyńskiego,TP-RST-E,19:31:00
2,rondo Starzyńskiego,TX-RST,19:46:00
06,rondo Starzyńskiego,TP-RST-E,20:01:00
3,rondo Starzyńskiego,TP-RST,20:15:00
4,rondo Starzyńskiego,TX-RST-E,20:30:00
05,rondo Starzyńskiego,TP-RST,20:45:00
1,rondo Starzyńskiego,TP-RST-E,21:00:00
06,rondo Starzyńskiego,TX-RST,21:15:00
212,rondo Starzyńskiego,TP-RST-E,21:30:00
3,rondo Starzyńskiego,TP-RST,21:45:00
05,rondo Starzyńskiego,TX-RST-E,22:04:00
212,rondo Starzyńskiego,TP-RST,22:24:00
3,rondo Starzyńskiego,TP-RST-E,22:54:00
212,rondo Starzyńskiego,TP-RST,23:24:00
