brygada,kierunek,trasa,czas
264,Sadyba,TO-WLW,23:26:00
333,Instytut Neurologii,TX-INN,23:46:00
334,Instytut Neurologii,TX-INN,24:16:00
166,Sadyba,TO-WLW,24:26:00
168,Sadyba,TO-WLW,25:26:00
270,Sadyba,TO-WLW,26:26:00
265,Sadyba,TO-WLW,27:26:00
267,Sadyba,TX-WLW2,28:26:00
