brygada,kierunek,trasa,czas
65,os.Grapa,TP-CHP,03:48:00
63,os.Grapa,TP-CHP,04:28:00
64,os.Grapa,TP-CHP,04:48:00
65,os.Grapa,TP-CHP,05:13:00
63,os.Grapa,TP-CHP,05:53:00
64,os.Grapa,TP-CHP,06:33:00
61,os.Grapa,TP-CHP,07:13:00
62,os.Grapa,TP-CHP,07:43:00
066,os.Grapa,TP-CHP,08:23:00
65,os.Grapa,TP-CHP,09:03:00
63,os.Grapa,TP-CHP,09:43:00
64,os.Grapa,TP-CHP,10:23:00
65,os.Grapa,TP-CHP,11:03:00
63,os.Grapa,TP-CHP,11:43:00
64,os.Grapa,TP-CHP,12:23:00
066,os.Grapa,TP-CHP,13:03:00
61,os.Grapa,TP-CHP,13:43:00
62,os.Grapa,TP-CHP,14:13:00
65,os.Grapa,TP-CHP,14:53:00
63,os.Grapa,TP-CHP,15:33:00
64,os.Grapa,TP-CHP,16:13:00
066,os.Grapa,TP-CHP,16:53:00
61,os.Grapa,TP-CHP,17:33:00
62,os.Grapa,TP-CHP,18:13:00
65,os.Grapa,TP-CHP,18:53:00
63,os.Grapa,TP-CHP,19:43:00
64,os.Grapa,TP-CHP,20:23:00
65,os.Grapa,TP-CHP,21:08:00
63,os.Grapa,TP-CHP,21:48:00
64,os.Grapa,TP-CHP,22:28:00
61,os.Grapa,TP-CHP,23:08:00
