brygada,kierunek,trasa,czas
016,P+R Al.Krakowska,TD-2OKE,04:24:00
29,P+R Al.Krakowska,TP-OKE,04:55:00
020,P+R Al.Krakowska,TP-OKE,05:15:00
1,P+R Al.Krakowska,TP-OKEZW,05:27:00
012,P+R Al.Krakowska,TP-OKE,05:35:00
014,P+R Al.Krakowska,TP-OKEZW,05:47:00
22,P+R Al.Krakowska,TP-OKE,05:55:00
23,P+R Al.Krakowska,TP-OKEZW,06:01:00
5,P+R Al.Krakowska,TP-OKE,06:07:00
6,P+R Al.Krakowska,TP-OKEZW,06:13:00
25,P+R Al.Krakowska,TP-OKE,06:19:00
26,P+R Al.Krakowska,TP-OKEZW,06:25:00
016,P+R Al.Krakowska,TP-OKE,06:31:00
8,P+R Al.Krakowska,TP-OKEZW,06:38:00
017,P+R Al.Krakowska,TP-OKE,06:44:00
9,P+R Al.Krakowska,TP-OKEZW,06:50:00
28,P+R Al.Krakowska,TD-2OKE,06:52:00
018,P+R Al.Krakowska,TP-OKE,06:56:00
10,P+R Al.Krakowska,TP-OKEZW,07:01:00
29,P+R Al.Krakowska,TP-OKE,07:05:00
020,P+R Al.Krakowska,TP-OKEZW,07:09:00
11,P+R Al.Krakowska,TP-OKE,07:13:00
1,P+R Al.Krakowska,TP-OKEZW,07:17:00
019,P+R Al.Krakowska,TP-OKE,07:21:00
2,P+R Al.Krakowska,TP-OKE,07:25:00
30,P+R Al.Krakowska,TP-OKE,07:29:00
012,P+R Al.Krakowska,TP-OKE,07:33:00
21,P+R Al.Krakowska,TP-OKE,07:37:00
3,P+R Al.Krakowska,TP-OKE,07:41:00
013,P+R Al.Krakowska,TP-OKE,07:45:00
014,P+R Al.Krakowska,TP-OKE,07:49:00
22,P+R Al.Krakowska,TP-OKE,07:53:00
4,P+R Al.Krakowska,TP-OKE,07:57:00
23,P+R Al.Krakowska,TP-OKE,08:01:00
5,P+R Al.Krakowska,TP-OKE,08:05:00
24,P+R Al.Krakowska,TP-OKE,08:09:00
6,P+R Al.Krakowska,TP-OKE,08:13:00
25,P+R Al.Krakowska,TP-OKE,08:17:00
015,P+R Al.Krakowska,TP-OKE,08:21:00
7,P+R Al.Krakowska,TP-OKE,08:25:00
26,P+R Al.Krakowska,TP-OKE,08:29:00
016,P+R Al.Krakowska,TP-OKE,08:33:00
8,P+R Al.Krakowska,TP-OKE,08:37:00
27,P+R Al.Krakowska,TP-OKE,08:41:00
017,ZET MOKOTÓW,TZ-GCW3,08:45:00
9,P+R Al.Krakowska,TP-OKE,08:49:00
28,P+R Al.Krakowska,TP-OKE,08:53:00
018,ZET MOKOTÓW,TZ-GCW3,08:57:00
10,P+R Al.Krakowska,TP-OKE,09:01:00
29,P+R Al.Krakowska,TP-OKE,09:05:00
019,ZET MOKOTÓW,TZ-WIA3,09:08:00
11,P+R Al.Krakowska,TP-OKE,09:12:00
30,P+R Al.Krakowska,TP-OKEZW,09:16:00
1,P+R Al.Krakowska,TP-OKE,09:20:00
21,P+R Al.Krakowska,TP-OKEZW,09:25:00
013,ZET MOKOTÓW,TZ-WIA3,09:29:00
2,P+R Al.Krakowska,TP-OKE,09:31:00
012,ZET MOKOTÓW,TZ-GCW3,09:34:00
22,P+R Al.Krakowska,TP-OKEZW,09:37:00
3,P+R Al.Krakowska,TP-OKE,09:43:00
23,P+R Al.Krakowska,TP-OKEZW,09:49:00
4,P+R Al.Krakowska,TP-OKE,09:55:00
24,P+R Al.Krakowska,TP-OKEZW,10:01:00
5,P+R Al.Krakowska,TP-OKE,10:07:00
25,P+R Al.Krakowska,TP-OKEZW,10:13:00
6,P+R Al.Krakowska,TP-OKE,10:19:00
26,P+R Al.Krakowska,TP-OKEZW,10:25:00
7,P+R Al.Krakowska,TP-OKE,10:31:00
27,P+R Al.Krakowska,TP-OKEZW,10:37:00
8,P+R Al.Krakowska,TP-OKE,10:43:00
28,P+R Al.Krakowska,TP-OKEZW,10:49:00
9,P+R Al.Krakowska,TP-OKE,10:55:00
29,P+R Al.Krakowska,TP-OKEZW,11:01:00
10,P+R Al.Krakowska,TP-OKE,11:07:00
30,P+R Al.Krakowska,TP-OKEZW,11:13:00
11,P+R Al.Krakowska,TP-OKE,11:19:00
21,P+R Al.Krakowska,TP-OKEZW,11:25:00
1,P+R Al.Krakowska,TP-OKE,11:31:00
22,P+R Al.Krakowska,TP-OKEZW,11:37:00
2,P+R Al.Krakowska,TP-OKE,11:43:00
23,P+R Al.Krakowska,TP-OKEZW,11:49:00
3,P+R Al.Krakowska,TP-OKE,11:55:00
24,P+R Al.Krakowska,TP-OKEZW,12:01:00
4,P+R Al.Krakowska,TP-OKE,12:07:00
25,P+R Al.Krakowska,TP-OKEZW,12:13:00
5,P+R Al.Krakowska,TP-OKE,12:19:00
26,P+R Al.Krakowska,TP-OKEZW,12:25:00
6,P+R Al.Krakowska,TP-OKE,12:31:00
27,P+R Al.Krakowska,TP-OKEZW,12:37:00
7,P+R Al.Krakowska,TP-OKE,12:43:00
28,P+R Al.Krakowska,TP-OKEZW,12:49:00
8,P+R Al.Krakowska,TP-OKE,12:55:00
29,P+R Al.Krakowska,TP-OKEZW,13:01:00
9,P+R Al.Krakowska,TP-OKE,13:07:00
30,P+R Al.Krakowska,TP-OKEZW,13:13:00
10,P+R Al.Krakowska,TP-OKE,13:19:00
21,P+R Al.Krakowska,TP-OKEZW,13:25:00
11,P+R Al.Krakowska,TP-OKE,13:31:00
22,P+R Al.Krakowska,TP-OKEZW,13:37:00
1,P+R Al.Krakowska,TP-OKE,13:43:00
23,P+R Al.Krakowska,TP-OKEZW,13:49:00
2,P+R Al.Krakowska,TP-OKE,13:55:00
24,P+R Al.Krakowska,TP-OKEZW,14:01:00
3,P+R Al.Krakowska,TP-OKE,14:08:00
25,P+R Al.Krakowska,TP-OKEZW,14:14:00
4,P+R Al.Krakowska,TP-OKE,14:20:00
26,P+R Al.Krakowska,TP-OKEZW,14:26:00
014,P+R Al.Krakowska,TD-2OKE,14:29:00
5,P+R Al.Krakowska,TP-OKE,14:32:00
27,P+R Al.Krakowska,TP-OKEZW,14:37:00
6,P+R Al.Krakowska,TP-OKE,14:41:00
28,P+R Al.Krakowska,TP-OKEZW,14:45:00
7,P+R Al.Krakowska,TP-OKE,14:49:00
29,P+R Al.Krakowska,TP-OKEZW,14:53:00
015,P+R Al.Krakowska,TP-OKE,14:57:00
016,P+R Al.Krakowska,TD-2OKE,15:01:00
8,P+R Al.Krakowska,TP-OKE,15:05:00
30,P+R Al.Krakowska,TP-OKEZW,15:09:00
9,P+R Al.Krakowska,TP-OKE,15:13:00
21,P+R Al.Krakowska,TP-OKEZW,15:17:00
017,P+R Al.Krakowska,TP-OKE,15:21:00
018,P+R Al.Krakowska,TP-OKEZW,15:25:00
10,P+R Al.Krakowska,TP-OKE,15:29:00
22,P+R Al.Krakowska,TP-OKEZW,15:33:00
