brygada,kierunek,trasa,czas
5,Dw.Centralny,TO-DWCW,05:35:00
7,Dw.Centralny,TO-DWCW,06:03:00
8,Dw.Centralny,TO-DWCW,06:33:00
5,Dw.Centralny,TO-DWCW,07:04:00
6,Dw.Centralny,TO-DWCW,07:33:00
7,Dw.Centralny,TO-DWCW,08:03:00
8,Dw.Centralny,TO-DWCW,08:33:00
5,Dw.Centralny,TO-DWCW,09:05:00
6,Dw.Centralny,TO-DWCW,09:35:00
7,Dw.Centralny,TO-DWCW,10:05:00
8,Dw.Centralny,TO-DWCW,10:35:00
5,Dw.Centralny,TO-DWCW,11:05:00
6,Dw.Centralny,TO-DWCW,11:35:00
7,Dw.Centralny,TO-DWCW,12:05:00
8,Dw.Centralny,TO-DWCW,12:35:00
5,Dw.Centralny,TO-DWCW,13:05:00
6,Dw.Centralny,TO-DWCW,13:35:00
7,Dw.Centralny,TO-DWCW,14:05:00
8,Dw.Centralny,TO-DWCW,14:34:00
5,Dw.Centralny,TO-DWCW,15:04:00
6,Dw.Centralny,TO-DWCW,15:34:00
7,Dw.Centralny,TO-DWCW,16:04:00
8,Dw.Centralny,TO-DWCW,16:34:00
5,Dw.Centralny,TO-DWCW,17:04:00
6,Dw.Centralny,TO-DWCW,17:35:00
7,Dw.Centralny,TO-DWCW,18:05:00
8,Dw.Centralny,TO-DWCW,18:35:00
5,Dw.Centralny,TO-DWCW,19:05:00
6,Dw.Centralny,TO-DWCW,19:38:00
7,Dw.Centralny,TO-DWCW,20:08:00
8,Dw.Centralny,TO-DWCW,20:38:00
6,Dw.Centralny,TO-DWCW,21:10:00
