brygada,kierunek,trasa,czas
6,Ursus-Niedźwiadek,TO-URN,05:10:00
2,Ursus-Niedźwiadek,TO-URN,05:50:00
4,Ursus-Niedźwiadek,TO-URN,06:05:00
09,Ursus-Niedźwiadek,TO-URN,06:20:00
5,Ursus-Niedźwiadek,TO-URN,06:35:00
6,Ursus-Niedźwiadek,TO-URN,06:50:00
7,Ursus-Niedźwiadek,TO-URN,07:03:00
011,Ursus-Niedźwiadek,TO-URN,07:18:00
1,Ursus-Niedźwiadek,TO-URN,07:28:00
2,Ursus-Niedźwiadek,TO-URN,07:48:00
3,Ursus-Niedźwiadek,TO-URN,07:58:00
4,Ursus-Niedźwiadek,TO-URN,08:08:00
08,Ursus-Niedźwiadek,TX-URN2,08:18:00
09,Ursus-Niedźwiadek,TO-URN,08:28:00
5,Ursus-Niedźwiadek,TO-URN,08:38:00
010,Ursus-Niedźwiadek,TX-URN2,08:48:00
6,Ursus-Niedźwiadek,TO-URN,08:58:00
7,Ursus-Niedźwiadek,TO-URN,09:08:00
011,Ursus-Niedźwiadek,TX-URN2,09:20:00
1,Ursus-Niedźwiadek,TO-URN,09:35:00
2,Ursus-Niedźwiadek,TO-URN,09:50:00
3,Ursus-Niedźwiadek,TO-URN,10:05:00
4,Ursus-Niedźwiadek,TO-URN,10:20:00
5,Ursus-Niedźwiadek,TO-URN,10:35:00
6,Ursus-Niedźwiadek,TO-URN,10:50:00
7,Ursus-Niedźwiadek,TO-URN,11:05:00
1,Ursus-Niedźwiadek,TO-URN,11:20:00
2,Ursus-Niedźwiadek,TO-URN,11:35:00
3,Ursus-Niedźwiadek,TO-URN,11:50:00
4,Ursus-Niedźwiadek,TO-URN,12:05:00
5,Ursus-Niedźwiadek,TO-URN,12:20:00
6,Ursus-Niedźwiadek,TO-URN,12:35:00
7,Ursus-Niedźwiadek,TO-URN,12:50:00
1,Ursus-Niedźwiadek,TO-URN,13:05:00
2,Ursus-Niedźwiadek,TO-URN,13:20:00
3,Ursus-Niedźwiadek,TO-URN,13:35:00
4,Ursus-Niedźwiadek,TO-URN,13:50:00
5,Ursus-Niedźwiadek,TO-URN,14:05:00
6,Ursus-Niedźwiadek,TO-URN,14:20:00
7,Ursus-Niedźwiadek,TO-URN,14:35:00
08,Ursus-Niedźwiadek,TO-URN,14:48:00
1,Ursus-Niedźwiadek,TO-URN,14:58:00
2,Ursus-Niedźwiadek,TO-URN,15:08:00
013,Ursus-Niedźwiadek,TO-URN,15:28:00
3,Ursus-Niedźwiadek,TO-URN,15:38:00
4,Ursus-Niedźwiadek,TO-URN,15:48:00
010,Ursus-Niedźwiadek,TO-URN,15:58:00
5,Ursus-Niedźwiadek,TO-URN,16:08:00
6,Ursus-Niedźwiadek,TO-URN,16:18:00
011,Ursus-Niedźwiadek,TO-URN,16:28:00
7,Ursus-Niedźwiadek,TO-URN,16:38:00
08,Ursus-Niedźwiadek,TX-URN2,16:48:00
1,Ursus-Niedźwiadek,TO-URN,16:58:00
2,Ursus-Niedźwiadek,TO-URN,17:08:00
012,Ursus-Niedźwiadek,TO-URN,17:18:00
013,Ursus-Niedźwiadek,TO-URN,17:28:00
3,Ursus-Niedźwiadek,TO-URN,17:38:00
4,Ursus-Niedźwiadek,TO-URN,17:48:00
010,Ursus-Niedźwiadek,TX-URN2,17:58:00
5,Ursus-Niedźwiadek,TO-URN,18:08:00
6,Ursus-Niedźwiadek,TX-URN2,18:18:00
011,Ursus-Niedźwiadek,TO-URN,18:28:00
7,Ursus-Niedźwiadek,TO-URN,18:38:00
1,Ursus-Niedźwiadek,TO-URN,18:50:00
2,Ursus-Niedźwiadek,TO-URN,19:05:00
013,Ursus-Niedźwiadek,TX-URN2,19:20:00
3,Ursus-Niedźwiadek,TO-URN,19:35:00
4,Ursus-Niedźwiadek,TO-URN,19:50:00
5,Ursus-Niedźwiadek,TO-URN,20:05:00
011,Ursus-Niedźwiadek,TO-URN,20:20:00
7,Ursus-Niedźwiadek,TO-URN,20:35:00
1,Ursus-Niedźwiadek,TX-URN2,20:50:00
2,Ursus-Niedźwiadek,TO-URN,21:05:00
3,Ursus-Niedźwiadek,TX-URN2,21:20:00
4,Ursus-Niedźwiadek,TO-URN,21:35:00
5,Ursus-Niedźwiadek,TX-URN2,21:50:00
011,Ursus-Niedźwiadek,TO-URN,22:10:00
7,Ursus-Niedźwiadek,TX-URN2,22:30:00
2,Ursus-Niedźwiadek,TX-URN2,22:50:00
4,Ursus-Niedźwiadek,TX-URN2,23:15:00
