brygada,kierunek,trasa,czas
06,Gocław,TP-GOC,05:09:00
2,Gocław,TP-GOC,05:34:00
4,Gocław,TP-GOC,05:59:00
5,Gocław,TP-GOC,06:17:00
06,Gocław,TP-GOC,06:32:00
1,Gocław,TP-GOC,06:47:00
2,Gocław,TP-GOC,07:02:00
3,Gocław,TP-GOC,07:17:00
4,Gocław,TP-GOC,07:32:00
5,Gocław,TP-GOC,07:47:00
06,Gocław,TP-GOC,08:02:00
1,Gocław,TP-GOC,08:17:00
2,Gocław,TP-GOC,08:32:00
3,Gocław,TP-GOC,08:47:00
4,Gocław,TP-GOC,09:02:00
5,Gocław,TP-GOC,09:17:00
06,Gocław,TP-GOC,09:32:00
1,Gocław,TP-GOC,09:47:00
2,Gocław,TP-GOC,10:05:00
3,Gocław,TP-GOC,10:25:00
4,Gocław,TP-GOC,10:45:00
5,Gocław,TP-GOC,11:05:00
1,Gocław,TP-GOC,11:25:00
2,Gocław,TP-GOC,11:45:00
3,Gocław,TP-GOC,12:05:00
4,Gocław,TP-GOC,12:25:00
5,Gocław,TP-GOC,12:45:00
1,Gocław,TP-GOC,13:05:00
2,Gocław,TP-GOC,13:25:00
3,Gocław,TP-GOC,13:45:00
4,Gocław,TP-GOC,13:59:00
5,Gocław,TP-GOC,14:14:00
06,Gocław,TP-GOC,14:29:00
1,Gocław,TP-GOC,14:44:00
2,Gocław,TP-GOC,14:59:00
3,Gocław,TP-GOC,15:16:00
4,Gocław,TP-GOC,15:31:00
5,Gocław,TP-GOC,15:46:00
06,Gocław,TP-GOC,16:01:00
1,Gocław,TP-GOC,16:16:00
2,Gocław,TP-GOC,16:31:00
3,Gocław,TP-GOC,16:46:00
4,Gocław,TP-GOC,17:01:00
5,Gocław,TP-GOC,17:16:00
06,Gocław,TP-GOC,17:31:00
1,Gocław,TP-GOC,17:46:00
2,Gocław,TP-GOC,18:01:00
3,Gocław,TP-GOC,18:16:00
4,Gocław,TP-GOC,18:31:00
5,Gocław,TP-GOC,18:46:00
06,Gocław,TP-GOC,19:01:00
1,Gocław,TP-GOC,19:14:00
2,Gocław,TP-GOC,19:29:00
3,Gocław,TP-GOC,19:44:00
4,Gocław,TP-GOC,20:03:00
5,Gocław,TP-GOC,20:23:00
1,Gocław,TP-GOC,20:43:00
2,Gocław,TP-GOC,21:02:00
4,Gocław,TP-GOC,21:22:00
5,Gocław,TP-GOC,21:42:00
1,Gocław,TP-GOC,22:09:00
4,Gocław,TP-GOC,22:39:00
5,Gocław,TP-GOC,23:09:00
