brygada,kierunek,trasa,czas
5,Falenica,TP-FAL-S,06:11:00
012,Falenica,TP-FAL-S,06:43:00
1,Falenica,TP-FAL-S,07:08:00
2,Falenica,TP-FAL-S,07:37:00
3,Falenica,TP-FAL-S,07:57:00
4,Falenica,TP-FAL-S,08:22:00
5,Falenica,TP-FAL-S,08:52:00
6,Falenica,TP-FAL-S,09:22:00
1,Falenica,TP-FAL-S,09:52:00
2,Falenica,TP-FAL-S,10:22:00
3,Falenica,TP-FAL-S,10:52:00
4,Falenica,TP-FAL-S,11:22:00
5,Falenica,TP-FAL-S,11:52:00
6,Falenica,TP-FAL-S,12:22:00
1,Falenica,TP-FAL-S,12:52:00
2,Falenica,TP-FAL-S,13:22:00
3,Falenica,TP-FAL-S,13:52:00
4,Falenica,TP-FAL-S,14:22:00
5,Falenica,TP-FAL-S,14:52:00
6,Falenica,TP-FAL-S,15:23:00
1,Falenica,TP-FAL-S,15:53:00
2,Falenica,TP-FAL-S,16:23:00
3,Falenica,TP-FAL-S,16:53:00
4,Falenica,TP-FAL-S,17:23:00
5,Falenica,TP-FAL-S,17:53:00
6,Falenica,TP-FAL-S,18:22:00
1,Falenica,TP-FAL-S,18:52:00
2,Falenica,TP-FAL-S,19:22:00
3,Falenica,TP-FAL-S,19:52:00
4,Falenica,TP-FAL-S,20:24:00
6,Falenica,TP-FAL-S,20:54:00
1,Falenica,TP-FAL-S,21:24:00
2,Falenica,TP-FAL-S,21:54:00
3,Falenica,TP-FAL-S,22:24:00
4,Falenica,TP-FAL-S,22:54:00
