brygada,kierunek,trasa,czas
3,Powsin-Park Kultury,TO-POW,05:19:00
1,Powsin-Park Kultury,TO-POW,05:49:00
2,Powsin-Park Kultury,TO-POW,06:20:00
5,Wilanów,TO-WLW,06:43:00
3,Powsin-Park Kultury,TO-POW,06:59:00
7,Wilanów,TO-WLW,07:14:00
4,Powsin-Park Kultury,TO-POW,07:29:00
8,Wilanów,TO-WLW,07:44:00
1,Powsin-Park Kultury,TO-POW,08:00:00
5,Wilanów,TO-WLW,08:17:00
2,Powsin-Park Kultury,TO-POW,08:32:00
6,Wilanów,TO-WLW,08:47:00
3,Powsin-Park Kultury,TO-POW,09:02:00
7,Wilanów,TO-WLW,09:17:00
4,Powsin-Park Kultury,TO-POW,09:32:00
8,Wilanów,TO-WLW,09:47:00
1,Powsin-Park Kultury,TO-POW,10:04:00
5,Wilanów,TO-WLW,10:19:00
2,Powsin-Park Kultury,TO-POW,10:34:00
6,Wilanów,TO-WLW,10:49:00
3,Powsin-Park Kultury,TO-POW,11:04:00
7,Wilanów,TO-WLW,11:19:00
4,Powsin-Park Kultury,TO-POW,11:34:00
8,Wilanów,TO-WLW,11:49:00
1,Powsin-Park Kultury,TO-POW,12:04:00
5,Wilanów,TO-WLW,12:19:00
2,Powsin-Park Kultury,TO-POW,12:34:00
6,Wilanów,TO-WLW,12:49:00
3,Powsin-Park Kultury,TO-POW,13:04:00
7,Wilanów,TO-WLW,13:19:00
4,Powsin-Park Kultury,TO-POW,13:34:00
8,Wilanów,TO-WLW,13:49:00
1,Powsin-Park Kultury,TO-POW,14:04:00
5,Wilanów,TO-WLW,14:19:00
2,Powsin-Park Kultury,TO-POW,14:34:00
6,Wilanów,TO-WLW,14:49:00
3,Powsin-Park Kultury,TO-POW,15:04:00
7,Wilanów,TO-WLW,15:19:00
4,Powsin-Park Kultury,TO-POW,15:35:00
8,Wilanów,TO-WLW,15:52:00
1,Powsin-Park Kultury,TO-POW,16:07:00
5,Wilanów,TO-WLW,16:21:00
2,Powsin-Park Kultury,TO-POW,16:36:00
6,Wilanów,TO-WLW,16:51:00
3,Powsin-Park Kultury,TO-POW,17:06:00
7,Wilanów,TO-WLW,17:21:00
4,Powsin-Park Kultury,TO-POW,17:36:00
8,Wilanów,TO-WLW,17:51:00
1,Powsin-Park Kultury,TO-POW,18:06:00
5,Wilanów,TO-WLW,18:22:00
2,Powsin-Park Kultury,TO-POW,18:37:00
6,Wilanów,TO-WLW,18:52:00
3,Powsin-Park Kultury,TO-POW,19:07:00
7,Wilanów,TO-WLW,19:21:00
4,Powsin-Park Kultury,TO-POW,19:34:00
8,Wilanów,TO-WLW,19:48:00
1,Powsin-Park Kultury,TO-POW,20:03:00
5,Wilanów,TO-WLW,20:18:00
2,Powsin-Park Kultury,TO-POW,20:33:00
6,Wilanów,TO-WLW,20:48:00
270,Powsin-Park Kultury,TO-POW,21:03:00
7,Wilanów,TO-WLW,21:17:00
4,Powsin-Park Kultury,TO-POW,21:31:00
8,Wilanów,TO-WLW,21:45:00
1,Powsin-Park Kultury,TO-POW,21:59:00
6,Wilanów,TO-WLW,22:14:00
2,Powsin-Park Kultury,TO-POW,22:29:00
270,Powsin-Park Kultury,TO-POW,22:49:00
4,Powsin-Park Kultury,TO-POW,23:19:00
1,Wilanów,TO-WLW,23:49:00
