brygada,kierunek,trasa,czas
9,Metro Młociny,TP-MML,05:07:00
8,Metro Młociny,TP-MML,05:17:00
13,Metro Młociny,TP-MML,05:27:00
15,Metro Młociny,TP-MML,05:37:00
14,Metro Młociny,TP-MML,05:43:00
026,Metro Młociny,TP-MML,05:55:00
019,Metro Młociny,TP-MML,06:07:00
3,Metro Młociny,TP-MML,06:13:00
4,Metro Młociny,TP-MML,06:19:00
020,Metro Młociny,TP-MML,06:25:00
5,Metro Młociny,TP-MML,06:31:00
021,Metro Młociny,TP-MML,06:37:00
7,Metro Młociny,TP-MML,06:43:00
022,Metro Młociny,TP-MML,06:49:00
9,Metro Młociny,TP-MML,06:53:00
8,Piaski,TX-PIA,06:57:00
023,Metro Młociny,TP-MML,07:01:00
11,Metro Młociny,TP-MML,07:05:00
10,Piaski,TX-PIA,07:09:00
13,Metro Młociny,TP-MML,07:13:00
12,Piaski,TX-PIA,07:21:00
15,Metro Młociny,TP-MML,07:25:00
14,Piaski,TX-PIA,07:33:00
17,Metro Młociny,TP-MML,07:37:00
026,Metro Młociny,TP-MML,07:41:00
16,Piaski,TX-PIA,07:45:00
1,Metro Młociny,TP-MML,07:49:00
019,Metro Młociny,TP-MML,07:53:00
18,Piaski,TX-PIA,07:57:00
3,Metro Młociny,TP-MML,08:01:00
4,Metro Młociny,TP-MML,08:05:00
2,Piaski,TX-PIA,08:09:00
020,ZET ŻOLIBORZ,TZ-KIE4,08:13:00
5,Metro Młociny,TP-MML,08:17:00
6,Metro Młociny,TP-MML,08:21:00
021,ZET ŻOLIBORZ,TZ-KIE4,08:25:00
7,Metro Młociny,TP-MML,08:29:00
8,Metro Młociny,TP-MML,08:33:00
022,ZET ŻOLIBORZ,TZ-KIE4,08:37:00
9,Metro Młociny,TP-MML,08:41:00
10,Metro Młociny,TP-MML,08:45:00
023,ZET ŻOLIBORZ,TZ-KIE4,08:49:00
11,Metro Młociny,TP-MML,08:53:00
12,Metro Młociny,TP-MML,08:57:00
13,Metro Młociny,TP-MML,09:01:00
14,Metro Młociny,TP-MML,09:07:00
15,Metro Młociny,TP-MML,09:13:00
16,Metro Młociny,TP-MML,09:19:00
17,Metro Młociny,TP-MML,09:25:00
026,ZET ŻOLIBORZ,TZ-KIE4,09:28:00
18,Metro Młociny,TP-MML,09:31:00
1,Metro Młociny,TP-MML,09:37:00
2,Metro Młociny,TP-MML,09:43:00
3,Metro Młociny,TP-MML,09:49:00
4,Metro Młociny,TP-MML,09:55:00
5,Metro Młociny,TP-MML,10:01:00
6,Metro Młociny,TP-MML,10:07:00
7,Metro Młociny,TP-MML,10:13:00
8,Metro Młociny,TP-MML,10:19:00
9,Metro Młociny,TP-MML,10:25:00
10,Metro Młociny,TP-MML,10:31:00
11,Metro Młociny,TP-MML,10:37:00
12,Metro Młociny,TP-MML,10:43:00
13,Metro Młociny,TP-MML,10:49:00
14,Metro Młociny,TP-MML,10:55:00
15,Metro Młociny,TP-MML,11:01:00
16,Metro Młociny,TP-MML,11:07:00
17,Metro Młociny,TP-MML,11:13:00
18,Metro Młociny,TP-MML,11:19:00
1,Metro Młociny,TP-MML,11:25:00
2,Metro Młociny,TP-MML,11:31:00
3,Metro Młociny,TP-MML,11:37:00
4,Metro Młociny,TP-MML,11:43:00
5,Metro Młociny,TP-MML,11:49:00
6,Metro Młociny,TP-MML,11:55:00
7,Metro Młociny,TP-MML,12:01:00
8,Metro Młociny,TP-MML,12:07:00
9,Metro Młociny,TP-MML,12:13:00
10,Metro Młociny,TP-MML,12:19:00
11,Metro Młociny,TP-MML,12:25:00
12,Metro Młociny,TP-MML,12:31:00
13,Metro Młociny,TP-MML,12:37:00
14,Metro Młociny,TP-MML,12:43:00
15,Metro Młociny,TP-MML,12:49:00
16,Metro Młociny,TP-MML,12:55:00
17,Metro Młociny,TP-MML,13:01:00
18,Metro Młociny,TP-MML,13:07:00
1,Metro Młociny,TP-MML,13:13:00
2,Metro Młociny,TP-MML,13:19:00
3,Metro Młociny,TP-MML,13:25:00
4,Metro Młociny,TP-MML,13:31:00
5,Metro Młociny,TP-MML,13:37:00
6,Metro Młociny,TP-MML,13:43:00
7,Metro Młociny,TP-MML,13:49:00
8,Metro Młociny,TP-MML,13:55:00
9,Metro Młociny,TP-MML,14:01:00
10,Metro Młociny,TP-MML,14:07:00
11,Metro Młociny,TP-MML,14:13:00
12,Metro Młociny,TP-MML,14:19:00
13,Metro Młociny,TP-MML,14:24:00
14,Piaski,TX-PIA,14:33:00
15,Metro Młociny,TP-MML,14:37:00
16,Piaski,TX-PIA,14:45:00
17,Metro Młociny,TP-MML,14:49:00
026,Metro Młociny,TP-MML,14:53:00
18,Piaski,TX-PIA,14:57:00
1,Metro Młociny,TP-MML,15:01:00
2,Piaski,TX-PIA,15:09:00
3,Metro Młociny,TP-MML,15:13:00
020,Metro Młociny,TP-MML,15:17:00
4,Piaski,TX-PIA,15:21:00
5,Metro Młociny,TP-MML,15:25:00
6,Metro Młociny,TP-MML,15:29:00
7,Piaski,TX-PIA,15:33:00
021,Metro Młociny,TP-MML,15:37:00
8,Metro Młociny,TP-MML,15:41:00
9,Piaski,TX-PIA,15:45:00
022,Metro Młociny,TP-MML,15:49:00
10,Metro Młociny,TP-MML,15:53:00
11,Piaski,TX-PIA,15:57:00
023,Metro Młociny,TP-MML,16:01:00
12,Metro Młociny,TP-MML,16:05:00
14,Piaski,TX-PIA,16:09:00
13,Metro Młociny,TP-MML,16:13:00
024,Metro Młociny,TP-MML,16:17:00
16,Piaski,TX-PIA,16:21:00
15,Metro Młociny,TP-MML,16:25:00
025,Metro Młociny,TP-MML,16:29:00
18,Piaski,TX-PIA,16:33:00
17,Metro Młociny,TP-MML,16:37:00
026,Metro Młociny,TP-MML,16:41:00
2,Piaski,TX-PIA,16:45:00
1,Metro Młociny,TP-MML,16:49:00
019,Metro Młociny,TP-MML,16:53:00
4,Piaski,TX-PIA,16:57:00
3,Metro Młociny,TP-MML,17:01:00
020,Metro Młociny,TP-MML,17:05:00
