brygada,kierunek,trasa,czas
04,Grodzisk,TP-GRO,05:10:00
2,Grodzisk,TP-GRO,05:40:00
04,Grodzisk,TP-GRO,06:05:00
03,Grodzisk,TP-GRO,06:25:00
2,Grodzisk,TP-GRO,06:40:00
05,Grodzisk,TP-GRO,06:55:00
1,Grodzisk,TP-GRO,07:05:00
04,Grodzisk,TP-GRO,07:15:00
07,Grodzisk,TP-GRO,07:25:00
03,Grodzisk,TP-GRO,07:35:00
06,Grodzisk,TP-GRO,07:45:00
2,Grodzisk,TP-GRO,07:55:00
05,Grodzisk,TP-GRO,08:05:00
1,Grodzisk,TP-GRO,08:15:00
04,Grodzisk,TP-GRO,08:25:00
07,Grodzisk,TP-GRO,08:40:00
06,Grodzisk,TP-GRO,08:55:00
2,Grodzisk,TP-GRO,09:10:00
1,Grodzisk,TP-GRO,09:30:00
07,Grodzisk,TP-GRO,09:50:00
06,Grodzisk,TP-GRO,10:10:00
2,Grodzisk,TP-GRO,10:40:00
1,Grodzisk,TP-GRO,11:10:00
2,Grodzisk,TP-GRO,11:40:00
1,Grodzisk,TP-GRO,12:10:00
03,Grodzisk,TP-GRO,12:40:00
2,Grodzisk,TP-GRO,13:10:00
1,Grodzisk,TP-GRO,13:25:00
04,Grodzisk,TP-GRO,13:40:00
03,Grodzisk,TP-GRO,13:55:00
05,Grodzisk,TP-GRO,14:05:00
2,Grodzisk,TP-GRO,14:15:00
06,Grodzisk,TP-GRO,14:25:00
1,Grodzisk,TP-GRO,14:35:00
04,Grodzisk,TP-GRO,14:45:00
03,Grodzisk,TP-GRO,14:55:00
07,Grodzisk,TP-GRO,15:05:00
05,Grodzisk,TP-GRO,15:15:00
2,Grodzisk,TP-GRO,15:25:00
06,Grodzisk,TP-GRO,15:35:00
1,Grodzisk,TP-GRO,15:45:00
04,Grodzisk,TP-GRO,15:55:00
03,Grodzisk,TP-GRO,16:05:00
07,Grodzisk,TP-GRO,16:15:00
05,Grodzisk,TP-GRO,16:25:00
2,Grodzisk,TP-GRO,16:35:00
06,Grodzisk,TP-GRO,16:45:00
1,Grodzisk,TP-GRO,16:55:00
04,Grodzisk,TP-GRO,17:05:00
03,Grodzisk,TP-GRO,17:15:00
07,Grodzisk,TP-GRO,17:25:00
05,Grodzisk,TP-GRO,17:35:00
2,Grodzisk,TP-GRO,17:45:00
06,Grodzisk,TP-GRO,17:55:00
1,Grodzisk,TP-GRO,18:05:00
04,Grodzisk,TP-GRO,18:15:00
07,Grodzisk,TP-GRO,18:25:00
05,Grodzisk,TP-GRO,18:40:00
2,Grodzisk,TP-GRO,18:55:00
1,Grodzisk,TP-GRO,19:10:00
07,Grodzisk,TP-GRO,19:30:00
05,Grodzisk,TP-GRO,19:50:00
2,Grodzisk,TP-GRO,20:10:00
1,Grodzisk,TP-GRO,20:40:00
2,Grodzisk,TP-GRO,21:10:00
1,Grodzisk,TP-GRO,21:40:00
2,Grodzisk,TP-GRO,22:10:00
1,Grodzisk,TP-GRO,22:40:00
2,Grodzisk,TP-GRO,23:10:00
1,Grodzisk,TP-GRO,23:40:00
